"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
187813	42068.8	12481.3	281.256	210.258	210258	301.842	6493.99	6061.06	72732.7	0.0506426	66000
205464	599583	1593.87	858.238	71.3911	71391.1	180.164	8751.25	8167.83	98014	0.0380776	66000
201385	576740	1663.23	837.681	71.8455	71845.5	181.016	8722.2	8140.72	97688.6	0.0382062	66000
215508	649715	1460.06	903.967	70.524	70524	178.549	8809.9	8222.58	98670.9	0.0378201	66000
194673	277270	3800.3	608.811	87.0975	87097.5	209.593	8091.72	7552.27	90627.3	0.0411903	66000
198194	259986	4062.94	597.861	89.129	89129	213.212	8034.62	7498.98	89987.8	0.0414795	66000
209217	619184	1538.8	876.033	71.0327	71032.7	179.495	8774.95	8189.96	98279.5	0.0379732	66000
207504	610386	1563.04	868.03	71.1902	71190.2	179.789	8764.44	8180.15	98161.8	0.0380194	66000
192254	51610.6	11528.2	316.224	185.235	185235	297.088	6708.32	6261.1	75133.2	0.0492001	66000
176412	4793.34	19824.2	51.7315	429.911	429911	287.731	4594.11	4287.83	51454	0.0659776	66000
188540	6161.18	18287.4	61.5822	399.708	399708	293.094	4937.13	4607.99	55295.9	0.0628809	66000
205480	599672	1593.61	858.319	71.3894	71389.4	180.161	8751.36	8167.93	98015.2	0.0380771	66000
188172	318560	3267.03	634.941	83.0825	83082.5	202.253	8216.95	7669.15	92029.8	0.0405673	66000
221332	675937	1398.28	928.111	70.1282	70128.2	177.817	8838.24	8249.03	98988.3	0.0376968	66000
220362	671685	1407.96	924.19	70.19	70190	177.931	8833.74	8244.83	98937.9	0.0377164	66000
203470	73842.3	9804.9	379.213	151.37	151370	283.49	7039.84	6570.52	78846.3	0.0470803	66000
195156	537384	1798.36	802.854	72.7397	72739.7	182.7	8668.02	8090.15	97081.8	0.0384481	66000
224509	689560	1368.03	940.692	69.9355	69935.5	177.462	8852.43	8262.26	99147.2	0.0376354	66000
198071	556638	1729.55	819.787	72.2829	72282.9	181.838	8695.23	8115.55	97386.5	0.0383263	66000
199120	64964.4	10422	356.437	162.083	162083	288.995	6927.85	6466	77591.9	0.0477815	66000
194285	55580.2	11173.9	329.075	177.192	177192	294.771	6781.71	6329.6	75955.2	0.0487193	66000
202476	240960	4382.82	585.453	91.6556	91655.6	217.613	7968.38	7437.15	89245.8	0.0418193	66000
204429	593956	1610.41	853.155	71.4992	71499.2	180.366	8744.24	8161.29	97935.5	0.0381085	66000
177121	4854.71	19735.6	52.1766	428.428	428428	288.032	4612.66	4305.15	51661.7	0.0658069	66000
198979	256372	4121.14	595.542	89.5843	89584.3	214.014	8022.32	7487.5	89850	0.0415423	66000
225684	694491	1357.37	945.251	69.8677	69867.7	177.338	8857.48	8266.98	99203.8	0.0376135	66000
190942	505591	1925.25	775.426	73.5895	73589.5	184.308	8619.79	8045.13	96541.6	0.0386657	66000
198528	559510	1719.74	822.331	72.218	72218	181.716	8699.17	8119.22	97430.7	0.0383087	66000
190240	303279	3450.08	625.188	84.4447	84444.7	204.768	8172.38	7627.56	91530.7	0.0407872	66000
177469	4885.38	19692.1	52.3988	427.691	427691	288.18	4621.8	4313.68	51764.2	0.0657229	66000
188243	43107.3	12370.3	285.389	207.075	207075	301.406	6520.3	6085.61	73027.3	0.0504624	66000
200716	68145	10191.4	364.903	157.919	157919	287.013	6970.43	6505.74	78068.8	0.0475131	66000
199477	65669.3	10369.9	358.345	161.125	161125	288.556	6937.55	6475.05	77700.6	0.0477202	66000
185348	445178	2225.01	725.666	75.6329	75632.9	188.193	8514.6	7946.96	95363.5	0.0391475	66000
196450	59760	10824.9	341.74	169.87	169870	292.229	6851.04	6394.3	76731.6	0.0482712	66000
198454	559048	1721.31	821.922	72.2284	72228.4	181.736	8698.54	8118.63	97423.6	0.0383115	66000
200503	67716.5	10221.8	363.783	158.457	158457	287.279	6964.87	6500.54	78006.5	0.0475481	66000
190837	17949.6	15348	150.071	310.477	310477	302.722	5717.31	5336.16	64033.9	0.0563605	66000
192545	518395	1871.99	786.385	73.2316	73231.6	183.63	8639.74	8063.75	96765.1	0.0385754	66000
214846	186485	5510.68	544.29	101.096	101096	232.929	7756.06	7238.99	86867.9	0.0429389	66000
223790	686515	1374.69	937.879	69.9778	69977.8	177.54	8849.29	8259.33	99112	0.037649	66000
205117	597708	1599.34	856.543	71.4268	71426.8	180.231	8748.92	8165.66	97987.9	0.0380879	66000
200815	573398	1673.89	834.692	71.9156	71915.6	181.147	8717.81	8136.62	97639.5	0.0382257	66000
184922	354104	2897.68	658.445	80.3829	80382.9	197.204	8312.87	7758.68	93104.2	0.0401005	66000
208454	615294	1549.43	872.491	71.1017	71101.7	179.623	8770.33	8185.64	98227.7	0.0379935	66000
192579	52252.5	11469.3	318.361	183.854	183854	296.723	6720.74	6272.69	75272.3	0.0491183	66000
184405	427186	2333.22	711.577	76.3822	76382.2	189.619	8479.26	7913.97	94967.7	0.0393117	66000
185298	33835.3	13421.6	244.915	240.026	240026	304.231	6256.83	5839.71	70076.5	0.0523062	66000
199563	65840	10357.4	358.804	160.896	160896	288.449	6939.88	6477.22	77726.6	0.0477055	66000
218540	123604	7381.82	472.752	119.311	119311	256.963	7442.76	6946.58	83358.9	0.0446793	66000
196028	543332	1776.51	808.061	72.5943	72594.3	182.425	8676.58	8098.14	97177.6	0.0384097	66000
200441	67591	10230.8	363.454	158.616	158616	287.358	6963.23	6499.01	77988.2	0.0475584	66000
199133	563257	1707.12	825.656	72.1347	72134.7	181.559	8704.26	8123.98	97487.7	0.038286	66000
179835	5105.16	19396.3	53.9869	422.481	422481	289.194	4685.02	4372.68	52472.2	0.0651444	66000
185690	343214	3003.09	651.099	81.1467	81146.7	198.64	8284.6	7732.29	92787.5	0.0402371	66000
179674	5089.51	19416.5	53.874	422.848	422848	289.124	4680.65	4368.61	52423.3	0.0651843	66000
211403	93154.9	8698.53	421.186	135.107	135107	272.213	7228.34	6746.45	80957.4	0.0459337	66000
206989	81709.2	9320.23	397.408	143.835	143835	278.752	7123.98	6649.05	79788.6	0.0465633	66000
183689	5513.77	18911.9	56.9271	413.195	413195	290.882	4792.16	4472.69	53672.2	0.0641738	66000
178741	5001.01	19533.1	53.2352	424.933	424933	288.723	4655.57	4345.2	52142.4	0.0654134	66000
215058	647613	1465.23	902.037	70.5573	70557.3	178.611	8807.57	8220.4	98644.7	0.0378303	66000
220971	674361	1401.85	926.657	70.151	70151	177.859	8836.58	8247.47	98969.7	0.0377041	66000
193711	54465.4	11271	325.552	179.335	179335	295.434	6761.9	6311.11	75733.3	0.0488484	66000
202238	71254.2	9976.46	372.841	154.214	154214	285.083	7009.32	6542.03	78504.3	0.0472699	66000
192566	288823	3638.39	616.073	85.8633	85863.3	207.361	8128.32	7586.43	91037.1	0.0410066	66000
191961	51028.2	11582.2	314.264	186.517	186517	297.416	6696.86	6250.4	75004.8	0.0492758	66000
208752	214454	4888.66	566.855	95.7793	95779.3	224.531	7869.67	7345.02	88140.3	0.042334	66000
196181	269617	3913.47	603.985	87.9682	87968.2	211.153	8066.79	7529.01	90348.1	0.0413162	66000
215744	650809	1457.38	904.972	70.5068	70506.8	178.517	8811.11	8223.71	98684.5	0.0378149	66000
202886	239206	4414.05	584.279	91.9055	91905.5	218.042	7962.08	7431.28	89175.3	0.0418518	66000
192022	51149.1	11571	314.672	186.249	186249	297.349	6699.25	6252.64	75031.6	0.04926	66000
176470	4798.36	19816.9	51.7679	429.79	429790	287.756	4595.63	4289.26	51471.1	0.0659635	66000
210811	91472.6	8784.51	417.868	136.258	136258	273.146	7214.09	6733.15	80797.8	0.0460189	66000
188194	318378	3269.12	634.824	83.0979	83097.9	202.281	8216.43	7668.67	92024	0.0405698	66000
215207	184576	5556.91	542.596	101.504	101504	233.547	7747.89	7231.36	86776.4	0.042983	66000
202271	71323.7	9971.78	373.015	154.135	154135	285.041	7010.16	6542.81	78513.7	0.0472647	66000
203003	586023	1634.32	846.01	71.6557	71655.7	180.659	8734.2	8151.92	97823	0.038153	66000
189393	45710.4	12100	295.369	199.625	199625	300.212	6582.86	6144	73728	0.0500375	66000
186933	329579	3144.51	642.088	82.1798	82179.8	200.573	8247.82	7697.96	92375.6	0.0404161	66000
197805	62386.9	10617.4	349.297	165.775	165775	290.601	6891.01	6431.61	77179.3	0.0480155	66000
187466	41196.4	12575.8	277.715	213.027	213027	302.188	6471.28	6039.86	72478.3	0.0507988	66000
211737	631729	1505.48	887.483	70.8169	70816.9	179.093	8789.59	8203.62	98443.4	0.037909	66000
207223	608921	1567.15	866.7	71.217	71217	179.839	8762.67	8178.5	98142	0.0380272	66000
200083	66874.1	10282.2	361.564	159.535	159535	287.804	6953.78	6490.19	77882.3	0.0476178	66000
208413	615084	1550.01	872.3	71.1055	71105.5	179.63	8770.08	8185.41	98224.9	0.0379946	66000
183586	5501.84	18924.9	56.8414	413.458	413458	290.836	4789.22	4469.94	53639.2	0.0642003	66000
201592	244771	4316.02	587.984	91.123	91123	216.695	7981.94	7449.81	89397.8	0.0417494	66000
190137	47302.8	11940.2	301.226	195.419	195419	299.418	6618.85	6177.6	74131.2	0.0497952	66000
217881	660608	1433.79	913.983	70.3554	70355.4	178.237	8821.85	8233.73	98804.7	0.0377681	66000
210778	627009	1517.85	883.17	70.8969	70896.9	179.242	8784.13	8198.52	98382.2	0.0379329	66000
220784	673541	1403.72	925.9	70.1629	70162.9	177.881	8835.71	8246.66	98960	0.0377078	66000
194299	14925.2	15695.4	127.757	323.033	323033	301.82	5618.58	5244	62928	0.0571432	66000
205124	597745	1599.23	856.577	71.4261	71426.1	180.23	8748.97	8165.7	97988.5	0.0380876	66000
225427	693419	1359.67	944.26	69.8823	69882.3	177.365	8856.38	8265.96	99191.5	0.0376183	66000
215289	648691	1462.57	903.027	70.5402	70540.2	178.579	8808.77	8221.51	98658.2	0.0378251	66000
208881	617478	1543.44	874.479	71.0628	71062.8	179.551	8772.93	8188.07	98256.8	0.0379821	66000
194714	56410.3	11102.6	331.658	175.652	175652	294.273	6796.09	6343.02	76116.2	0.0486259	66000
176483	4799.41	19815.4	51.7755	429.764	429764	287.761	4595.95	4289.56	51474.7	0.0659606	66000
163563	3885.93	21448.2	45.0112	452.616	452616	282.461	4278.82	3993.56	47922.8	0.0689304	66000
200900	573899	1672.29	835.14	71.905	71905	181.127	8718.47	8137.24	97646.9	0.0382228	66000
203447	588516	1626.73	848.252	71.606	71606	180.566	8737.38	8154.88	97858.6	0.0381389	66000
189629	307492	3398.02	627.862	84.0556	84055.6	204.052	8184.88	7639.22	91670.6	0.0407253	66000
220963	674326	1401.93	926.625	70.1515	70151.5	177.86	8836.54	8247.44	98969.3	0.0377042	66000
214266	643885	1474.49	898.616	70.6169	70616.9	178.721	8803.4	8216.51	98598.1	0.0378485	66000
191192	49481.5	11728.1	308.959	190.061	190061	298.269	6665.48	6221.12	74653.4	0.0494838	66000
187655	474763	2067.23	749.598	74.5513	74551.3	186.135	8568.54	7997.3	95967.6	0.0388992	66000
185989	339586	3039.66	648.682	81.4129	81412.9	199.14	8274.96	7723.3	92679.6	0.0402839	66000
199012	562513	1709.61	824.996	72.1511	72151.1	181.59	8703.26	8123.04	97476.5	0.0382905	66000
183630	5506.99	18919.3	56.8784	413.345	413345	290.856	4790.49	4471.12	53653.5	0.0641889	66000
236875	738872	1267.45	986.335	69.3	69300	176.3	8901.15	8307.74	99692.9	0.0374256	66000
223910	687026	1373.57	938.35	69.9707	69970.7	177.527	8849.81	8259.83	99117.9	0.0376467	66000
206856	606994	1572.6	864.951	71.2524	71252.4	179.905	8760.34	8176.31	98115.8	0.0380375	66000
197208	551115	1748.73	814.907	72.4099	72409.9	182.077	8687.57	8108.39	97300.7	0.0383605	66000
211673	631415	1506.29	887.196	70.8222	70822.2	179.103	8789.23	8203.28	98439.3	0.0379105	66000
212692	97036.3	8506.45	428.627	132.596	132596	270.099	7259.99	6776	81311.9	0.0457452	66000
187900	477370	2054.4	751.75	74.464	74464	185.968	8573.06	8001.52	96018.2	0.0388785	66000
210202	89797.7	8871.85	414.508	137.445	137445	274.085	7199.57	6719.6	80635.2	0.046106	66000
184360	5592.92	18826.8	57.4958	411.462	411462	291.181	4811.45	4490.68	53888.2	0.0640004	66000
205295	598671	1596.53	857.413	71.4085	71408.5	180.196	8750.12	8166.78	98001.3	0.0380826	66000
236795	738567	1268.04	986.052	69.3037	69303.7	176.306	8900.86	8307.47	99689.7	0.0374268	66000
195770	541586	1782.86	806.531	72.6366	72636.6	182.505	8674.08	8095.81	97149.7	0.0384209	66000
192967	16041.2	15565.4	136.117	318.375	318375	302.172	5655.44	5278.41	63340.9	0.0568495	66000
209649	88323.7	8950.2	411.501	138.525	138525	274.919	7186.49	6707.39	80488.7	0.0461847	66000
220517	672371	1406.39	924.821	70.18	70180	177.913	8834.47	8245.51	98946.1	0.0377132	66000
217394	658397	1439.05	911.948	70.3891	70389.1	178.299	8819.45	8231.48	98777.8	0.0377785	66000
198524	63792.9	10509.8	353.224	163.723	163723	289.726	6911.38	6450.62	77407.5	0.0478859	66000
203007	586047	1634.25	846.031	71.6552	71655.2	180.659	8734.23	8151.95	97823.4	0.0381528	66000
183315	5470.82	18959.2	56.6185	414.145	414145	290.716	4781.51	4462.74	53552.9	0.0642698	66000
202083	242649	4353.04	586.578	91.4179	91417.9	217.204	7974.41	7442.78	89313.4	0.0417882	66000
198182	260040	4062.09	597.896	89.1224	89122.4	213.201	8034.8	7499.15	89989.8	0.0414786	66000
193767	54575.8	11261.3	325.904	179.119	179119	295.369	6763.89	6312.96	75755.5	0.0488354	66000
196051	543485	1775.95	808.195	72.5906	72590.6	182.418	8676.79	8098.34	97180.1	0.0384088	66000
179490	5071.79	19439.5	53.7462	423.263	423263	289.045	4675.68	4363.97	52367.6	0.0652296	66000
202745	584562	1638.8	844.696	71.6851	71685.1	180.715	8732.33	8150.17	97802.1	0.0381613	66000
208065	84299.4	9171.58	403.049	141.658	141658	277.234	7149.25	6672.63	80071.6	0.0464097	66000
174028	4597.78	20122.5	50.3075	434.696	434696	286.728	4532.75	4230.57	50766.9	0.0665447	66000
200242	67192.1	10259.3	362.404	159.125	159125	287.606	6957.99	6494.12	77929.5	0.0475913	66000
216158	652730	1452.7	906.737	70.4767	70476.7	178.462	8813.23	8225.69	98708.2	0.0378056	66000
211294	629556	1511.15	885.497	70.8535	70853.5	179.161	8787.08	8201.28	98415.3	0.0379199	66000
211087	204331	5102.44	559.121	97.5741	97574.1	227.434	7829.78	7307.8	87693.6	0.0425448	66000
223404	684872	1378.3	936.36	70.0008	70000.8	177.583	8847.58	8257.75	99092.9	0.0376563	66000
207334	82528	9272.7	399.208	143.132	143132	278.27	7132.08	6656.61	79879.3	0.046514	66000
207521	82976.8	9246.85	400.189	142.753	142753	278.006	7136.48	6660.71	79928.6	0.0464872	66000
252494	794404	1167.61	1037.7	68.6781	68678.1	175.174	8952.07	8355.27	100263	0.0372085	66000
209939	622825	1528.98	879.352	70.969	70969	179.376	8779.24	8193.96	98327.5	0.0379543	66000
191514	50132.9	11666.2	311.211	188.544	188544	297.914	6678.86	6233.61	74803.3	0.0493949	66000
209961	89150	8906.1	413.193	137.915	137915	274.45	7193.86	6714.27	80571.2	0.0461403	66000
210986	204779	5092.74	559.473	97.4919	97491.9	227.302	7831.57	7309.47	87713.6	0.0425353	66000
206128	79707	9438.68	392.934	145.612	145612	279.941	7103.68	6630.1	79561.2	0.0466873	66000
209187	619033	1539.21	875.895	71.0354	71035.4	179.5	8774.77	8189.79	98277.5	0.037974	66000
212431	96221.6	8546.06	427.089	133.107	133107	270.539	7253.48	6769.92	81239	0.0457839	66000
202353	71493.7	9960.32	373.439	153.942	153942	284.935	7012.21	6544.73	78536.7	0.0472519	66000
215123	105511	8114.72	443.916	127.71	127710	265.663	7323.98	6835.72	82028.6	0.0453677	66000
219095	128903	7188.86	480.341	117.239	117239	254.595	7474.07	6975.8	83709.6	0.0445005	66000
209793	209993	4981.38	563.499	96.5538	96553.8	225.792	7852.25	7328.77	87945.2	0.0424258	66000
193696	527010	1837.83	793.826	73.003	73003	183.197	8652.76	8075.91	96910.9	0.0385167	66000
164574	3946.46	21318.5	45.4712	451.077	451077	282.864	4302.37	4015.55	48186.6	0.0687067	66000
212493	96414.4	8536.65	427.454	132.985	132985	270.434	7255.03	6771.36	81256.4	0.0457747	66000
166455	4063.17	21078.2	46.352	448.112	448112	283.62	4346.74	4056.95	48683.4	0.0682866	66000
212651	96906.6	8512.73	428.383	132.676	132676	270.169	7258.96	6775.03	81300.4	0.0457513	66000
183620	5505.82	18920.6	56.87	413.37	413370	290.851	4790.2	4470.85	53650.2	0.0641915	66000
195975	542972	1777.81	807.746	72.603	72603	182.442	8676.06	8097.66	97171.9	0.038412	66000
179232	5047.22	19471.7	53.5689	423.841	423841	288.934	4668.75	4357.5	52290	0.0652929	66000
197816	62410.1	10615.6	349.362	165.74	165740	290.587	6891.35	6431.92	77183.1	0.0480133	66000
174304	4619.64	20087.9	50.4671	434.157	434157	286.844	4539.79	4237.13	50845.6	0.0664795	66000
194803	534927	1807.55	800.709	72.8009	72800.9	182.815	8664.44	8086.81	97041.8	0.0384642	66000
195261	14119	15793.4	121.647	326.506	326506	301.545	5590.89	5218.17	62618	0.0573649	66000
211660	93902.2	8660.88	422.641	134.608	134608	271.802	7234.56	6752.26	81027.1	0.0458965	66000
200506	67722.7	10221.4	363.799	158.449	158449	287.276	6964.95	6500.62	78007.4	0.0475476	66000
208863	86290.6	9060.64	407.277	140.072	140072	276.081	7167.96	6690.1	80281.2	0.0462964	66000
182822	5415.39	19021.4	56.22	415.38	415380	290.498	4767.55	4449.71	53396.5	0.0643957	66000
207001	81736.6	9318.63	397.469	143.811	143811	278.736	7124.25	6649.3	79791.6	0.0465617	66000
174881	4665.97	20015.6	50.8051	433.018	433018	287.086	4554.54	4250.9	51010.8	0.0663429	66000
204038	75061.2	9726.29	382.145	150.099	150099	282.745	7053.69	6583.45	79001.4	0.0469946	66000
184266	5581.65	18838.8	57.4149	411.708	411708	291.139	4808.73	4488.15	53857.8	0.0640248	66000
194240	530945	1822.65	797.242	72.9016	72901.6	183.006	8658.6	8081.36	96976.3	0.0384905	66000
224140	688000	1371.43	939.251	69.9571	69957.1	177.502	8850.82	8260.77	99129.2	0.0376423	66000
198391	63532.2	10529.6	352.501	164.097	164097	289.888	6907.65	6447.14	77365.7	0.0479096	66000
200756	68226.4	10185.6	365.115	157.818	157818	286.962	6971.48	6506.72	78080.6	0.0475065	66000
198831	64394	10464.6	354.879	162.874	162874	289.351	6919.89	6458.56	77502.7	0.0478319	66000
167763	4147.65	20911.9	46.985	445.97	445970	284.149	4377.98	4086.12	49033.4	0.0679917	66000
179444	5067.45	19445.2	53.7149	423.365	423365	289.026	4674.46	4362.83	52353.9	0.0652408	66000
196385	268613	3928.69	603.349	88.0859	88085.9	211.362	8063.48	7525.91	90311	0.0413329	66000
194391	55785.7	11156.1	329.718	176.807	176807	294.648	6785.3	6332.95	75995.4	0.0486959	66000
216326	653504	1450.82	907.449	70.4646	70464.6	178.439	8814.09	8226.48	98717.8	0.0378019	66000
192807	520399	1863.93	788.111	73.1776	73177.6	183.528	8642.79	8066.61	96799.3	0.0385616	66000
197892	62557.6	10604.2	349.778	165.521	165521	290.495	6893.52	6433.95	77207.4	0.0479995	66000
217431	171204	5895.97	530.06	104.547	104547	238.048	7688.89	7176.29	86115.5	0.0433031	66000
202362	582382	1645.54	842.738	71.7293	71729.3	180.797	8729.53	8147.56	97770.7	0.0381737	66000
185906	340571	3029.66	649.337	81.34	81340	199.003	8277.59	7725.75	92709	0.0402711	66000
185547	345041	2984.94	652.322	81.0148	81014.8	198.393	8289.41	7736.78	92841.4	0.0402138	66000
188738	314067	3319.22	632.056	83.4692	83469.2	202.969	8204.06	7657.12	91885.4	0.0406307	66000
191382	295909	3544.17	620.532	85.1512	85151.2	206.063	8150.15	7606.81	91281.7	0.0408976	66000
195380	538931	1792.62	804.207	72.7015	72701.5	182.628	8670.26	8092.24	97106.9	0.0384381	66000
203874	590896	1619.55	850.396	71.5589	71558.9	180.478	8740.39	8157.7	97892.4	0.0381256	66000
213149	638566	1487.9	893.74	70.7033	70703.3	178.882	8797.4	8210.91	98530.9	0.0378748	66000
193007	521904	1857.92	789.409	73.1374	73137.4	183.452	8645.08	8068.74	96824.9	0.0385513	66000
185715	450779	2193.32	730.126	75.4146	75414.6	187.777	8525.19	7956.85	95482.2	0.0390985	66000
184375	426451	2337.86	711.009	76.4144	76414.4	189.68	8477.77	7912.59	94951	0.0393186	66000
196600	60051	10801.5	342.592	169.399	169399	292.049	6855.59	6398.55	76782.6	0.0482419	66000
192327	51754.4	11515	316.705	184.923	184923	297.007	6711.12	6263.72	75164.6	0.0491816	66000
193562	54176.4	11296.5	324.628	179.905	179905	295.605	6756.66	6306.22	75674.6	0.0488826	66000
218920	127021	7256.4	477.687	117.958	117958	255.427	7463.11	6965.56	83586.8	0.044563	66000
213950	101191	8309.93	436.28	130.107	130107	267.894	7292.18	6806.03	81672.4	0.0455547	66000
209772	621986	1531.23	878.586	70.9836	70983.6	179.403	8778.26	8193.04	98316.5	0.0379587	66000
200360	570690	1682.64	832.275	71.9732	71973.2	181.255	8714.23	8133.28	97599.4	0.0382416	66000
233710	726760	1290.98	975.117	69.4479	69447.9	176.569	8889.53	8296.9	99562.7	0.0374754	66000
211287	629520	1511.24	885.464	70.8542	70854.2	179.162	8787.04	8201.24	98414.9	0.0379201	66000
193031	53139.5	11389	321.276	181.998	181998	296.211	6737.54	6288.37	75460.5	0.0490079	66000
207964	84050.3	9185.66	402.513	141.862	141862	277.379	7146.86	6670.41	80044.9	0.0464242	66000
193122	53318.8	11372.9	321.86	181.631	181631	296.107	6740.89	6291.49	75497.9	0.0489859	66000
176014	4759.58	19874	51.4862	430.731	430731	287.563	4583.76	4278.17	51338.1	0.066073	66000
208464	615346	1549.29	872.538	71.1008	71100.8	179.622	8770.39	8185.7	98228.4	0.0379932	66000
205649	600579	1590.98	859.14	71.3722	71372.2	180.129	8752.48	8168.98	98027.8	0.0380722	66000
189240	490609	1991.67	762.771	74.0381	74038.1	185.159	8595.47	8022.44	96269.3	0.0387762	66000
164588	3947.34	21316.7	45.4778	451.055	451055	282.87	4302.71	4015.87	48190.4	0.0687034	66000
224691	690331	1366.35	941.405	69.9248	69924.8	177.443	8853.22	8263	99156.1	0.037632	66000
212625	197360	5256.96	553.527	98.892	98892	229.521	7801.53	7281.43	87377.2	0.0426952	66000
226581	698218	1349.4	948.698	69.8171	69817.1	177.245	8861.27	8270.52	99246.2	0.0375972	66000
