"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).n_5"
229631	712870	1314.34	961.318	79.0368	79036.8	215.024	10795.2	10075.5	120906	0.0398497	1
220842	676174	1392.93	927.373	79.5769	79576.9	215.943	10740.1	10024.1	120289	0.0399519	1
206865	609849	1559.16	866.554	80.7314	80731.4	217.903	10627.3	9918.79	119025	0.0401633	1
196554	550373	1745.34	813.237	82.0432	82043.2	220.116	10506.6	9806.15	117674	0.0403928	1
214819	649014	1456.74	902.354	80.0182	80018.2	216.693	10696.2	9983.1	119797	0.0400338	1
188855	307971	3382.78	627.084	94.3865	94386.5	239.787	9632.47	8990.31	107884	0.0421651	1
194957	271962	3868.33	604.401	98.334	98334	245.495	9418.04	8790.17	105482	0.0426319	1
185709	35449.4	13232.8	252.666	225.535	225535	301.744	6260.88	5843.49	70121.9	0.0514995	1
208758	619576	1532.44	875.406	80.5448	80544.8	217.587	10645.1	9935.4	119225	0.0401298	1
202403	585665	1629.79	844.688	81.2268	81226.8	218.74	10580.8	9875.43	118505	0.0402512	1
176833	4818.34	19799.3	51.9408	345.904	345904	284.9	4552.72	4249.21	50990.5	0.0586528	1
219115	668573	1410.26	920.36	79.6965	79696.5	216.147	10728.1	10012.9	120155	0.0399743	1
212047	196162	5273.05	551.572	110.635	110635	261.141	8864.58	8273.61	99283.3	0.0439019	1
209609	207197	5029.77	560.367	108.4	108400	258.545	8954.91	8357.91	100295	0.0436879	1
175676	4720.76	19943.5	51.231	347.954	347954	284.472	4523.96	4222.36	50668.3	0.0587945	1
185397	454392	2166.17	731.961	85.0783	85078.3	225.167	10253.1	9569.55	114835	0.0408863	1
200577	245763	4288.51	587.598	101.868	101868	250.328	9243.45	8627.22	103527	0.0430221	1
218659	150247	6476.63	506.742	122.46	122460	273.103	8440.49	7877.79	94533.5	0.0449439	1
171957	4431.24	20408	49.1113	354.358	354358	283.106	4433.6	4138.03	49656.3	0.0592448	1
202262	584869	1632.23	843.972	81.2439	81243.9	218.769	10579.2	9873.94	118487	0.0402542	1
204975	78153.2	9521.77	388.907	160.111	160111	294.931	7447.08	6950.61	83407.3	0.047655	1
195103	540742	1779.86	804.77	82.2885	82288.5	220.528	10484.8	9785.84	117430	0.0404345	1
188191	43030.6	12377.7	285.067	208.749	208749	302.003	6530.82	6095.43	73145.2	0.0505572	1
193940	532683	1809.84	797.729	82.5021	82502.1	220.886	10466.1	9768.34	117220	0.0404706	1
234750	732921	1274.55	979.895	78.7646	78764.6	214.56	10823.6	10102	121224	0.0397974	1
218226	664602	1419.47	916.699	79.7602	79760.2	216.255	10721.7	10006.9	120083	0.0399861	1
206399	607413	1566	864.341	80.7793	80779.3	217.984	10622.7	9914.55	118975	0.0401719	1
186615	38746.1	12849.8	267.437	217.932	217932	301.973	6381.14	5955.73	71468.8	0.0510744	1
179872	5095.02	19421	53.944	340.383	340383	286.033	4629.89	4321.23	51854.8	0.0582769	1
203799	231928	4536.35	578.309	104.008	104008	253.123	9144.48	8534.85	102418	0.0432475	1
202934	73603.1	9809.99	378.196	164.402	164402	296.254	7354.62	6864.31	82371.7	0.0479289	1
197298	61958.2	10642.4	347.789	177.596	177596	299.293	7087.29	6614.81	79377.7	0.0487436	1
198595	64559.2	10443.3	355.003	174.331	174331	298.672	7151.28	6674.52	80094.3	0.0485455	1
191754	289300	3622.25	615.297	96.3157	96315.7	242.617	9524.84	8889.86	106678	0.0423977	1
218488	665777	1416.74	917.782	79.7413	79741.3	216.223	10723.6	10008.7	120104	0.0399826	1
170731	4342.82	20561.8	48.4587	356.411	356411	282.659	4404.46	4110.83	49330	0.0593918	1
187534	318099	3263.08	633.559	93.4347	93434.7	238.363	9687.77	9041.92	108503	0.0420469	1
173552	4551.23	20208.5	49.9927	351.645	351645	283.69	4471.98	4173.84	50086.1	0.0590525	1
199976	248407	4243.27	589.331	101.482	101482	249.814	9261.82	8644.37	103732	0.0429806	1
179093	5020.97	19518	53.4089	341.819	341819	285.741	4609.86	4302.53	51630.4	0.0583739	1
191959	51301.3	11552.2	315.046	193.356	193356	301.3	6794.93	6341.94	76103.3	0.0496758	1
211622	95616.2	8563.61	425.31	146.829	146829	289.557	7754.74	7237.76	86853.1	0.0467714	1
201720	581781	1641.74	841.197	81.3109	81310.9	218.882	10573	9868.17	118418	0.040266	1
194113	7234.39	17546	69.4152	309.929	309929	291.742	5050.26	4713.58	56562.9	0.0563269	1
168208	4170.16	20879.7	47.1754	360.553	360553	281.743	4345.39	4055.69	48668.3	0.0596925	1
166751	4075.59	21064.4	46.4668	362.896	362896	281.216	4311.79	4024.34	48292	0.0598652	1
211607	633712	1495.17	888.32	80.2851	80285.1	217.146	10670.1	9958.77	119505	0.0400827	1
206183	80978.8	9351.75	395.277	157.645	157645	294.086	7501.62	7001.51	84018.1	0.0474953	1
197404	555829	1726.39	818.057	81.9088	81908.8	219.89	10518.6	9817.37	117808	0.0403698	1
200787	576389	1658.63	836.363	81.4298	81429.8	219.083	10562.1	9857.95	118295	0.0402868	1
204478	597153	1595.46	855.048	80.9857	80985.7	218.333	10603.3	9896.41	118757	0.0402086	1
187517	41317.2	12562.8	278.213	212.322	212322	302.026	6471.95	6040.49	72485.9	0.0507591	1
193834	531932	1812.68	797.075	82.5224	82522.4	220.92	10464.3	9766.69	117200	0.040474	1
218381	154890	6338.24	512.037	121.029	121029	271.809	8487.71	7921.86	95062.3	0.0448247	1
213664	102495	8237.83	437.946	142.639	142639	287.399	7859.78	7335.79	88029.5	0.0464792	1
191488	514450	1881.67	781.962	83.0159	83015.9	221.746	10421.7	9726.92	116723	0.0405563	1
208835	619969	1531.38	875.764	80.5374	80537.4	217.574	10645.8	9936.06	119233	0.0401284	1
204559	597589	1594.18	855.442	80.9767	80976.7	218.318	10604.1	9897.19	118766	0.040207	1
212550	638272	1483.52	892.496	80.2041	80204.1	217.009	10678	9966.12	119593	0.0400679	1
185175	32051.4	13642.8	236.165	233.786	233786	301.315	6133.63	5724.72	68696.7	0.0519591	1
208349	617499	1538.07	873.514	80.5841	80584.1	217.653	10641.3	9931.89	119183	0.0401368	1
234693	732703	1274.97	979.692	78.7675	78767.5	214.565	10823.3	10101.7	121221	0.0397979	1
184523	441130	2241.13	721.398	85.6288	85628.8	226.07	10210.4	9529.74	114357	0.040971	1
185556	34718.5	13319.8	249.231	227.278	227278	301.668	6233.74	5818.16	69817.9	0.0515967	1
225743	697022	1347.31	946.644	79.2629	79262.9	215.409	10771.9	10053.8	120646	0.0398928	1
185959	332541	3103.84	642.941	92.181	92181	236.462	9763	9112.13	109346	0.0418875	1
196966	61297.1	10694.4	345.912	178.458	178458	299.444	7070.6	6599.23	79190.7	0.0487957	1
207907	615242	1544.23	871.458	80.6271	80627.1	217.726	10637.2	9928.05	119137	0.0401446	1
201668	581481	1642.67	840.928	81.3174	81317.4	218.893	10572.4	9867.6	118411	0.0402672	1
184689	347714	2949.97	653.029	90.9829	90982.9	234.617	9837.63	9181.79	110181	0.0417308	1
190378	505484	1919.2	774.298	83.2855	83285.5	222.196	10398.8	9705.57	116467	0.0406007	1
208364	86399.7	9042.92	406.947	153.288	153288	292.431	7600.71	7094	85128	0.0472085	1
204121	76220.2	9641.95	384.428	161.883	161883	295.5	7408.53	6914.63	82975.5	0.0477687	1
204912	78008.8	9530.64	388.576	160.241	160241	294.974	7444.24	6947.95	83375.5	0.0476634	1
201026	69541	10083.8	368.116	168.61	168610	297.382	7266.74	6782.29	81387.5	0.0481929	1
191093	293242	3569.57	617.775	95.8884	95888.4	241.996	9548.2	8911.65	106940	0.042347	1
223571	687907	1366.92	938.213	79.3978	79397.8	215.638	10758.2	10041	120492	0.0399183	1
188290	312144	3332.64	629.742	93.9868	93986.8	239.191	9655.51	9011.81	108142	0.0421158	1
198897	565113	1695.1	826.297	81.6874	81687.4	219.517	10538.6	9836.02	118032	0.0403316	1
202744	73190.4	9837.07	377.195	164.812	164812	296.371	7345.93	6856.2	82274.4	0.0479548	1
196899	12864.8	15970.4	112.137	280.627	280627	296.351	5455.09	5091.42	61097	0.0545923	1
197700	557697	1720.01	819.711	81.8636	81863.6	219.814	10522.7	9821.17	117854	0.040362	1
186821	23304.1	14726.9	186.47	255.815	255815	299.434	5807.04	5419.9	65038.9	0.0531866	1
211404	632724	1497.71	887.415	80.3028	80302.8	217.176	10668.4	9957.16	119486	0.0400859	1
195732	268095	3926.55	601.959	98.8169	98816.9	246.171	9393.29	8767.07	105205	0.0426867	1
194564	273962	3838.71	605.661	98.089	98089	245.15	9430.71	8802	105624	0.042604	1
209836	624995	1517.94	880.35	80.4437	80443.7	217.415	10654.8	9944.46	119334	0.0401115	1
196001	266780	3946.64	601.127	98.984	98984	246.404	9384.8	8759.15	105110	0.0427055	1
174049	4589.89	20146.4	50.2757	350.789	350789	283.872	4484.06	4185.12	50221.4	0.0589923	1
219741	671343	1403.9	922.915	79.6526	79652.6	216.072	10732.5	10017	120204	0.0399661	1
184415	5580.54	18851.8	57.4413	331.681	331681	287.756	4750.7	4433.99	53207.8	0.0576999	1
195520	58429	10926.2	337.552	182.365	182365	300.064	6996.07	6529.67	78356	0.0490297	1
202397	72442.5	9886.56	375.369	165.566	165566	296.582	7330.05	6841.38	82096.5	0.0480023	1
216206	173820	5816.02	531.687	115.802	115802	266.729	8669.16	8091.21	97094.6	0.0443742	1
200169	67764.9	10208.8	363.541	170.574	170574	297.855	7226.59	6744.82	80937.9	0.0483148	1
180993	5205.83	19281.1	54.7435	338.289	338289	286.454	4659.04	4348.44	52181.3	0.0581364	1
209817	90307.7	8833.14	414.948	150.417	150417	291.218	7668.08	7156.87	85882.5	0.0470161	1
174851	4653.55	20046.3	50.741	349.397	349397	284.168	4503.66	4203.41	50441	0.0588949	1
191361	291622	3591.08	616.756	96.0627	96062.7	242.25	9538.64	8902.73	106833	0.0423677	1
197466	259792	4055.89	596.683	99.8975	99897.5	247.666	9338.97	8716.38	104597	0.0428075	1
216046	654700	1442.94	907.581	79.9226	79922.6	216.531	10705.6	9991.91	119903	0.0400162	1
200350	573822	1666.79	834.066	81.4874	81487.4	219.18	10556.8	9853.02	118236	0.0402969	1
203075	589433	1618.37	848.079	81.1465	81146.5	218.605	10588.3	9882.38	118589	0.0402371	1
205885	80270.9	9393.74	393.7	158.25	158250	294.3	7488.15	6988.94	83867.3	0.0475346	1
221572	679345	1385.81	930.301	79.5279	79527.9	215.86	10745	10028.7	120344	0.0399427	1
198766	64904.5	10417.5	355.941	173.913	173913	298.586	7159.57	6682.27	80187.2	0.0485199	1
223620	688112	1366.47	938.404	79.3947	79394.7	215.633	10758.5	10041.3	120495	0.0399177	1
189877	46913.4	11976.1	299.736	201.145	201145	301.787	6659.01	6215.08	74580.9	0.0501246	1
220929	676551	1392.08	927.722	79.5711	79571.1	215.933	10740.7	10024.6	120296	0.0399508	1
197670	557506	1720.66	819.542	81.8682	81868.2	219.822	10522.3	9820.78	117849	0.0403628	1
167740	4139.4	20938.9	46.9454	361.309	361309	281.573	4334.56	4045.59	48547	0.059748	1
198553	64473.3	10449.8	354.769	174.436	174436	298.693	7149.2	6672.59	80071.1	0.0485519	1
181795	5288.43	19180.8	55.3389	336.77	336770	286.758	4680.15	4368.14	52417.7	0.0580351	1
195100	57596.4	10995.6	335.055	183.552	183552	300.232	6973.77	6508.85	78106.3	0.0491003	1
224921	693592	1354.63	943.471	79.3132	79313.2	215.494	10766.8	10049	120588	0.0399023	1
206474	607806	1564.89	864.698	80.7715	80771.5	217.971	10623.5	9915.24	118983	0.0401705	1
195168	57730.5	10984.3	335.46	183.359	183359	300.206	6977.39	6512.23	78146.7	0.0490889	1
193260	53933.6	11312.3	323.669	189.07	189070	300.901	6871.97	6413.84	76966.1	0.0494258	1
202449	585923	1629.01	844.919	81.2213	81221.3	218.731	10581.3	9875.9	118511	0.0402503	1
205492	602609	1579.66	859.985	80.8749	80874.9	218.146	10613.7	9906.12	118873	0.0401889	1
230105	714766	1310.49	963.073	79.0104	79010.4	214.979	10797.9	10078.1	120937	0.0398447	1
197402	62165.6	10626.2	348.374	177.328	177328	299.245	7092.5	6619.66	79436	0.0487275	1
229281	711468	1317.2	960.019	79.0564	79056.4	215.057	10793.2	10073.6	120884	0.0398535	1
206411	607475	1565.82	864.398	80.778	80778	217.982	10622.9	9914.66	118976	0.0401716	1
225519	696088	1349.29	945.781	79.2765	79276.5	215.432	10770.5	10052.5	120630	0.0398954	1
208393	212471	4918.76	564.376	107.396	107396	257.343	8996.77	8396.99	100764	0.0435896	1
232420	723906	1292.19	971.541	78.8852	78885.2	214.765	10811	10090.2	121083	0.0398206	1
225776	697155	1347.02	946.768	79.2609	79260.9	215.405	10772.1	10054	120648	0.0398924	1
192360	52119.9	11476.4	317.77	191.993	191993	301.184	6819.25	6364.63	76375.6	0.0495965	1
193060	16146.1	15564.1	136.995	272.637	272637	297.436	5567.09	5195.95	62351.4	0.0541352	1
168969	4220.99	20783.6	47.5545	359.315	359315	282.018	4363.08	4072.21	48866.5	0.059602	1
213981	645081	1466.44	898.742	80.0855	80085.5	216.808	10689.6	9976.94	119723	0.0400462	1
217262	660252	1429.69	912.692	79.8309	79830.9	216.375	10714.7	10000.4	120005	0.0399992	1
211490	633146	1496.63	887.801	80.2952	80295.2	217.164	10669.1	9957.85	119494	0.0400845	1
197684	62730.4	10582.5	349.959	176.605	176605	299.113	7106.57	6632.8	79593.6	0.0486837	1
182717	5387.07	19065.4	56.0492	335.003	335003	287.107	4704.68	4391.04	52692.4	0.057918	1
210437	627976	1510.08	883.074	80.3889	80388.9	217.322	10660.1	9949.39	119393	0.0401016	1
209980	625708	1516.05	881.001	80.4305	80430.5	217.393	10656.1	9945.65	119348	0.0401091	1
221331	678298	1388.16	929.335	79.544	79544	215.887	10743.4	10027.2	120326	0.0399458	1
204402	76851.7	9602.33	385.902	161.296	161296	295.315	7421.24	6926.49	83117.9	0.0477311	1
199579	66555.3	10295.9	360.363	171.959	171959	298.169	7198.62	6718.71	80624.5	0.0484001	1
216390	656279	1439.15	909.034	79.8963	79896.3	216.486	10708.2	9994.33	119932	0.0400113	1
211619	633772	1495.01	888.374	80.284	80284	217.145	10670.2	9958.87	119506	0.0400825	1
199154	65690.3	10359.2	358.058	172.973	172973	298.39	7178.28	6699.73	80396.8	0.0484624	1
194008	533163	1808.02	798.147	82.4892	82489.2	220.865	10467.2	9769.4	117233	0.0404684	1
181287	5235.73	19244.4	54.9591	337.735	337735	286.565	4666.75	4355.63	52267.6	0.0580994	1
186046	462794	2121.22	738.751	84.7495	84749.5	224.625	10279	9593.75	115125	0.0408351	1
208566	618604	1535.07	874.52	80.5631	80563.1	217.618	10643.3	9933.76	119205	0.0401331	1
185578	26516.3	14329.9	206.045	247.746	247746	300.232	5924.74	5529.76	66357.1	0.052736	1
161915	3785.21	21682.9	44.2596	370.418	370418	279.483	4202.95	3922.75	47073	0.0604329	1
197135	554115	1732.3	816.541	81.9507	81950.7	219.96	10514.9	9813.87	117766	0.0403769	1
198114	63591.9	10516.4	352.351	175.522	175522	298.907	7127.79	6652.61	79831.3	0.048618	1
221461	678863	1386.89	929.856	79.5353	79535.3	215.872	10744.3	10028	120336	0.0399441	1
202049	583658	1635.95	842.883	81.2701	81270.1	218.813	10576.8	9871.68	118460	0.0402588	1
186312	37761.2	12962.5	263.142	220.157	220157	301.924	6345.63	5922.58	71071	0.051199	1
194713	56829	11060.4	332.725	184.667	184667	300.382	6952.95	6489.42	77873	0.0491665	1
191653	515738	1876.41	783.067	82.9782	82978.2	221.683	10424.9	9729.93	116759	0.04055	1
197244	554812	1729.89	817.157	81.9337	81933.7	219.932	10516.4	9815.3	117784	0.040374	1
213600	102259	8248.56	437.528	142.775	142775	287.473	7856.31	7332.55	87990.6	0.0464888	1
212361	194676	5307	550.342	110.951	110951	261.498	8852.13	8261.99	99143.8	0.0439316	1
204355	76744.4	9609.04	385.653	161.395	161395	295.346	7419.09	6924.48	83093.8	0.0477375	1
207320	612212	1552.58	868.702	80.6855	80685.5	217.825	10631.6	9922.86	119074	0.0401551	1
193948	277155	3792.09	607.67	97.7047	97704.7	244.607	9450.75	8820.7	105848	0.0425599	1
231051	718525	1302.91	966.555	78.9585	78958.5	214.89	10803.3	10083.1	120997	0.0398347	1
210770	629618	1505.78	884.574	80.359	80359	217.272	10663	9952.09	119425	0.0400961	1
218529	665960	1416.31	917.95	79.7383	79738.3	216.218	10723.9	10009	120108	0.039982	1
197292	61947.6	10643.2	347.759	177.609	177609	299.295	7087.03	6614.56	79374.7	0.0487445	1
212492	194048	5321.43	549.818	111.085	111085	261.65	8846.84	8257.05	99084.6	0.0439442	1
206145	80889.2	9357.04	395.078	157.721	157721	294.113	7499.92	6999.93	83999.1	0.0475002	1
215033	650013	1454.3	903.272	80.0013	80001.3	216.665	10697.8	9984.66	119816	0.0400307	1
200545	574968	1663.14	835.091	81.4616	81461.6	219.137	10559.2	9855.23	118263	0.0402924	1
193151	527015	1831.55	792.803	82.6572	82657.2	221.146	10452.6	9755.74	117069	0.0404966	1
196215	59806.2	10813.5	341.612	180.455	180455	299.774	7032.3	6563.48	78761.7	0.0489156	1
212014	96852.5	8503.2	427.645	146.04	146040	289.169	7774.19	7255.91	87071	0.046717	1
192161	51715.2	11513.7	316.428	192.663	192663	301.242	6807.27	6353.45	76241.4	0.0496355	1
195961	266975	3943.65	601.251	98.9591	98959.1	246.37	9386.06	8760.32	105124	0.0427027	1
200512	246044	4283.66	587.783	101.827	101827	250.273	9245.42	8629.06	103549	0.0430177	1
216801	169735	5923.43	527.69	116.856	116856	267.798	8631.37	8055.94	96671.3	0.0444671	1
217193	659941	1430.43	912.405	79.836	79836	216.384	10714.2	9999.91	119999	0.0400002	1
196220	59816.1	10812.7	341.64	180.442	180442	299.772	7032.55	6563.72	78764.6	0.0489148	1
203057	73870.2	9792.55	378.841	164.138	164138	296.178	7360.21	6869.53	82434.4	0.0479122	1
188644	490248	1986.63	761.423	83.7717	83771.7	223.006	10358.2	9667.66	116012	0.0406797	1
178846	4998.02	19548.7	53.243	342.27	342270	285.649	4603.56	4296.65	51559.9	0.0584045	1
220526	674794	1396.05	926.099	79.5984	79598.4	215.98	10737.9	10022.1	120265	0.039956	1
221811	680376	1383.51	931.255	79.512	79512	215.833	10746.6	10030.2	120362	0.0399398	1
207393	216744	4831.18	567.544	106.611	106611	256.387	9030.11	8428.1	101137	0.0435118	1
205906	80321.9	9390.7	393.814	158.206	158206	294.284	7489.13	6989.85	83878.2	0.0475317	1
215980	112295	7812.74	454.571	137.403	137403	284.343	7997.52	7464.36	89572.3	0.0461029	1
194388	274866	3825.42	606.23	97.9794	97979.4	244.996	9436.41	8807.31	105688	0.0425914	1
213452	642581	1472.66	896.447	80.1287	80128.7	216.881	10685.3	9972.99	119676	0.0400541	1
228998	710331	1319.53	958.966	79.0723	79072.3	215.084	10791.5	10072.1	120865	0.0398565	1
222985	685414	1372.37	935.91	79.4353	79435.3	215.702	10754.4	10037.4	120449	0.0399253	1
212273	636940	1486.9	891.276	80.2276	80227.6	217.049	10675.7	9963.98	119568	0.0400722	1
180476	5154.1	19345.6	54.3705	339.258	339258	286.26	4645.56	4335.85	52030.2	0.0582013	1
195252	541751	1776.18	805.654	82.2623	82262.3	220.484	10487.1	9788	117456	0.0404301	1
227080	702536	1335.68	951.748	79.183	79183	215.273	10780.1	10061.4	120737	0.0398776	1
187233	476269	2052.92	749.789	84.2521	84252.1	223.803	10318.9	9630.97	115572	0.0407567	1
181358	5243.04	19235.5	55.0118	337.6	337600	286.592	4668.62	4357.38	52288.5	0.0580904	1
210126	626435	1514.13	881.665	80.4171	80417.1	217.37	10657.3	9946.85	119362	0.0401067	1
212145	636323	1488.47	890.711	80.2385	80238.5	217.067	10674.6	9962.99	119556	0.0400742	1
204408	76864.7	9601.52	385.933	161.284	161284	295.311	7421.5	6926.73	83120.8	0.0477304	1
196613	550760	1743.99	813.578	82.0336	82033.6	220.1	10507.4	9806.95	117683	0.0403911	1
202354	585388	1630.64	844.439	81.2328	81232.8	218.75	10580.3	9874.91	118499	0.0402523	1
226514	700211	1340.56	949.596	79.2165	79216.5	215.33	10776.7	10058.2	120699	0.039884	1
193860	277621	3785.36	607.963	97.6494	97649.4	244.528	9453.65	8823.4	105881	0.0425535	1
198443	64252.1	10466.4	354.165	174.706	174706	298.747	7143.86	6667.6	80011.2	0.0485683	1
208116	85759.8	9078.25	405.605	153.779	153779	292.628	7589.37	7083.41	85001	0.0472411	1
195013	14514.4	15755.8	124.742	276.425	276425	296.932	5513.87	5146.28	61755.3	0.0543512	1
193879	55171.6	11203.1	327.594	187.149	187149	300.689	6907.07	6446.6	77359.2	0.049313	1
187327	40808.2	12618.8	276.128	213.409	213409	302.024	6454.2	6023.92	72287.1	0.0508203	1
213504	101910	8264.55	436.905	142.977	142977	287.582	7851.14	7327.74	87932.8	0.0465031	1
167773	4141.55	20934.8	46.9615	361.256	361256	281.585	4335.32	4046.29	48555.5	0.0597441	1
182213	5332.61	19128.6	55.6571	335.972	335972	286.916	4691.23	4378.48	52541.8	0.0579822	1
215646	652855	1447.39	905.885	79.9534	79953.4	216.583	10702.6	9989.06	119869	0.0400219	1
209496	623293	1522.46	878.797	80.4752	80475.2	217.469	10651.7	9941.63	119300	0.0401172	1
213723	187959	5464.13	544.628	112.424	112424	263.141	8794.91	8208.58	98503	0.0440688	1
235245	734814	1270.89	981.649	78.7397	78739.7	214.517	10826.2	10104.5	121254	0.0397925	1
193534	279352	3760.5	609.051	97.445	97445	244.238	9464.4	8833.44	106001	0.0425299	1
191918	51217.9	11559.9	314.766	193.496	193496	301.311	6792.44	6339.61	76075.3	0.0496839	1
200820	576578	1658.03	836.532	81.4256	81425.6	219.076	10562.5	9858.31	118300	0.0402861	1
206049	605564	1571.23	862.664	80.8159	80815.9	218.046	10619.3	9911.32	118936	0.0401784	1
200653	68765.3	10138	366.131	169.458	169458	297.59	7249.34	6766.05	81192.6	0.0482456	1
211317	199551	5196.71	554.336	109.929	109929	260.332	8892.73	8299.88	99598.5	0.0438349	1
227144	702798	1335.13	951.99	79.1793	79179.3	215.266	10780.5	10061.8	120742	0.0398769	1
187709	481188	2029.09	753.863	84.0791	84079.1	223.516	10333	9644.1	115729	0.0407291	1
216221	655505	1441	908.322	79.9092	79909.2	216.508	10706.9	9993.14	119918	0.0400137	1
217319	120059	7503.64	466.711	133.75	133750	281.956	8098.4	7558.51	90702.1	0.0458323	1
193158	281381	3731.67	610.325	97.2086	97208.6	243.901	9476.9	8845.11	106141	0.0425024	1
179675	5076.11	19445.5	53.8074	340.747	340747	285.959	4624.82	4316.49	51797.9	0.0583014	1
220663	675388	1394.7	926.648	79.5892	79589.2	215.964	10738.9	10022.9	120275	0.0399542	1
191082	511232	1894.96	779.204	83.1113	83111.3	221.906	10413.6	9719.34	116632	0.040572	1
