"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
193291	54636.9	11239.8	325.584	207.453	207453	310.112	7109.64	6635.66	79627.9	0.0504838	72000
186814	40482.1	12639.3	274.41	257.007	257007	313.051	6683.13	6237.59	74851.1	0.0532533	72000
191974	290436	3612.44	616.623	90.1382	90138.2	222.304	8735.53	8153.16	97838	0.0416177	72000
204548	595564	1603.86	854.284	74.583	74583	192.626	9345.71	8722.67	104672	0.0389067	72000
200695	247060	4271.69	589	95.8059	95805.9	232.132	8584.43	8012.14	96145.7	0.0423371	72000
206058	224110	4690.38	573.362	99.5865	99586.5	238.302	8494.88	7928.55	95142.6	0.042773	72000
208395	86609.1	9030.36	407.334	154.489	154489	293.844	7643.34	7133.78	85605.4	0.0472882	72000
194901	274366	3838.26	606.508	92.0435	92043.5	225.682	8682.14	8103.33	97239.9	0.0418697	72000
182804	5416.95	19017.1	56.2243	445.727	445727	291.202	4779.81	4461.15	53533.9	0.0679587	72000
216555	655345	1444.8	908.836	73.4541	73454.1	190.4	9411.57	8784.14	105410	0.0386318	72000
197330	553056	1739.96	816.284	75.562	75562	194.558	9292.39	8672.9	104075	0.0391317	72000
200711	69289.1	10096.2	367.273	176.555	176555	303.244	7404.7	6911.06	82932.7	0.0486807	72000
179552	5080.4	19426	53.8024	451.39	451390	289.692	4688.31	4375.75	52509.1	0.0687518	72000
206046	224160	4689.41	573.398	99.5776	99577.6	238.288	8495.08	7928.74	95144.9	0.042772	72000
197861	63575.7	10510.7	352.054	186.781	186781	306.162	7303.1	6816.22	81794.7	0.0492913	72000
203067	587367	1628.39	846.893	74.7586	74758.6	192.973	9335.9	8713.51	104562	0.0389479	72000
202379	583480	1640.3	843.398	74.844	74844	193.141	9331.18	8709.1	104509	0.0389678	72000
191071	295921	3539.92	620.079	89.5338	89533.8	221.218	8753.1	8169.56	98034.7	0.0415354	72000
194660	535204	1804.45	800.608	76.0299	76029.9	195.481	9268.02	8650.15	103802	0.0392353	72000
206233	81315.4	9329.85	395.928	160.145	160145	296.733	7579.12	7073.85	84886.2	0.0476572	72000
241578	756932	1232.33	1002.78	71.9736	71973.6	187.49	9506.4	8872.64	106472	0.0382418	72000
178163	4950.19	19599.9	52.8623	453.64	453640	289.062	4650.47	4340.44	52085.3	0.0690816	72000
208101	85862.1	9071.4	405.764	155.241	155241	294.25	7634.65	7125.68	85508.1	0.0473378	72000
211992	633808	1498.44	889.073	73.8329	73832.9	191.146	9388.91	8762.98	105156	0.038726	72000
218280	126314	7272.98	476.092	127.54	127540	273.856	7992.3	7459.48	89513.8	0.0453542	72000
199613	251871	4190.47	592.144	95.0898	95089.8	230.928	8602.32	8028.83	96345.9	0.042251	72000
215918	652408	1451.9	906.135	73.5041	73504.1	190.498	9408.55	8781.31	105376	0.0386443	72000
195406	58771.8	10889.3	338.277	197.068	197068	308.411	7205.11	6724.77	80697.2	0.0498904	72000
214817	184124	5561.55	541.658	108.001	108001	250.86	8319.16	7764.55	93174.6	0.043649	72000
200460	68776.8	10131.9	365.955	177.396	177396	303.513	7396.17	6903.09	82837.1	0.0487316	72000
231827	720072	1302.91	968.635	72.4618	72461.8	188.447	9473.96	8842.36	106108	0.0383744	72000
187056	470333	2086.98	745.59	78.109	78109	199.574	9167.18	8556.04	102672	0.0396688	72000
191644	51362.3	11535	314.905	216.861	216861	311.247	7025.56	6557.19	78686.3	0.0510143	72000
198950	65734.9	10349.8	357.944	182.687	182687	305.083	7343.23	6853.68	82244.1	0.0490489	72000
199466	66767.8	10274.7	360.701	180.83	180830	304.556	7361.66	6870.88	82450.6	0.0489381	72000
216487	114230	7735.92	457.813	133.785	133785	279.553	7903.53	7376.63	88519.6	0.0458349	72000
200547	68953.6	10119.6	366.411	177.104	177104	303.42	7399.13	6905.85	82870.2	0.0487139	72000
204433	77205.2	9577.31	386.593	165.122	165122	298.981	7524.51	7022.87	84274.5	0.0479743	72000
204703	596404	1601.38	855.043	74.5653	74565.3	192.591	9346.71	8723.59	104683	0.0389025	72000
202883	237577	4438.26	582.685	97.2918	97291.8	234.595	8548.3	7978.42	95741	0.0425121	72000
205527	79677.1	9426.83	392.26	162.061	162061	297.63	7557.9	7054.04	84648.4	0.0477801	72000
198418	559936	1716.35	822.375	75.3913	75391.3	194.222	9301.45	8681.36	104176	0.0390933	72000
198773	562136	1708.94	824.328	75.3378	75337.8	194.116	9304.31	8684.03	104208	0.0390812	72000
223363	685427	1375.6	936.576	72.9684	72968.4	189.443	9441.54	8812.1	105745	0.0385078	72000
208379	86567.9	9032.62	407.248	154.53	154530	293.866	7642.86	7133.34	85600.1	0.0472909	72000
224799	691501	1362.36	942.19	72.8758	72875.8	189.261	9447.37	8817.55	105811	0.0384837	72000
190304	501800	1939.39	771.851	77.017	77017	197.427	9218.71	8604.12	103249	0.0394463	72000
208286	615320	1547.64	872.198	74.1821	74182.1	191.835	9368.53	8743.96	104928	0.038811	72000
211733	199410	5204.95	554.674	104.458	104458	245.773	8389.7	7830.39	93964.7	0.0432939	72000
214066	103728	8183.27	440.198	140.341	140341	284.789	7816.12	7295.04	87540.5	0.0463157	72000
194807	57604.6	10985.8	334.777	199.844	199844	308.917	7179.28	6700.66	80407.9	0.05005	72000
184230	428094	2324.78	711.892	79.8948	79894.8	203.067	9088.86	8482.93	101795	0.0400111	72000
169677	4277.89	20665.6	47.9506	465.66	465660	285.354	4431.52	4136.09	49633	0.0710087	72000
201933	580930	1648.2	841.108	74.9007	74900.7	193.253	9328.05	8706.18	104474	0.038981	72000
188239	20603	15033.5	168.517	350.931	350931	307.228	5880.12	5488.11	65857.4	0.0590023	72000
186527	39670.7	12729.6	271.015	260.566	260566	313.037	6653.51	6209.94	74519.3	0.0534529	72000
203830	75874.7	9660.47	383.475	166.86	166860	299.707	7505.81	7005.42	84065.1	0.0480836	72000
212550	195584	5291.28	551.537	105.302	105302	247.012	8372.48	7814.31	93771.7	0.0433802	72000
204566	230418	4569.96	577.788	98.4834	98483.4	236.535	8520.22	7952.2	95426.5	0.0426489	72000
176463	4799.77	19812.7	51.7731	456.276	456276	288.301	4604.98	4297.98	51575.8	0.0694794	72000
188137	43830.1	12278.5	287.812	243.129	243129	312.876	6799.41	6346.11	76153.4	0.0524789	72000
191707	51489.7	11523.2	315.332	216.473	216473	311.207	7028.99	6560.39	78724.7	0.0509926	72000
181800	5307.81	19143.7	55.4398	447.538	447538	290.73	4751.1	4434.36	53212.4	0.0682068	72000
161220	3751.68	21747.5	43.9798	475.313	475313	281.851	4230.12	3948.12	47377.4	0.0728058	72000
171029	4373.43	20494.8	48.6569	463.92	463920	285.931	4465.17	4167.49	50009.8	0.0707106	72000
208541	616625	1544.07	873.386	74.1567	74156.7	191.785	9370	8745.33	104944	0.0388049	72000
226900	700238	1343.69	950.272	72.7455	72745.5	189.005	9455.65	8825.27	105903	0.0384496	72000
190901	296989	3526.06	620.753	89.4187	89418.7	221.01	8756.48	8172.72	98072.6	0.0415196	72000
181020	5226.41	19241.8	54.8542	448.905	448905	290.368	4729.1	4413.82	52965.9	0.0683975	72000
215492	650432	1456.71	904.319	73.5381	73538.1	190.565	9406.5	8779.4	105353	0.0386528	72000
224248	689179	1367.39	940.044	72.911	72911	189.33	9445.15	8815.47	105786	0.0384929	72000
184379	431361	2304.5	714.428	79.7412	79741.2	202.768	9095.33	8488.98	101868	0.0399826	72000
164639	3951.27	21306.8	45.5046	471.646	471646	283.247	4309.79	4022.47	48269.7	0.0720924	72000
197895	63642.6	10505.7	352.239	186.65	186650	306.129	7304.37	6817.41	81809	0.0492836	72000
196350	267109	3947.1	601.917	92.9749	92974.9	227.307	8657.05	8079.91	96959	0.0419889	72000
204997	598003	1596.7	856.488	74.5318	74531.8	192.525	9348.59	8725.35	104704	0.0388946	72000
206668	606916	1571.07	864.562	74.3489	74348.9	192.164	9358.96	8735.03	104820	0.0388511	72000
197352	262285	4021.92	598.848	93.6202	93620.2	228.422	8640.03	8064.03	96768.3	0.0420701	72000
201293	70485.8	10013.9	370.317	174.644	174644	302.611	7424.24	6929.29	83151.4	0.0485645	72000
197770	555863	1730.25	818.766	75.4917	75491.7	194.42	9296.11	8676.37	104116	0.0391159	72000
171918	4438.31	20382.8	49.1346	462.743	462743	286.313	4487.52	4188.35	50260.2	0.0705129	72000
204694	229877	4580.11	577.413	98.5759	98575.9	236.684	8518.07	7950.2	95402.4	0.0426594	72000
225390	693975	1357.02	944.479	72.8385	72838.5	189.188	9449.73	8819.75	105837	0.038474	72000
188396	44434.9	12215.3	290.135	240.766	240766	312.806	6819.37	6364.74	76376.9	0.0523474	72000
201777	580037	1650.99	840.307	74.9207	74920.7	193.293	9326.95	8705.15	104462	0.0389856	72000
192403	52882.5	11395.9	319.936	212.354	212354	310.747	7065.59	6594.55	79134.6	0.0507608	72000
194943	537169	1797.11	802.324	75.9765	75976.5	195.376	9270.76	8652.71	103833	0.0392236	72000
213596	102022	8260.57	437.168	141.532	141532	285.664	7800.79	7280.74	87368.9	0.0464007	72000
212486	636200	1492.3	891.262	73.7895	73789.5	191.061	9391.48	8765.38	105185	0.0387153	72000
181520	5278.24	19179	55.2271	448.033	448033	290.6	4743.17	4426.96	53123.5	0.0682755	72000
197669	63197.6	10539.5	351.004	187.53	187530	306.347	7295.83	6809.44	81713.3	0.0493354	72000
184540	5618.91	18796.9	57.6749	442.447	442447	292.03	4830.58	4508.54	54102.5	0.0675213	72000
186919	40769.2	12607.7	275.597	255.765	255765	313.051	6693.48	6247.25	74967	0.0531838	72000
199810	568458	1688.01	829.953	75.1869	75186.9	193.818	9312.44	8691.61	104299	0.0390468	72000
189645	47215.4	11932.8	300.467	230.482	230482	312.337	6907.01	6446.55	77358.5	0.0517752	72000
193909	55849.9	11134.5	329.395	204.243	204243	309.641	7138.82	6662.9	79954.8	0.0503014	72000
210516	204922	5083.86	559.065	103.287	103287	244.028	8414.05	7853.12	94237.4	0.0431724	72000
204337	594409	1607.27	853.241	74.6074	74607.4	192.674	9344.34	8721.39	104657	0.0389124	72000
199966	67775.1	10202.5	363.353	179.08	179080	304.035	7379.18	6887.23	82646.8	0.0488331	72000
205126	78761.8	9481.96	390.18	163.17	163170	298.131	7545.73	7042.68	84512.2	0.0478508	72000
202816	585955	1632.7	845.623	74.7895	74789.5	193.034	9334.19	8711.91	104543	0.0389551	72000
218571	664485	1423.11	917.25	73.3015	73301.5	190.099	9420.88	8792.82	105514	0.0385932	72000
169420	4260.16	20698	47.8192	465.983	465983	285.245	4425.18	4130.17	49562.1	0.0710649	72000
209855	90468.9	8824.3	415.251	150.81	150810	291.755	7686.47	7174.03	86088.4	0.0470426	72000
178934	5021.58	19503.4	53.378	452.402	452402	289.411	4671.39	4359.97	52319.6	0.0688991	72000
191572	292845	3580.32	618.14	89.8701	89870.1	221.823	8743.29	8160.4	97924.8	0.0415814	72000
187864	21089.8	14975.9	171.796	348.898	348898	307.45	5898.87	5505.62	66067.4	0.0588601	72000
202372	583441	1640.42	843.362	74.8448	74844.8	193.143	9331.13	8709.05	104509	0.038968	72000
219209	667337	1416.46	919.879	73.2548	73254.8	190.007	9423.74	8795.49	105546	0.0385813	72000
183016	5440.67	18990.3	56.3947	445.337	445337	291.302	4785.93	4466.87	53602.4	0.0679059	72000
178367	4968.82	19574.4	52.997	453.316	453316	289.154	4655.97	4345.57	52146.9	0.0690336	72000
190342	300592	3479.9	623.03	89.0363	89036.3	220.319	8767.8	8183.28	98199.4	0.0414667	72000
179225	5049.07	19467	53.5764	451.928	451928	289.543	4679.33	4367.38	52408.5	0.0688299	72000
190864	17787.5	15359.4	148.831	362.06	362060	305.942	5775.37	5390.35	64684.2	0.0598034	72000
193410	54870.8	11219.3	326.325	206.823	206823	310.023	7115.34	6640.99	79691.8	0.0504481	72000
196091	544959	1768.61	809.15	75.7695	75769.5	194.968	9281.49	8662.73	103953	0.0391779	72000
217446	659409	1435.08	912.575	73.3857	73385.7	190.265	9415.73	8788.02	105456	0.0386145	72000
206907	608173	1567.52	865.702	74.3236	74323.6	192.114	9360.41	8736.38	104837	0.038845	72000
193869	529595	1825.74	795.724	76.1849	76184.9	195.787	9260.09	8642.75	103713	0.0392691	72000
219767	669815	1410.74	922.164	73.2146	73214.6	189.928	9426.22	8797.8	105574	0.0385711	72000
185852	455551	2164.49	733.578	78.6875	78687.5	200.708	9141.05	8531.65	102380	0.0397824	72000
186631	39970.2	12696.2	272.275	259.244	259244	313.045	6664.51	6220.21	74642.5	0.0533787	72000
225288	693552	1357.93	944.087	72.8449	72844.9	189.2	9449.33	8819.37	105832	0.0384757	72000
203954	76145.3	9643.43	384.113	166.501	166501	299.559	7509.66	7009.01	84108.2	0.0480611	72000
195854	543372	1774.34	807.756	75.8111	75811.1	195.05	9279.33	8660.71	103928	0.0391871	72000
195546	59044.3	10867	339.085	196.436	196436	308.29	7211.01	6730.28	80763.4	0.049854	72000
207897	613318	1553.16	870.377	74.2214	74221.4	191.912	9366.27	8741.85	104902	0.0388205	72000
192040	515927	1879.86	783.913	76.5802	76580.2	196.567	9240.19	8624.17	103490	0.0393541	72000
193428	526398	1838.11	792.95	76.2751	76275.1	195.965	9255.51	8638.47	103662	0.0392886	72000
189735	47408.2	11913.7	301.163	229.803	229803	312.296	6912.84	6451.99	77423.8	0.0517375	72000
202666	73364.7	9821.66	377.455	170.328	170328	301.068	7469.04	6971.11	83653.3	0.0482995	72000
212725	637352	1489.36	892.318	73.7686	73768.6	191.02	9392.71	8766.53	105198	0.0387102	72000
217463	659489	1434.89	912.649	73.3843	73384.3	190.262	9415.81	8788.09	105457	0.0386142	72000
196459	60825.9	10723.8	344.287	192.456	192456	307.479	7248.57	6765.34	81184	0.0496234	72000
231244	717772	1307.53	966.505	72.4938	72493.8	188.51	9471.87	8840.41	106085	0.038383	72000
210205	206302	5054.11	560.143	103.002	103002	243.598	8420.07	7858.73	94304.8	0.0431425	72000
201056	245480	4298.85	587.959	96.0466	96046.6	232.534	8578.49	8006.59	96079.1	0.0423658	72000
196896	550255	1749.76	813.812	75.6329	75632.9	194.698	9288.65	8669.41	104033	0.0391475	72000
177507	4890.97	19682.1	52.434	454.673	454673	288.767	4632.79	4323.94	51887.3	0.069236	72000
194027	278941	3771.89	609.391	91.4797	91479.7	224.69	8697.64	8117.8	97413.5	0.0417963	72000
195411	271769	3876.72	604.868	92.3715	92371.5	226.256	8673.23	8095.01	97140.2	0.041912	72000
214238	187203	5487.16	544.388	107.249	107249	249.806	8333.75	7778.17	93338	0.0435752	72000
162837	3844.11	21538.4	44.6893	473.615	473615	282.508	4267.53	3983.03	47796.3	0.0724705	72000
196588	265949	3964.91	601.181	93.1281	93128.1	227.572	8652.98	8076.12	96913.4	0.0420083	72000
212067	96935.6	8499.7	427.828	145.336	145336	288.312	7752.88	7236.03	86832.3	0.0466682	72000
202955	586736	1630.32	846.325	74.7724	74772.4	193	9335.14	8712.8	104554	0.0389511	72000
208411	214107	4890.23	566.084	101.447	101447	241.22	8453.47	7889.91	94678.9	0.0429769	72000
186954	40863	12597.3	275.983	255.362	255362	313.05	6696.85	6250.39	75004.7	0.0531612	72000
193771	528889	1828.45	795.111	76.2047	76204.7	195.826	9259.08	8641.81	103702	0.0392734	72000
193151	524360	1846.08	791.185	76.3333	76333.3	196.08	9252.56	8635.73	103629	0.0393012	72000
184715	5640.3	18774.6	57.8285	442.105	442105	292.115	4835.79	4513.4	54160.8	0.0674766	72000
181363	5261.85	19198.7	55.1092	448.308	448308	290.527	4738.74	4422.83	53073.9	0.0683139	72000
202292	582988	1641.82	842.956	74.8549	74854.9	193.163	9330.57	8708.54	104502	0.0389703	72000
178456	4977.08	19563.2	53.0567	453.173	453173	289.195	4658.4	4347.84	52174.1	0.0690124	72000
204455	77252.6	9574.38	386.703	165.061	165061	298.956	7525.16	7023.49	84281.8	0.0479705	72000
205588	601185	1587.45	859.367	74.4658	74465.8	192.395	9352.32	8728.83	104746	0.0388789	72000
171106	4379	20485.1	48.698	463.819	463819	285.964	4467.1	4169.29	50031.5	0.0706935	72000
200007	569642	1684.15	831.009	75.1591	75159.1	193.763	9313.94	8693.01	104316	0.0390405	72000
174782	4659.72	20023.3	50.7548	458.762	458762	287.558	4560.86	4256.81	51081.7	0.0698665	72000
182484	5381.64	19057.5	55.9705	446.31	446310	291.051	4770.62	4452.58	53431	0.068038	72000
222569	682031	1383.11	933.438	73.0209	73020.9	189.547	9438.25	8809.03	105708	0.0385214	72000
198599	561058	1712.57	823.37	75.364	75364	194.168	9302.91	8682.72	104193	0.0390871	72000
198330	559387	1718.21	821.888	75.4048	75404.8	194.248	9300.74	8680.69	104168	0.0390963	72000
219962	670675	1408.76	922.957	73.2007	73200.7	189.901	9427.08	8798.6	105583	0.0385675	72000
205856	80435.7	9381.66	393.967	161.164	161164	297.215	7567.81	7063.29	84759.5	0.0477226	72000
207710	217104	4829.18	568.301	100.875	100875	240.331	8466.04	7901.64	94819.7	0.0429148	72000
183921	369458	2756.34	668.629	83.2178	83217.8	209.479	8958.99	8361.73	100341	0.0405896	72000
205673	601639	1586.14	859.778	74.4564	74456.4	192.376	9352.85	8729.33	104752	0.0388767	72000
180925	5216.7	19253.7	54.7843	449.069	449069	290.324	4726.44	4411.34	52936.1	0.0684206	72000
205091	78680.6	9486.88	389.995	163.27	163270	298.175	7544.64	7041.66	84500	0.0478571	72000
193945	279376	3765.67	609.664	91.4271	91427.1	224.597	8699.1	8119.16	97429.9	0.0417894	72000
206727	607228	1570.19	864.844	74.3426	74342.6	192.152	9359.32	8735.37	104824	0.0388496	72000
199248	253518	4163.16	593.213	94.8502	94850.2	230.522	8608.37	8034.48	96413.7	0.0422219	72000
202798	585853	1633.01	845.531	74.7917	74791.7	193.038	9334.07	8711.8	104542	0.0389556	72000
212810	637759	1488.32	892.691	73.7613	73761.3	191.005	9393.15	8766.94	105203	0.0387083	72000
213449	640821	1480.56	895.498	73.7064	73706.4	190.897	9396.41	8769.98	105240	0.0386948	72000
211958	633640	1498.87	888.919	73.836	73836	191.152	9388.73	8762.81	105154	0.0387268	72000
191958	290535	3611.11	616.685	90.1271	90127.1	222.284	8735.85	8153.46	97841.6	0.0416162	72000
210862	628272	1512.85	884.011	73.935	73935	191.348	9382.9	8757.37	105088	0.038751	72000
217610	120931	7473.07	468.195	130.177	130177	276.351	7954.09	7423.82	89085.8	0.0455602	72000
202395	583570	1640.02	843.478	74.842	74842	193.137	9331.29	8709.2	104510	0.0389673	72000
175205	4694.22	19970.3	51.0061	458.146	458146	287.744	4571.9	4267.1	51205.2	0.0697696	72000
199491	566528	1694.34	828.234	75.2326	75232.6	193.908	9309.97	8689.31	104272	0.0390572	72000
203851	591736	1615.22	850.829	74.6643	74664.3	192.786	9341.16	8718.41	104621	0.0389258	72000
189705	304878	3426.21	625.746	88.5933	88593.3	219.514	8781.08	8195.68	98348.1	0.0414047	72000
167329	4120.35	20963.3	46.7775	468.542	468542	284.365	4374.12	4082.51	48990.2	0.0715187	72000
188517	313528	3321.71	631.261	87.7364	87736.4	217.947	8807.3	8220.15	98641.8	0.0412829	72000
205603	79851.8	9416.39	392.654	161.853	161853	297.534	7560.19	7056.18	84674.1	0.0477668	72000
181598	5286.48	19169.1	55.2864	447.895	447895	290.636	4745.39	4429.03	53148.3	0.0682563	72000
191662	512960	1892.05	781.367	76.6694	76669.4	196.742	9235.75	8620.04	103440	0.0393731	72000
191107	508502	1910.67	777.554	76.806	76806	197.012	9229.02	8613.75	103365	0.039402	72000
205306	227288	4629.18	575.606	99.0243	99024.3	237.405	8507.72	7940.54	95286.4	0.0427101	72000
212588	636693	1491.04	891.714	73.7805	73780.5	191.043	9392.01	8765.87	105190	0.0387131	72000
222031	679711	1388.28	931.296	73.0571	73057.1	189.618	9435.99	8806.92	105683	0.0385307	72000
213827	189318	5436.82	546.23	106.745	106745	249.09	8343.66	7787.41	93449	0.0435252	72000
210218	91472.8	8772.28	417.258	149.907	149907	291.216	7697.23	7184.08	86209	0.0469817	72000
197849	63552.3	10512.5	351.989	186.827	186827	306.174	7302.65	6815.81	81789.7	0.0492941	72000
199706	567832	1690.06	829.395	75.2017	75201.7	193.847	9311.64	8690.86	104290	0.0390502	72000
209944	207454	5029.48	561.036	102.767	102767	243.241	8425.06	7863.39	94360.7	0.0431177	72000
215207	649106	1459.96	903.101	73.561	73561	190.61	9405.12	8778.11	105337	0.0386586	72000
227182	701397	1341.24	951.345	72.7284	72728.4	188.971	9456.74	8826.29	105915	0.0384452	72000
207287	610156	1561.95	867.503	74.284	74284	192.036	9362.67	8738.5	104862	0.0388355	72000
225453	694239	1356.46	944.723	72.8346	72834.6	189.18	9449.98	8819.98	105840	0.038473	72000
208478	213821	4896.13	565.87	101.503	101503	241.306	8452.26	7888.78	94665.4	0.0429829	72000
202383	72765	9861.03	375.989	171.196	171196	301.391	7459.95	6962.62	83551.5	0.0483531	72000
188279	315386	3299.92	632.453	87.5586	87558.6	217.62	8812.83	8225.31	98703.7	0.0412573	72000
207170	609546	1563.66	866.949	74.2961	74296.1	192.06	9361.98	8737.85	104854	0.0388385	72000
217031	657520	1439.58	910.837	73.4174	73417.4	190.327	9413.8	8786.22	105435	0.0386225	72000
198427	64695.4	10426.6	355.131	184.621	184621	305.607	7324.19	6835.91	82030.9	0.0491637	72000
189978	303015	3449.39	624.564	88.7843	88784.3	219.861	8775.33	8190.31	98283.7	0.0414315	72000
207124	609309	1564.33	866.733	74.3009	74300.9	192.069	9361.71	8737.59	104851	0.0388396	72000
201584	578923	1654.48	839.308	74.9458	74945.8	193.342	9325.57	8703.87	104446	0.0389914	72000
191843	51761.7	11498.1	316.24	215.652	215652	311.121	7036.25	6567.17	78806	0.0509465	72000
219716	669589	1411.26	921.956	73.2182	73218.2	189.935	9425.99	8797.59	105571	0.038572	72000
200207	570837	1680.27	832.075	75.1312	75131.2	193.708	9315.46	8694.42	104333	0.0390341	72000
222273	680755	1385.95	932.26	73.0408	73040.8	189.586	9437	8807.87	105694	0.0385265	72000
