"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).l_5"
198654	62982.2	10586.9	351.527	148.746	148746	274.276	6514.86	6080.54	72966.5	0.0469027	0.11
207006	80464.5	9406.08	395.204	133.11	133110	263.053	6688.16	6242.28	74907.3	0.0457841	0.11
179109	5031	19497.1	53.462	387.309	387309	287.795	4646.3	4336.55	52038.6	0.0617925	0.11
186367	457533	2158.32	735.854	72.3359	72335.9	176.524	8045.05	7508.71	90104.5	0.0383406	0.11
201714	577839	1661.24	838.927	69.2776	69277.6	171.08	8245.34	7695.65	92347.8	0.037418	0.11
189702	45303.8	12159.5	294.323	175.45	175450	286.417	6261.59	5844.15	70129.8	0.0486136	0.11
230665	714254	1317.13	963.764	67.2696	67269.6	167.681	8415.58	7854.54	94254.5	0.036665	0.11
211819	631463	1507.48	887.487	68.3672	68367.2	169.515	8317.54	7763.04	93156.5	0.0370952	0.11
216528	179549	5686.79	538.491	97.322	97322	220.355	7235.11	6752.77	81033.3	0.0425156	0.11
207327	608745	1569.03	866.793	68.7293	68729.3	170.133	8287.95	7735.42	92825	0.0372269	0.11
212849	636468	1494.54	892.064	68.2915	68291.5	169.386	8323.88	7768.96	93227.5	0.0370671	0.11
191002	48050.1	11884.3	304.413	170.169	170169	284.568	6308.52	5887.95	70655.4	0.0482897	0.11
182570	5381.23	19064.9	55.9869	376.918	376918	289.114	4737.65	4421.81	53061.7	0.0609412	0.11
180499	5165.47	19323.9	54.4327	383.239	383239	288.325	4682.57	4370.4	52444.8	0.0614531	0.11
198053	262032	4034.41	599.575	84.9417	84941.7	199.522	7538.29	7035.74	84428.9	0.0408651	0.11
191129	48312.4	11858.7	305.349	169.691	169691	284.39	6312.83	5891.97	70703.7	0.0482601	0.11
195572	539246	1793.1	804.756	70.0729	70072.9	172.472	8187.7	7641.85	91702.2	0.0376793	0.11
201716	69057.4	10141.7	367.83	142.489	142489	270.226	6581.36	6142.6	73711.2	0.0464686	0.11
212204	93909.5	8671.37	423.21	124.725	124725	255.369	6792.67	6339.82	76077.9	0.0451293	0.11
201195	574806	1670.88	836.214	69.3353	69335.3	171.18	8241	7691.6	92299.2	0.0374375	0.11
189671	308959	3383.47	629.174	80.4046	80404.6	191.323	7685.13	7172.79	86073.5	0.0401044	0.11
206697	605431	1578.43	863.788	68.7848	68784.8	170.228	8283.51	7731.28	92775.3	0.0372467	0.11
184356	421269	2373.36	707.346	73.7033	73703.3	179.014	7970.62	7439.24	89270.9	0.038694	0.11
207751	610953	1562.83	868.798	68.6927	68692.7	170.07	8290.88	7738.16	92857.9	0.0372138	0.11
176422	4790.67	19831.8	51.721	394.812	394812	286.77	4577.59	4272.42	51269	0.0624408	0.11
197238	265883	3974.3	602.024	84.5155	84515.5	198.761	7550.99	7047.59	84571.1	0.0407984	0.11
200913	67439.3	10256.2	363.619	144.053	144053	271.29	6564.41	6126.78	73521.4	0.0465787	0.11
184219	5568.53	18857.5	57.3343	371.648	371648	289.741	4782.5	4463.67	53564	0.0605277	0.11
183661	5503.39	18927.9	56.8658	373.457	373457	289.529	4767.21	4449.39	53392.7	0.0606684	0.11
209255	618682	1541.51	875.826	68.567	68567	169.855	8301.06	7747.66	92971.9	0.0371684	0.11
195664	273623	3857.36	606.914	83.6906	83690.6	197.283	7576.15	7071.07	84852.9	0.0406666	0.11
173576	4559.62	20187	50.0362	402.277	402277	285.684	4506.61	4206.17	50474	0.0631177	0.11
201674	245793	4302.48	589.076	86.861	86861	202.917	7483.45	6984.56	83814.7	0.0411556	0.11
199135	63921.9	10515.3	354.139	147.706	147706	273.641	6525.68	6090.64	73087.6	0.0468317	0.11
186630	37521.9	13006	262.435	193.666	193666	291.24	6108.35	5701.13	68413.5	0.0496937	0.11
187424	327110	3174.39	640.845	78.9831	78983.1	188.719	7737.42	7221.59	86659.1	0.0398394	0.11
208166	613104	1556.84	870.752	68.6573	68657.3	170.01	8293.73	7740.82	92889.8	0.0372011	0.11
176878	4829.8	19775	52.0051	393.571	393571	286.944	4589.13	4283.19	51398.3	0.0623315	0.11
228015	703560	1339.25	953.869	67.3953	67395.3	167.888	8403.65	7843.4	94120.9	0.0367169	0.11
192644	518008	1875.29	786.333	70.5749	70574.9	173.361	8153.56	7609.99	91319.8	0.0378357	0.11
204815	75551	9708.4	383.877	136.833	136833	266.069	6644.63	6201.66	74419.9	0.0460612	0.11
218330	662029	1431.65	915.531	67.9257	67925.7	168.769	8355.36	7798.34	93580.1	0.0369281	0.11
207328	608748	1569.02	866.796	68.7292	68729.2	170.133	8287.95	7735.42	92825	0.0372268	0.11
190772	18265.5	15325	152.47	260.232	260232	296.852	5611.88	5237.76	62853.1	0.0534342	0.11
201880	578800	1658.21	839.788	69.2594	69259.4	171.048	8246.71	7696.93	92363.1	0.0374118	0.11
194887	55716	11178.8	330.039	157.868	157868	279.272	6423.44	5995.21	71942.5	0.0475098	0.11
211949	632098	1505.83	888.067	68.3575	68357.5	169.498	8318.35	7763.79	93165.5	0.0370916	0.11
189348	44523.3	12239.9	291.355	177.05	177050	286.932	6247.62	5831.11	69973.3	0.0487107	0.11
201879	578796	1658.22	839.784	69.2595	69259.5	171.048	8246.7	7696.92	92363.1	0.0374118	0.11
211197	628405	1515.49	884.693	68.4141	68414.1	169.594	8313.64	7759.39	93112.7	0.0371125	0.11
202787	584008	1641.98	844.459	69.1624	69162.4	170.88	8254.08	7703.81	92445.7	0.0373786	0.11
212159	633122	1503.17	889.003	68.3419	68341.9	169.472	8319.65	7765.01	93180.1	0.0370858	0.11
205947	227715	4630.75	576.839	89.2547	89254.7	207.076	7419.84	6925.18	83102.2	0.0414969	0.11
192343	16797.4	15491.4	141.821	265.778	265778	296.832	5572.58	5201.07	62412.9	0.0537464	0.11
190018	306513	3413.32	627.62	80.6089	80608.9	191.697	7677.9	7166.04	85992.4	0.0401413	0.11
196290	13422.7	15894	116.416	279.367	279367	296.588	5476.46	5111.36	61336.3	0.0545199	0.11
205434	76907.1	9622.91	387.069	135.762	135762	265.225	6656.98	6213.19	74558.2	0.0459823	0.11
215508	649085	1462.86	903.631	68.1068	68106.8	169.074	8339.61	7783.63	93403.6	0.0369976	0.11
179391	5057.72	19461.9	53.6551	386.492	386492	287.903	4653.63	4343.39	52120.7	0.0617238	0.11
188180	41803.4	12528.1	280.634	183.001	183001	288.683	6196.59	5783.48	69401.8	0.0490676	0.11
181515	5268.83	19197	55.1776	380.178	380178	288.712	4709.43	4395.46	52745.6	0.061203	0.11
219053	665276	1424.01	918.521	67.8816	67881.6	168.695	8359.26	7801.98	93623.7	0.036911	0.11
195995	542126	1782.52	807.277	70.0087	70008.7	172.359	8192.19	7646.04	91752.5	0.0376588	0.11
197288	12468.6	16027.3	109.086	283.899	283899	296.452	5444.39	5081.43	60977.2	0.0547811	0.11
215535	105050	8144.87	443.657	119.211	119211	249.589	6867.26	6409.44	76913.3	0.0446708	0.11
192308	50686.6	11631.5	313.62	165.566	165566	282.759	6350.54	5927.17	71126	0.0480023	0.11
204227	592078	1617.44	851.719	69.0163	69016.3	170.627	8265.33	7714.31	92571.7	0.0373281	0.11
190907	504017	1933.82	774.374	70.9351	70935.1	174.003	8130.01	7588.01	91056.1	0.0379443	0.11
194801	55550.4	11193.1	329.52	158.102	158102	279.387	6421.17	5993.1	71917.2	0.047525	0.11
181648	5282.79	19180.2	55.2782	379.77	379770	288.763	4712.99	4398.79	52785.4	0.0611699	0.11
222116	678757	1393.09	930.949	67.7034	67703.4	168.398	8375.21	7816.86	93802.3	0.0368411	0.11
219107	161224	6174.25	520.316	101.268	101268	226.381	7157.25	6680.1	80161.2	0.0429575	0.11
219420	126998	7265.2	478.17	110.745	110745	239.499	6993.41	6527.18	78326.1	0.0439122	0.11
202802	240949	4387.25	585.866	87.4745	87474.5	203.991	7466.68	6968.9	83626.8	0.0412451	0.11
196010	271887	3883.15	605.82	83.8721	83872.1	197.609	7570.55	7065.84	84790.1	0.0406959	0.11
225103	691497	1364.97	942.714	67.5421	67542.1	168.13	8389.95	7830.62	93967.5	0.0367766	0.11
218400	662343	1430.91	915.82	67.9215	67921.5	168.762	8355.74	7798.69	93584.3	0.0369265	0.11
166128	4040.92	21125.9	46.19	419.714	419714	282.852	4328.41	4039.85	48478.2	0.0648475	0.11
190549	500958	1947.12	771.78	71.0172	71017.2	174.15	8124.75	7583.1	90997.2	0.0379686	0.11
194495	54959.4	11244.5	327.657	158.945	158945	279.797	6413.03	5985.49	71825.9	0.0475797	0.11
200353	569805	1687.03	831.75	69.4321	69432.1	171.349	8233.77	7684.85	92218.2	0.0374701	0.11
205792	600607	1592.3	859.42	68.867	68867	170.37	8277	7725.2	92702.4	0.0372758	0.11
194088	15299.4	15663.1	130.678	271.549	271549	296.76	5531.74	5162.96	61955.5	0.0540733	0.11
200994	573619	1674.69	835.153	69.3581	69358.1	171.22	8239.29	7690	92280	0.0374452	0.11
214782	102245	8271.45	438.718	120.503	120503	250.998	6849.3	6392.68	76712.2	0.0447805	0.11
185339	442238	2244.15	723.649	72.8788	72878.8	177.51	8014.59	7480.28	89763.4	0.0384845	0.11
169595	4268.99	20686.7	47.8947	411.954	411954	284.167	4410.08	4116.07	49392.9	0.0640494	0.11
203842	73463.5	9843.26	378.86	138.551	138551	267.384	6625.06	6183.39	74200.7	0.0461866	0.11
221290	675166	1401.21	927.636	67.7501	67750.1	168.475	8370.99	7812.93	93755.1	0.0368595	0.11
223305	683876	1381.67	935.674	67.6378	67637.8	168.289	8381.17	7822.42	93869.1	0.036815	0.11
188379	42286.8	12476	282.584	181.899	181899	288.378	6205.93	5792.2	69506.4	0.049002	0.11
197338	265408	3981.65	601.722	84.5675	84567.5	198.854	7549.43	7046.13	84553.6	0.0408066	0.11
189777	494130	1977.49	766.018	71.2053	71205.3	174.486	8112.84	7571.98	90863.8	0.0380238	0.11
192947	288169	3650.81	616.053	82.2473	82247.3	194.678	7622.18	7114.03	85368.4	0.0404275	0.11
198340	557433	1728.39	820.759	69.681	69681	171.784	8215.53	7667.83	92013.9	0.0375527	0.11
199445	564299	1705.18	826.849	69.5412	69541.2	171.539	8225.72	7677.34	92128	0.0375066	0.11
219101	124056	7373.2	473.932	111.74	111740	240.764	6977.73	6512.54	78150.5	0.0440054	0.11
187238	39344.3	12799.1	270.393	188.922	188922	290.188	6147.13	5737.33	68847.9	0.0494171	0.11
198976	561409	1714.87	824.282	69.5995	69599.5	171.641	8221.45	7673.35	92080.2	0.0375259	0.11
196695	13051.6	15944	113.569	281.067	281067	296.54	5464.44	5100.14	61201.7	0.0546177	0.11
224885	690581	1366.96	941.868	67.5535	67553.5	168.149	8388.9	7829.64	93955.7	0.0367812	0.11
244807	767417	1215.58	1012.97	66.6993	66699.3	166.759	8472.44	7907.61	94891.3	0.0364198	0.11
189401	44643	12227.5	291.813	176.802	176802	286.854	6249.78	5833.13	69997.5	0.0486957	0.11
206079	227165	4641.27	576.454	89.3322	89332.2	207.209	7417.86	6923.33	83080	0.0415077	0.11
186404	458021	2155.69	736.248	72.3193	72319.3	176.494	8046	7509.6	90115.2	0.0383361	0.11
204473	593433	1613.4	852.941	68.9922	68992.2	170.585	8267.2	7716.05	92592.6	0.0373197	0.11
196562	269158	3924.2	604.097	84.1614	84161.4	198.127	7561.69	7057.58	84691	0.0407422	0.11
162886	3844.92	21540.7	44.7029	426.455	426455	281.628	4253.92	3970.32	47643.9	0.0655832	0.11
188517	482098	2033.46	755.961	71.5531	71553.1	175.111	8091.3	7551.88	90622.6	0.0381239	0.11
183400	5473.57	18960.7	56.6513	374.294	374294	289.43	4760.1	4442.76	53313.1	0.0607339	0.11
205771	600493	1592.63	859.317	68.869	68869	170.373	8276.85	7725.06	92700.7	0.0372765	0.11
165994	4032.48	21143	46.1265	420.003	420003	282.801	4325.29	4036.94	48443.2	0.0648782	0.11
220390	671219	1410.23	923.996	67.802	67802	168.562	8366.33	7808.58	93702.9	0.03688	0.11
236344	736348	1273.34	984.219	67.0223	67022.3	167.278	8439.68	7877.04	94524.4	0.0365607	0.11
200111	568352	1691.78	830.455	69.4606	69460.6	171.398	8231.66	7682.88	92194.6	0.0374797	0.11
212034	201806	5162.72	557.569	93.2435	93243.5	213.794	7323.53	6835.3	82023.5	0.0420229	0.11
188528	482202	2032.96	756.047	71.55	71550	175.105	8091.49	7552.06	90624.7	0.038123	0.11
204569	593963	1611.82	853.419	68.9828	68982.8	170.569	8267.93	7716.73	92600.8	0.0373164	0.11
201464	576384	1665.85	837.625	69.3052	69305.2	171.128	8243.26	7693.71	92324.5	0.0374273	0.11
192067	50207.2	11676.7	311.979	166.371	166371	283.09	6343.11	5920.23	71042.8	0.048053	0.11
214706	101973	8283.95	438.231	120.632	120632	251.136	6847.53	6391.03	76692.3	0.0447914	0.11
205092	596819	1603.37	855.997	68.9326	68932.6	170.483	8271.84	7720.39	92644.7	0.0372989	0.11
215755	105917	8106.43	445.16	118.823	118823	249.159	6872.71	6414.53	76974.4	0.0446376	0.11
167830	4150.29	20909.7	47.0106	415.978	415978	283.497	4368.24	4077.02	48924.3	0.0644571	0.11
185050	5669.01	18752.4	58.0569	368.906	368906	290.057	4805.47	4485.11	53821.3	0.0603171	0.11
189284	44382	12254.6	290.813	177.345	177345	287.025	6245.06	5828.72	69944.6	0.0487285	0.11
200548	66708.6	10308.9	361.687	144.783	144783	271.775	6556.58	6119.48	73433.7	0.0466297	0.11
184738	5630.75	18791.9	57.7818	369.943	369943	289.938	4796.81	4477.03	53724.3	0.0603964	0.11
201687	68997.7	10145.8	367.677	142.545	142545	270.265	6580.74	6142.03	73704.3	0.0464726	0.11
170836	4355.96	20530.5	48.5387	409.029	409029	284.639	4439.83	4143.85	49726.1	0.0637608	0.11
215246	103948	8194.16	441.732	119.712	119712	250.139	6860.26	6402.91	76834.9	0.0447135	0.11
186455	36941.1	13073	259.828	195.245	195245	291.563	6095.6	5689.22	68270.7	0.0497852	0.11
196208	543563	1777.29	808.537	69.9769	69976.9	172.303	8194.42	7648.12	91777.5	0.0376487	0.11
211807	631402	1507.64	887.431	68.3681	68368.1	169.516	8317.46	7762.97	93155.6	0.0370955	0.11
203173	586192	1635.26	846.421	69.1224	69122.4	170.811	8257.14	7706.67	92480	0.0373648	0.11
192019	513121	1895.31	782.139	70.6979	70697.9	173.58	8145.43	7602.4	91228.8	0.0378731	0.11
219962	669323	1414.6	922.249	67.8272	67827.2	168.604	8364.08	7806.48	93677.7	0.0368898	0.11
204356	74560.3	9771.91	381.512	137.637	137637	266.691	6635.43	6193.07	74316.8	0.0461201	0.11
190331	499065	1955.44	770.178	71.0687	71068.7	174.242	8121.46	7580.03	90960.4	0.0379838	0.11
189206	44206	12272.9	290.135	177.714	177714	287.14	6241.85	5825.73	69908.8	0.0487508	0.11
200998	67608.7	10244.1	364.064	143.886	143886	271.178	6566.21	6128.46	73541.5	0.046567	0.11
184361	421438	2372.26	707.476	73.6963	73696.3	179.002	7970.98	7439.58	89275	0.0386923	0.11
208576	615217	1551	872.672	68.6229	68622.9	169.951	8296.52	7743.42	92921	0.0371886	0.11
182738	5399.61	19043.8	56.1192	376.392	376392	289.178	4742.17	4426.03	53112.3	0.0608994	0.11
229007	707593	1330.83	957.599	67.3474	67347.4	167.809	8408.17	7847.63	94171.5	0.0366972	0.11
175937	4749.75	19892.2	51.4235	396.117	396117	286.585	4565.38	4261.02	51132.3	0.0625568	0.11
192534	517158	1878.74	785.602	70.5961	70596.1	173.399	8152.15	7608.67	91304.1	0.0378422	0.11
172119	4449.28	20369.4	49.2265	405.917	405917	285.128	4470.93	4172.87	50074.4	0.0634606	0.11
191315	507425	1919.22	777.273	70.845	70845	173.842	8135.83	7593.44	91121.3	0.0379174	0.11
203147	586048	1635.7	846.292	69.125	69125	170.815	8256.94	7706.48	92477.7	0.0373657	0.11
196310	544250	1774.8	809.139	69.9618	69961.8	172.277	8195.48	7649.11	91789.4	0.0376438	0.11
168798	4214.66	20787.3	47.4908	413.791	413791	283.864	4391.11	4098.37	49180.4	0.064234	0.11
216293	108127	8010.11	448.929	117.858	117858	248.076	6886.4	6427.31	77127.7	0.0445544	0.11
205385	598409	1598.71	857.433	68.905	68905	170.435	8274.02	7722.41	92669	0.0372891	0.11
196971	267169	3954.52	602.839	84.3756	84375.6	198.511	7555.2	7051.52	84618.3	0.0407763	0.11
217163	112081	7843	455.48	116.209	116209	246.183	6910.21	6449.53	77394.4	0.0444102	0.11
181419	5258.86	19209	55.1058	380.471	380471	288.676	4706.87	4393.08	52717	0.0612267	0.11
193669	525729	1844.52	792.995	70.3865	70386.5	173.027	8166.18	7621.77	91461.3	0.0377777	0.11
204147	74112.2	9800.93	380.433	138.008	138008	266.973	6631.22	6189.14	74269.6	0.0461471	0.11
222955	682377	1385	934.29	67.6569	67656.9	168.32	8379.43	7820.8	93849.6	0.0368226	0.11
186695	461757	2135.76	739.269	72.1938	72193.8	176.267	8053.23	7516.35	90196.2	0.0383021	0.11
193640	53302.8	11391.3	322.337	161.398	161398	280.947	6389.57	5963.6	71563.2	0.0477377	0.11
195933	57727.9	11007.9	336.232	155.131	155131	277.878	6450.25	6020.23	72242.8	0.0473306	0.11
214514	644417	1474.43	899.348	68.1742	68174.2	169.187	8333.83	7778.24	93338.9	0.0370231	0.11
197055	12704.6	15992.8	110.902	282.726	282726	296.49	5452.7	5089.18	61070.2	0.0547133	0.11
201991	69616.4	10102.7	369.265	141.964	141964	269.86	6587.1	6147.96	73775.5	0.0464314	0.11
201780	69188.2	10132.5	368.167	142.365	142365	270.14	6582.71	6143.86	73726.3	0.0464598	0.11
209890	87526.8	9004.79	410.417	128.422	128422	258.915	6745.39	6295.7	75548.4	0.0454237	0.11
200852	572778	1677.39	834.402	69.3743	69374.3	171.248	8238.08	7688.87	92266.5	0.0374507	0.11
173356	4542.64	20214.5	49.9119	402.834	402834	285.6	4501.19	4201.11	50413.4	0.0631696	0.11
211375	629284	1513.18	885.495	68.4006	68400.6	169.571	8314.76	7760.44	93125.3	0.0371075	0.11
188865	43432	12354.1	287.126	179.367	179367	287.644	6227.59	5812.42	69749	0.0488503	0.11
214857	646033	1470.41	900.831	68.1507	68150.7	169.148	8335.84	7780.11	93361.4	0.0370142	0.11
181841	5303.04	19156.1	55.424	379.178	379178	288.837	4718.12	4403.58	52843	0.0611222	0.11
176418	4790.34	19832.3	51.7186	394.823	394823	286.768	4577.49	4272.33	51267.9	0.0624418	0.11
197292	60342.6	10794	343.994	151.826	151826	276.077	6483.32	6051.1	72613.2	0.0471109	0.11
180504	5166.04	19323.1	54.4369	383.222	383222	288.327	4682.72	4370.54	52446.5	0.0614517	0.11
197348	60451.3	10785.3	344.31	151.694	151694	276.002	6484.66	6052.34	72628.1	0.047102	0.11
203673	237253	4453.47	583.386	87.9559	87955.9	204.83	7453.74	6956.83	83481.9	0.0413144	0.11
204406	593067	1614.49	852.611	68.9987	68998.7	170.597	8266.69	7715.58	92587	0.037322	0.11
208347	614041	1554.25	871.603	68.642	68642	169.983	8294.97	7741.97	92903.6	0.0371955	0.11
167273	4113.95	20980.4	46.7386	417.217	417217	283.285	4355.14	4064.8	48777.6	0.0645853	0.11
195306	275443	3830.59	608.059	83.5026	83502.6	196.945	7582	7076.53	84918.4	0.0406361	0.11
202514	70688.6	10028.9	371.986	140.978	140978	269.164	6597.94	6158.08	73897	0.0463613	0.11
201038	573882	1673.85	835.388	69.353	69353	171.211	8239.67	7690.36	92284.3	0.0374435	0.11
185011	436352	2279.01	719.021	73.1004	73100.4	177.914	8002.51	7469.01	89628.1	0.0385419	0.11
202708	71089.9	10001.6	372.995	140.617	140617	268.904	6601.95	6161.82	73941.8	0.0463354	0.11
198514	558523	1724.66	821.724	69.6585	69658.5	171.744	8217.16	7669.35	92032.1	0.0375453	0.11
186759	23669.1	14688.3	188.861	239.723	239723	296.443	5758.66	5374.75	64497	0.0522894	0.11
208690	84488.8	9172.94	404.018	130.353	130353	260.667	6721.47	6273.37	75280.4	0.0455738	0.11
180211	5136.98	19359.8	54.2272	384.093	384093	288.215	4675.01	4363.35	52360.2	0.0615236	0.11
182102	5330.7	19123.5	55.6232	378.375	378375	288.936	4725.09	4410.08	52921	0.0610576	0.11
194410	54795.5	11258.8	327.137	159.182	159182	279.911	6410.75	5983.36	71800.4	0.047595	0.11
219556	667522	1418.78	920.59	67.8513	67851.3	168.645	8361.94	7804.48	93653.7	0.0368992	0.11
207208	80933.3	9378.28	396.251	132.776	132776	262.771	6692.14	6246	74951.9	0.0457589	0.11
200527	66668.5	10311.8	361.581	144.823	144823	271.801	6556.15	6119.07	73428.9	0.0466325	0.11
210515	89173.7	8916.27	413.8	127.424	127424	257.983	6757.96	6307.43	75689.1	0.0453451	0.11
177405	4875.83	19709.4	52.339	392.121	392121	287.145	4602.52	4295.69	51548.3	0.0622048	0.11
194009	282270	3732.55	612.35	82.8164	82816.4	195.708	7603.71	7096.8	85161.5	0.0405232	0.11
201752	245457	4308.29	588.854	86.903	86903	202.991	7482.29	6983.47	83801.7	0.0411618	0.11
167339	4118.25	20971.9	46.7708	417.07	417070	283.31	4356.7	4066.25	48795	0.0645701	0.11
232627	722011	1301.48	970.944	67.181	67181	167.536	8424.13	7862.52	94350.2	0.036628	0.11
215440	104685	8161.12	443.022	119.376	119376	249.77	6864.95	6407.29	76887.4	0.0446849	0.11
208419	83823.4	9210.65	402.587	130.792	130792	261.056	6716.09	6268.35	75220.2	0.0456076	0.11
190574	501175	1946.17	771.964	71.0114	71011.4	174.139	8125.12	7583.45	91001.3	0.0379669	0.11
180619	5177.52	19308.8	54.5196	382.879	382879	288.371	4685.75	4373.36	52480.4	0.0614234	0.11
203704	73172.2	9862.4	378.15	138.798	138798	267.569	6622.28	6180.79	74169.5	0.0462045	0.11
192239	50550.5	11644.3	313.156	165.793	165793	282.853	6348.44	5925.21	71102.5	0.0480166	0.11
197377	551276	1749.75	815.32	69.8101	69810.1	172.01	8206.24	7659.16	91909.9	0.0375949	0.11
198480	62643.2	10613.1	350.575	149.128	149128	274.507	6510.91	6076.85	72922.2	0.0469288	0.11
201328	68273.2	10196.8	365.801	143.239	143239	270.74	6573.21	6135	73619.9	0.0465215	0.11
213595	98201.8	8460.8	431.355	122.475	122475	253.083	6822.48	6367.65	76411.8	0.0449451	0.11
194369	530811	1824.84	797.402	70.2662	70266.2	172.814	8174.36	7629.4	91552.8	0.0377403	0.11
215602	105311	8133.26	444.111	119.094	119094	249.459	6868.9	6410.98	76931.7	0.0446608	0.11
207546	221042	4760.49	572.108	90.2146	90214.6	208.718	7395.64	6902.59	82831.1	0.0416281	0.11
183101	5439.97	18998.2	56.4095	375.243	375243	289.316	4752.01	4435.21	53222.5	0.0608086	0.11
196756	12994.1	15951.9	113.128	281.337	281337	296.532	5462.53	5098.36	61180.3	0.0546332	0.11
203811	236667	4464.08	582.991	88.0333	88033.3	204.965	7451.68	6954.91	83458.9	0.0413255	0.11
210803	626453	1520.64	882.91	68.4444	68444.4	169.646	8311.13	7757.05	93084.7	0.0371236	0.11
180318	5147.6	19346.3	54.3038	383.774	383774	288.256	4677.84	4365.98	52391.8	0.0614972	0.11
202321	243003	4351.02	587.233	87.2119	87211.9	203.532	7473.81	6975.56	83706.7	0.041207	0.11
202129	243829	4336.57	587.78	87.1074	87107.4	203.349	7476.67	6978.23	83738.7	0.0411917	0.11
152695	3312.86	22875.2	40.5206	444.757	444757	277.843	4030.82	3762.1	45145.2	0.0678277	0.11
198377	557667	1727.59	820.966	69.6762	69676.2	171.775	8215.88	7668.15	92017.8	0.0375511	0.11
204321	74484.4	9776.81	381.33	137.7	137700	266.738	6634.72	6192.4	74308.8	0.0461246	0.11
210110	622997	1529.86	879.758	68.4984	68498.4	169.738	8306.67	7752.89	93034.7	0.0371435	0.11
207207	222456	4732.6	573.122	90.0075	90007.5	208.365	7400.8	6907.41	82888.9	0.0416	0.11
213517	639676	1486.36	895.002	68.2437	68243.7	169.305	8327.92	7772.72	93272.7	0.0370492	0.11
207159	80819.9	9384.99	395.998	132.857	132857	262.839	6691.18	6245.1	74941.2	0.0457649	0.11
199547	564927	1703.09	827.407	69.5286	69528.6	171.517	8226.64	7678.2	92138.4	0.0375024	0.11
162553	3825.63	21583.6	44.5553	427.12	427120	281.503	4246.36	3963.27	47559.3	0.0656582	0.11
