"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).n_5"
195168	55270.8	11233.4	329.156	144.655	144655	264.853	6074.1	5669.16	68029.9	0.0466207	3
193260	51599.9	11562.7	317.197	149.512	149512	268.109	6043.08	5640.21	67682.5	0.0469548	3
202449	580552	1655.51	841.852	64.2884	64288.4	152.359	7347.94	6858.08	82296.9	0.0351364	3
205492	231698	4562.07	580.231	82.5114	82511.4	185.788	6696.88	6250.42	75005	0.0404721	3
230105	710979	1325.95	961.17	62.6636	62663.6	150.107	7525.63	7023.92	84287	0.0338586	3
197402	59529	10875.3	342.153	139.719	139719	261.201	6106.84	5699.71	68396.6	0.046271	3
229281	707657	1332.83	958.098	62.6949	62694.9	150.145	7521.29	7019.87	84238.5	0.0338889	3
206411	227879	4634.19	577.584	83.0051	83005.1	186.701	6687.77	6241.92	74903	0.0405545	3
225519	692159	1365.73	943.772	62.8464	62846.4	150.329	7500.98	7000.91	84011	0.0340316	3
208393	219652	4794.84	571.736	84.1115	84111.5	188.735	6667.97	6223.44	74681.2	0.0407343	3
232420	720182	1307.21	969.685	62.579	62579	150.009	7537.6	7035.09	84421.1	0.0337751	3
225776	693234	1363.4	944.765	62.8356	62835.6	150.316	7502.39	7002.24	84026.8	0.0340216	3
192360	49836.2	11728.1	311.173	152.078	152078	269.703	6027.11	5625.3	67503.7	0.0471278	3
193060	16262.1	15557.5	137.918	253.626	253626	294.472	5513.1	5145.56	61746.8	0.0530642	3
168969	4228.26	20758.8	47.5857	444.619	444619	284.654	4407.36	4113.53	49362.4	0.0678092	3
213981	640651	1486.35	896.363	63.4251	63425.1	151.093	7432.08	6936.61	83239.3	0.0345223	3
217262	655992	1448.42	910.439	63.2395	63239.5	150.839	7452.86	6956	83472	0.0343732	3
211490	628566	1517.58	885.313	63.5803	63580.3	151.311	7415.54	6921.17	83054	0.0346418	3
197684	60069.1	10831.6	343.74	139.139	139139	260.748	6110.77	5703.39	68440.6	0.0462292	3
182717	5401.57	19038.6	56.125	400.36	400360	290.009	4756.67	4439.56	53274.7	0.0629406	3
210437	623327	1531.52	880.534	63.6502	63650.2	151.41	7408.31	6914.42	82973.1	0.0346942	3
209980	621027	1537.72	878.438	63.6814	63681.4	151.455	7405.13	6911.45	82937.4	0.0347173	3
221331	674215	1405.66	927.212	63.0341	63034.1	150.567	7477.24	6978.76	83745.1	0.0341994	3
204402	73423	9860.25	379.356	127.32	127320	250.301	6195.67	5782.63	69391.5	0.0453369	3
199579	63715.5	10546.3	354.13	135.463	135463	257.751	6136.18	5727.1	68725.2	0.0459601	3
216390	651976	1458.17	906.749	63.2869	63286.9	150.903	7447.45	6950.95	83411.4	0.0344119	3
211619	629201	1515.91	885.892	63.5719	63571.9	151.299	7416.41	6921.98	83063.8	0.0346355	3
199154	62892.7	10609.2	351.833	136.258	136258	258.418	6130.61	5721.9	68662.8	0.0460189	3
194008	526192	1845.87	793.914	65.3164	65316.4	153.997	7266.94	6782.47	81389.7	0.0357433	3
181287	5249.15	19217.7	55.0277	406.01	406010	289.463	4718.28	4403.73	52844.7	0.0634694	3
186046	448706	2210.82	729.334	67.4052	67405.2	157.581	7140.62	6664.57	79974.9	0.036721	3
208566	613819	1557.46	871.881	63.7814	63781.4	151.6	7395.11	6902.1	82825.2	0.0347901	3
185578	5740.22	18677.6	58.5606	388.151	388151	291.086	4835.3	4512.95	54155.4	0.0618639	3
161915	3790.46	21659.7	44.2802	460.443	460443	281.902	4242.37	3959.55	47514.6	0.0701354	3
197135	547918	1764.64	812.872	64.8714	64871.4	153.274	7299.96	6813.3	81759.6	0.035494	3
198114	60892.2	10765.7	346.135	138.274	138274	260.062	6116.68	5708.9	68506.8	0.0461665	3
221461	674785	1404.36	927.738	63.0279	63027.9	150.559	7478	6979.47	83753.6	0.034194	3
202049	578238	1662.79	839.78	64.3267	64326.7	152.418	7344.6	6854.96	82259.5	0.0351612	3
186312	342814	3014.89	651.793	72.3324	72332.4	166.641	6941.77	6478.98	77747.8	0.0383397	3
194713	54401.6	11309.6	326.391	145.75	145750	265.616	6067	5662.54	67950.4	0.0466969	3
191653	507890	1920.54	778.197	65.7326	65732.6	154.689	7238.36	6755.8	81069.6	0.0359611	3
197244	548638	1762.07	813.504	64.8575	64857.5	153.252	7301.04	6814.31	81771.7	0.0354859	3
213600	96263.9	8566.65	428.35	114.044	114044	235.472	6305.04	5884.71	70616.5	0.0442168	3
212361	92585.8	8750.83	421.252	115.799	115799	237.637	6289.5	5870.2	70442.4	0.0443739	3
204355	73322.7	9866.84	379.112	127.394	127394	250.374	6195.11	5782.1	69385.2	0.0453428	3
207320	607327	1575.67	865.99	63.8742	63874.2	151.736	7386.03	6893.63	82723.5	0.0348564	3
193948	7220.76	17547.1	69.2888	343.079	343079	293.991	5088.98	4749.72	56996.6	0.0584595	3
231051	714764	1318.19	964.672	62.6284	62628.4	150.066	7530.56	7028.52	84342.2	0.0338242	3
210770	624991	1527.07	882.051	63.6278	63627.8	151.378	7410.61	6916.57	82998.8	0.0346775	3
218529	661759	1434.63	915.741	63.1728	63172.8	150.749	7460.61	6963.24	83558.8	0.0343178	3
197292	59320.3	10892.3	341.536	139.946	139946	261.377	6105.31	5698.29	68379.4	0.0462873	3
212492	92962.1	8731.62	421.99	115.614	115614	237.412	6291.12	5871.71	70460.6	0.0443575	3
206145	77179.1	9619.88	388.307	124.669	124669	247.617	6216.15	5801.74	69620.9	0.0451247	3
215033	645640	1473.81	900.936	63.3634	63363.4	151.007	7438.87	6942.94	83315.3	0.0344735	3
200545	569348	1691.39	831.842	64.4781	64478.1	152.652	7331.68	6842.9	82114.8	0.035257	3
193151	519764	1871.41	788.366	65.458	65458	154.231	7256.98	6773.18	81278.2	0.0358189	3
196215	13556.2	15880.2	117.468	267.312	267312	295.021	5450.58	5087.21	61046.5	0.0538331	3
212014	91607.2	8801.18	419.318	116.286	116286	238.226	6285.26	5866.24	70394.9	0.044417	3
192161	49441.6	11765.8	309.798	152.676	152676	270.063	6023.44	5621.88	67462.5	0.0471677	3
195961	56783.3	11103.3	333.874	142.824	142824	263.54	6086.1	5680.36	68164.3	0.0464922	3
200512	569154	1692.02	831.669	64.4814	64481.4	152.658	7331.39	6842.63	82111.6	0.0352592	3
216801	653877	1453.54	908.495	63.2643	63264.3	150.872	7450.01	6953.34	83440.1	0.0343936	3
217193	655677	1449.18	910.149	63.2431	63243.1	150.844	7452.44	6955.61	83467.3	0.0343762	3
196220	273051	3871.64	607.177	77.8728	77872.8	177.109	6792.42	6339.6	76075.1	0.0396215	3
203057	70629.6	10047.6	372.424	129.455	129455	252.368	6179.61	5767.63	69211.6	0.0455042	3
188644	319854	3260.57	636.758	73.8957	73895.7	169.588	6894.24	6434.62	77215.5	0.0387414	3
178846	5009.83	19522.2	53.3012	415.017	415017	288.52	4654.02	4343.75	52125.1	0.0643586	3
220526	670678	1413.77	923.953	63.0727	63072.7	150.618	7472.54	6974.37	83692.4	0.0342329	3
221811	676313	1400.88	929.146	63.0114	63011.4	150.538	7480.03	6981.36	83776.4	0.0341796	3
207393	223806	4712.79	574.715	83.5453	83545.3	187.696	6678	6232.8	74793.6	0.0406431	3
205906	76653.3	9652.77	387.078	125.026	125026	247.987	6213.35	5799.13	69589.6	0.0451536	3
215980	104372	8186.47	443.109	110.54	110540	230.954	6337.28	5914.8	70977.6	0.0438929	3
194388	53778.6	11364.9	324.385	146.556	146556	266.165	6061.83	5657.7	67892.5	0.0467526	3
213452	197855	5258.07	555.015	87.3559	87355.9	194.607	6614.18	6173.23	74078.8	0.0412279	3
228998	706512	1335.21	957.039	62.7058	62705.8	150.158	7519.8	7018.48	84221.7	0.0338994	3
222985	681395	1389.43	933.834	62.9574	62957.4	150.469	7486.77	6987.65	83851.9	0.0341319	3
212273	632410	1507.51	888.824	63.53	63530	151.24	7420.82	6926.1	83113.2	0.0346036	3
180476	5166.96	19319	54.4354	409.088	409088	289.151	4696.77	4383.65	52603.8	0.0637665	3
195252	535126	1811.55	801.674	65.1273	65127.3	153.688	7280.63	6795.26	81543.1	0.0356396	3
227080	698658	1351.77	949.777	62.7818	62781.8	150.249	7509.52	7008.88	84106.6	0.0339715	3
187233	464742	2123.74	742.24	66.8955	66895.5	156.683	7167.96	6690.1	80281.2	0.036506	3
181358	5256.51	19208.8	55.0808	405.735	405735	289.49	4720.18	4405.5	52866	0.0634432	3
210126	621764	1535.72	879.11	63.6714	63671.4	151.441	7406.15	6912.41	82948.9	0.0347098	3
212145	631785	1509.14	888.253	63.5381	63538.1	151.251	7419.96	6925.3	83103.6	0.0346098	3
204408	73435.1	9859.45	379.386	127.311	127311	250.292	6195.74	5782.69	69392.3	0.0453362	3
196613	544454	1777.09	809.829	64.939	64939	153.383	7294.76	6808.44	81701.3	0.0355331	3
202354	580006	1657.22	841.363	64.2974	64297.4	152.373	7347.15	6857.34	82288.1	0.0351423	3
226514	696315	1356.77	947.612	62.8049	62804.9	150.278	7506.44	7006.01	84072.2	0.0339931	3
193860	525097	1850.17	792.968	65.3401	65340.1	154.036	7265.25	6780.9	81370.8	0.0357561	3
198443	61522.3	10715.9	347.948	137.626	137626	259.541	6121.13	5713.05	68556.6	0.0461193	3
208116	81662.4	9348.85	398.481	121.789	121789	244.549	6239.09	5823.15	69877.9	0.0448883	3
195013	54975.7	11259.1	328.222	145.024	145024	265.111	6071.7	5666.92	68003.1	0.0466464	3
193879	15557.6	15638	132.66	256.969	256969	294.635	5497.82	5131.3	61575.6	0.0532512	3
187327	38498.2	12910	267.088	173.499	173499	280.164	5903.15	5509.61	66115.3	0.0484946	3
213504	95968.2	8581.17	427.789	114.181	114181	235.643	6303.82	5883.56	70602.8	0.0442291	3
167773	4148.42	20910.3	46.9905	447.573	447573	284.185	4378.77	4086.85	49042.2	0.0682117	3
182213	5346.72	19101.8	55.7303	402.384	402384	289.817	4743.07	4426.87	53122.4	0.0631277	3
215646	648515	1466.68	903.572	63.3284	63328.4	150.96	7442.77	6946.58	83359	0.0344455	3
209496	618578	1544.37	876.208	63.715	63715	151.504	7401.73	6908.28	82899.4	0.0347419	3
213723	639418	1489.48	895.234	63.4406	63440.6	151.114	7430.4	6935.04	83220.5	0.0345344	3
235245	731163	1285.43	979.847	62.4819	62481.9	149.899	7551.83	7048.37	84580.5	0.0336762	3
193534	522667	1859.79	790.868	65.3934	65393.4	154.124	7261.49	6777.39	81328.7	0.0357847	3
191918	48956	11812.5	308.094	153.423	153423	270.506	6018.86	5617.6	67411.3	0.0472175	3
200820	570997	1686.01	833.311	64.4495	64449.5	152.608	7334.08	6845.14	82141.7	0.0352392	3
206049	600569	1595.09	859.871	63.9739	63973.9	151.884	7376.51	6884.74	82616.9	0.0349261	3
200653	65812.9	10389.4	359.863	133.519	133519	256.077	6149.96	5739.96	68879.5	0.0458149	3
211317	89692.4	8901.43	415.476	117.264	117264	239.395	6276.81	5858.36	70300.3	0.0445028	3
227144	698921	1351.2	950.021	62.7792	62779.2	150.246	7509.86	7009.21	84110.5	0.0339691	3
187709	470345	2094.92	746.811	66.7282	66728.2	156.392	7177.36	6698.87	80386.4	0.0364326	3
216221	651194	1460.09	906.031	63.2962	63296.2	150.916	7446.39	6949.96	83399.6	0.0344195	3
217319	109893	7945.63	452.518	108.396	108396	228.061	6357.88	5934.02	71208.3	0.0436874	3
193158	51402.8	11581	316.533	149.791	149791	268.286	6041.33	5638.57	67662.9	0.0469737	3
179675	5088.43	19418.9	53.8689	412.044	412044	288.841	4675.68	4363.97	52367.6	0.0640584	3
220663	671279	1412.39	924.506	63.0661	63066.1	150.609	7473.34	6975.11	83701.4	0.0342272	3
191082	503109	1941.07	774.133	65.8483	65848.3	154.883	7230.78	6748.73	80984.7	0.0360192	3
225709	692954	1364.01	944.506	62.8384	62838.4	150.319	7502.03	7001.89	84022.7	0.0340242	3
208990	615998	1551.44	873.861	63.7508	63750.8	151.556	7398.14	6904.93	82859.2	0.034768	3
206573	603373	1586.97	862.408	63.9322	63932.2	151.822	7380.47	6888.44	82661.3	0.0348971	3
189991	493476	1983.86	766.002	66.0906	66090.6	155.294	7215.34	6734.31	80811.8	0.036138	3
196844	545991	1771.55	811.178	64.9089	64908.9	153.334	7297.07	6810.6	81727.2	0.0355157	3
171862	4432.59	20394.6	49.097	436.96	436960	285.789	4477.58	4179.07	50148.9	0.0668222	3
203391	585927	1638.84	846.675	64.201	64201	152.225	7355.67	6865.29	82383.5	0.0350793	3
206358	602226	1590.28	861.37	63.9492	63949.2	151.847	7378.85	6886.93	82643.1	0.0349089	3
174194	4610.63	20102.5	50.4022	430.209	430209	286.704	4535.37	4233.02	50796.2	0.0660122	3
233411	724066	1299.44	973.279	62.5442	62544.2	149.969	7542.64	7039.8	84477.6	0.03374	3
148797	3136.53	23394	39.0685	481.65	481650	276.925	3957.41	3693.58	44322.9	0.0741429	3
174856	4663.55	20019.8	50.7884	428.195	428195	286.963	4551.96	4248.49	50981.9	0.0657803	3
198270	61191	10742.1	346.997	137.965	137965	259.814	6118.8	5710.88	68530.5	0.046144	3
201668	576014	1669.86	837.79	64.364	64364	152.475	7341.38	6851.95	82223.4	0.035185	3
206400	602454	1589.63	861.576	63.9458	63945.8	151.842	7379.17	6887.23	82646.7	0.0349066	3
209733	214047	4908.59	567.622	84.9006	84900.6	190.176	6654.33	6210.7	74528.5	0.0408587	3
225988	694122	1361.49	945.585	62.8267	62826.7	150.305	7503.56	7003.32	84039.9	0.0340134	3
211733	90827.3	8841.74	417.762	116.68	116680	238.699	6281.84	5863.05	70356.6	0.0444516	3
217665	657836	1443.99	912.133	63.218	63218	150.81	7455.34	6958.32	83499.8	0.0343554	3
184530	5610.32	18810.4	57.6265	392.77	392770	290.695	4806.19	4485.78	53829.4	0.0622614	3
205767	76350	9671.85	386.366	125.234	125234	248.201	6211.73	5797.62	69571.4	0.0451704	3
215578	648197	1467.46	903.281	63.3322	63332.2	150.965	7442.33	6946.18	83354.1	0.0344486	3
172052	4446.61	20370.8	49.2002	436.431	436431	285.863	4482.24	4183.42	50201.1	0.0667568	3
194027	526332	1845.32	794.036	65.3133	65313.3	153.992	7267.15	6782.67	81392.1	0.0357417	3
174590	4642.17	20053	50.6325	429.009	429009	286.859	4545.29	4242.27	50907.3	0.0658735	3
202806	70117.2	10082.8	371.126	129.863	129863	252.753	6176.57	5764.8	69177.6	0.0455359	3
226216	695072	1359.44	946.463	62.8172	62817.2	150.293	7504.81	7004.49	84053.9	0.0340046	3
198963	259937	4073.66	598.864	79.214	79214	179.635	6762.71	6311.86	75742.3	0.0398835	3
229258	707563	1333.02	958.011	62.6958	62695.8	150.146	7521.17	7019.76	84237.1	0.0338898	3
180509	5170.2	19314.9	54.4588	408.966	408966	289.163	4697.63	4384.45	52613.4	0.0637547	3
229469	708416	1331.25	958.799	62.6877	62687.7	150.136	7522.28	7020.8	84249.6	0.033882	3
191034	502698	1942.86	773.785	65.8583	65858.3	154.9	7230.12	6748.11	80977.4	0.0360242	3
207249	606958	1576.72	865.655	63.8796	63879.6	151.744	7385.51	6893.14	82717.7	0.0348602	3
175996	4757.59	19877.5	51.4731	424.612	424612	287.409	4580.78	4275.39	51304.7	0.0653779	3
193799	524643	1851.96	792.575	65.3501	65350.1	154.052	7264.54	6780.24	81362.9	0.0357615	3
202768	243153	4354.68	587.961	81.1016	81101.6	183.169	6723.9	6275.64	75307.6	0.0402292	3
220782	671806	1411.18	924.992	63.0604	63060.4	150.601	7474.04	6975.77	83709.2	0.0342222	3
212830	93944.9	8681.86	423.905	115.137	115137	236.828	6295.32	5875.63	70507.6	0.044315	3
219365	121263	7488.43	470.442	104.469	104469	222.507	6397.55	5971.04	71652.5	0.0432951	3
205045	595123	1611.08	854.953	64.0566	64056.6	152.007	7368.8	6877.55	82530.5	0.0349827	3
200676	65857	10386.2	359.982	133.479	133479	256.042	6150.24	5740.22	68882.7	0.0458119	3
210819	88367.4	8972.17	412.773	117.962	117962	240.217	6270.85	5852.8	70233.6	0.0445634	3
187003	461898	2138.68	739.931	66.9825	66982.5	156.836	7163.16	6685.62	80227.4	0.0365437	3
202127	68742.6	10178.6	367.599	130.985	130985	253.799	6168.3	5757.08	69085	0.0456224	3
198334	555681	1737.37	819.714	64.724	64724	153.039	7311.55	6824.11	81889.3	0.0354072	3
187455	38862.4	12868.8	268.675	172.646	172646	279.831	5907.83	5513.97	66167.7	0.0484423	3
209821	213677	4916.22	567.346	84.9537	84953.7	190.273	6653.42	6209.86	74518.3	0.040867	3
215584	648228	1467.39	903.309	63.3319	63331.9	150.964	7442.38	6946.22	83354.6	0.0344483	3
211869	91201	8822.25	418.509	116.49	116490	238.472	6283.48	5864.58	70375	0.044435	3
214593	99450.7	8413.2	434.291	112.611	112611	233.656	6318.03	5896.82	70761.9	0.044086	3
205496	231682	4562.35	580.22	82.5133	82513.3	185.792	6696.84	6250.38	75004.6	0.0404725	3
183037	5437.06	18998.5	56.3804	399.056	399056	290.131	4765.33	4447.65	53371.7	0.0628215	3
206774	604443	1583.9	863.377	63.9164	63916.4	151.798	7381.98	6889.84	82678.1	0.034886	3
215539	648018	1467.91	903.116	63.3344	63334.4	150.968	7442.09	6945.95	83351.4	0.0344504	3
200038	64607.1	10479	356.587	134.623	134623	257.035	6142.1	5732.63	68791.6	0.0458976	3
194490	53974.6	11347.4	325.018	146.3	146300	265.992	6063.46	5659.23	67910.8	0.046735	3
203491	586492	1637.1	847.182	64.1919	64191.9	152.212	7356.48	6866.05	82392.6	0.0350733	3
201650	247964	4271.43	591.129	80.5397	80539.7	182.12	6735.11	6286.11	75433.3	0.0401288	3
189596	489798	2000.71	762.918	66.1866	66186.6	155.457	7209.38	6728.76	80745.1	0.0361839	3
181692	5291.32	19167.1	55.3315	404.439	404439	289.618	4729.09	4413.82	52965.8	0.0633203	3
201372	67232.3	10286.1	363.649	132.266	132266	254.964	6158.97	5748.37	68980.5	0.0457202	3
218704	116968	7655.48	463.889	105.883	105883	224.545	6382.95	5957.42	71489.1	0.0434389	3
190361	45757.9	12129.4	296.465	158.7	158700	273.449	5987.15	5588.01	67056.1	0.0475638	3
192611	515582	1888.41	784.773	65.5527	65552.7	154.388	7250.46	6767.09	81205.1	0.0358686	3
192078	17138.8	15458.5	144.38	249.582	249582	294.246	5531.61	5162.84	61954.1	0.0528384	3
201333	574047	1676.15	836.033	64.3973	64397.3	152.527	7338.52	6849.29	82191.4	0.0352062	3
176445	4795.59	19821.5	51.7493	423.164	423164	287.585	4592.19	4286.04	51432.5	0.0652187	3
205800	230416	4586.09	579.347	82.6757	82675.7	186.092	6693.83	6247.57	74970.9	0.0404997	3
192858	517513	1880.52	786.43	65.5087	65508.7	154.315	7253.47	6769.91	81238.9	0.0358457	3
189451	488425	2007.08	761.77	66.2229	66222.9	155.52	7207.15	6726.68	80720.1	0.0362012	3
205521	75814.3	9705.75	385.102	125.605	125605	248.58	6208.85	5794.93	69539.1	0.0452002	3
195330	55580.8	11206.5	330.133	144.272	144272	264.583	6076.59	5671.49	68057.8	0.046594	3
208389	612902	1560.01	871.048	63.7943	63794.3	151.619	7393.83	6900.91	82810.9	0.0347995	3
214603	643610	1478.89	899.074	63.3883	63388.3	151.042	7436.11	6940.37	83284.4	0.0344933	3
210106	86522.2	9072.65	408.943	118.964	118964	241.38	6262.39	5844.9	70138.7	0.0446497	3
203868	588609	1630.65	849.085	64.1582	64158.2	152.16	7359.51	6868.88	82426.5	0.035051	3
223004	681477	1389.25	933.909	62.9565	62956.5	150.468	7486.88	6987.75	83853.1	0.0341311	3
199007	559923	1722.82	823.468	64.6459	64645.9	152.915	7317.83	6829.97	81959.7	0.0353602	3
225630	692624	1364.72	944.201	62.8418	62841.8	150.323	7501.59	7001.49	84017.8	0.0340272	3
190988	47069.6	11997.4	301.321	156.457	156457	272.237	6000.5	5600.47	67205.6	0.0474177	3
200427	253327	4181.21	594.617	79.9334	79933.4	180.985	6747.53	6297.7	75572.3	0.0400182	3
203655	587417	1634.28	848.014	64.1772	64177.2	152.189	7357.81	6867.29	82407.5	0.0350636	3
182492	5376.87	19066.9	55.9473	401.27	401270	289.924	4750.58	4433.87	53206.5	0.0630244	3
187167	463935	2127.96	741.584	66.9201	66920.1	156.726	7166.6	6688.83	80265.9	0.0365167	3
204617	235349	4494.53	582.727	82.0507	82050.7	184.935	6705.54	6258.5	75102	0.040394	3
209740	619814	1541	877.334	63.698	63698	151.479	7403.45	6909.88	82918.6	0.0347295	3
181606	5282.36	19177.8	55.267	404.772	404772	289.585	4726.81	4411.69	52940.3	0.0633517	3
201786	68058.9	10226.9	365.821	131.559	131559	254.324	6164.11	5753.17	69038	0.0456663	3
178714	4997.49	19538.8	53.212	415.485	415485	288.469	4650.57	4340.54	52086.4	0.0644065	3
213053	636195	1497.72	892.284	63.4814	63481.4	151.171	7426	6930.94	83171.2	0.0345661	3
190324	496489	1970.27	768.537	66.0134	66013.4	155.163	7220.19	6738.84	80866.1	0.0361006	3
202085	578450	1662.12	839.969	64.3232	64323.2	152.412	7344.9	6855.24	82262.9	0.0351589	3
189511	43916.5	12319.3	289.431	162.05	162050	275.157	5967.54	5569.71	66836.5	0.0477794	3
206543	603217	1587.43	862.267	63.9345	63934.5	151.825	7380.25	6888.23	82658.8	0.0348987	3
177281	4868.05	19717.3	52.275	420.404	420404	287.911	4613.57	4306	51672	0.0649209	3
177241	4864.57	19722.2	52.2498	420.536	420536	287.896	4612.55	4305.05	51660.6	0.064935	3
210913	209041	5013.26	563.846	85.631	85631	191.503	6642.04	6199.23	74390.8	0.0409713	3
209765	619943	1540.65	877.451	63.6962	63696.2	151.477	7403.63	6910.05	82920.6	0.0347282	3
199315	63202.9	10585.4	352.702	135.956	135956	258.166	6132.72	5723.87	68686.4	0.0459966	3
204868	594157	1613.96	854.082	64.0714	64071.4	152.029	7367.43	6876.26	82515.2	0.0349928	3
189108	485103	2022.65	758.999	66.3119	66311.9	155.672	7201.74	6721.62	80659.5	0.0362431	3
197504	59724.9	10859.4	342.73	139.508	139508	261.036	6108.27	5701.05	68412.6	0.0462558	3
204761	74181.8	9810.65	381.198	126.765	126765	249.75	6199.91	5786.58	69439	0.0452929	3
211122	626741	1522.41	883.647	63.6045	63604.5	151.345	7413.02	6918.82	83025.9	0.03466	3
213410	95681.1	8595.32	427.242	114.315	114315	235.81	6302.62	5882.45	70589.4	0.0442412	3
202147	68783.2	10175.7	367.704	130.951	130951	253.768	6168.55	5757.31	69087.7	0.0456198	3
177241	4864.55	19722.3	52.2496	420.537	420537	287.896	4612.55	4305.04	51660.5	0.0649351	3
201205	573289	1678.59	835.356	64.4102	64410.2	152.547	7337.42	6848.26	82179.1	0.0352144	3
221325	674190	1405.71	927.189	63.0344	63034.4	150.568	7477.21	6978.73	83744.8	0.0341996	3
178635	4990.22	19548.6	53.1594	415.761	415761	288.438	4648.53	4338.63	52063.6	0.0644348	3
203224	584985	1641.73	845.829	64.2162	64216.2	152.249	7354.32	6864.03	82368.4	0.0350893	3
190106	45214.5	12184.8	294.416	159.664	159664	273.952	5981.47	5582.71	66992.5	0.0476261	3
200730	65963	10378.4	360.267	133.384	133384	255.959	6150.92	5740.86	68890.3	0.0458047	3
229124	707023	1334.15	957.512	62.7009	62700.9	150.152	7520.47	7019.1	84229.2	0.0338947	3
199521	257390	4114.64	597.234	79.4876	79487.6	180.149	6756.88	6306.42	75677	0.0399352	3
182213	5346.69	19101.9	55.7301	402.385	402385	289.817	4743.07	4426.86	53122.4	0.0631278	3
192055	49230.3	11786.1	309.058	152.999	152999	270.255	6021.45	5620.02	67440.3	0.0471893	3
179946	5114.73	19385.1	54.0587	411.053	411053	288.946	4682.8	4370.61	52447.4	0.0639598	3
202699	243449	4349.49	588.157	81.0665	81066.5	183.104	6724.59	6276.28	75315.4	0.040223	3
221467	674810	1404.3	927.761	63.0277	63027.7	150.559	7478.04	6979.5	83754	0.0341938	3
