"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).l_5"
218897	664439	1426.26	917.804	67.3325	67332.5	166.546	8250.54	7700.51	92406.1	0.0366911	0.1
197358	550940	1751.29	815.085	69.2263	69226.3	169.756	8097.29	7557.47	90689.6	0.0374005	0.1
201359	575580	1668.75	836.965	68.7369	68736.9	168.911	8133.74	7591.49	91097.8	0.0372296	0.1
209794	621253	1534.85	878.225	67.9549	67954.9	167.581	8196.31	7649.89	91798.7	0.0369394	0.1
191295	506981	1921.5	776.959	70.2513	70251.3	171.553	8026.65	7491.54	89898.4	0.0377356	0.1
203877	589962	1624.13	849.872	68.4746	68474.6	168.461	8154.09	7610.49	91325.9	0.0371347	0.1
169730	4278.01	20670.7	47.9626	407.701	407701	284.109	4411.47	4117.37	49408.4	0.0636318	0.1
176691	4813.11	19799.7	51.8854	389.504	389504	286.72	4581.73	4276.28	51315.4	0.0619792	0.1
158751	3615.18	22077	42.9273	431.313	431313	280.012	4160.34	3882.99	46595.8	0.0661411	0.1
214696	189685	5440.69	547.621	94.4433	94443.3	214.485	7182.28	6703.46	80441.5	0.0421721	0.1
212152	632938	1503.94	888.892	67.7766	67776.6	167.282	8211.41	7663.98	91967.8	0.03687	0.1
204450	593134	1614.61	852.73	68.4189	68418.9	168.366	8158.5	7614.6	91375.2	0.0371143	0.1
213237	638185	1490.45	893.693	67.699	67699	167.153	8218.08	7670.21	92042.5	0.0368393	0.1
203205	586194	1635.59	846.482	68.5418	68541.8	168.576	8148.82	7605.57	91266.8	0.0371593	0.1
199774	64992	10437.5	357.168	144.297	144297	270.194	6471.51	6040.08	72481	0.0465957	0.1
231696	718226	1309.33	967.493	66.6759	66675.9	165.48	8312.87	7758.68	93104.2	0.0364093	0.1
203284	72090.9	9936.53	375.587	137.702	137702	265.473	6542.22	6106.07	73272.9	0.0461248	0.1
179636	5080.39	19433	53.8205	380.918	380918	287.818	4656.87	4346.41	52156.9	0.061263	0.1
212765	635910	1496.27	891.611	67.7325	67732.5	167.208	8215.2	7667.52	92010.2	0.0368526	0.1
177240	4860.76	19731.3	52.2312	387.946	387946	286.925	4595.59	4289.22	51470.6	0.0618465	0.1
213834	641045	1483.2	896.313	67.6574	67657.4	167.083	8221.69	7673.58	92083	0.0368228	0.1
172282	4460.93	20350.2	49.3134	401.352	401352	285.067	4472.78	4174.59	50095.1	0.063032	0.1
184649	363844	2812.01	665.558	75.8815	75881.5	181.773	7729.72	7214.41	86572.9	0.0392027	0.1
196317	544077	1775.79	809.049	69.3726	69372.6	170.01	8086.75	7547.64	90571.6	0.0374501	0.1
205505	598890	1597.62	857.926	68.3196	68319.6	168.197	8166.42	7621.99	91463.9	0.0370775	0.1
203138	585815	1636.75	846.141	68.5486	68548.6	168.588	8148.29	7605.07	91260.8	0.0371617	0.1
221636	676540	1398.37	928.957	67.1746	67174.6	166.287	8265.02	7714.02	92568.2	0.0366253	0.1
182037	5322.82	19133.5	55.5684	373.479	373479	288.709	4719.74	4405.09	52861.1	0.0606701	0.1
206777	224536	4692.85	574.686	88.8596	88859.6	205.132	7310.9	6823.5	81882.1	0.0414421	0.1
211824	203065	5136.01	558.654	92.1347	92134.7	210.686	7233.04	6750.84	81010.1	0.0418815	0.1
183621	5497.71	18934.8	56.8271	368.333	368333	289.293	4762.17	4444.69	53336.3	0.0602734	0.1
184537	5605.2	18819.4	57.6003	365.266	365266	289.63	4787.07	4467.93	53615.2	0.0600418	0.1
177938	4922.67	19644.5	52.6799	385.939	385939	287.185	4613.29	4305.74	51668.9	0.0616773	0.1
217955	660192	1436.29	913.895	67.3895	67389.5	166.639	8245.39	7695.7	92348.4	0.0367145	0.1
174135	4602.87	20118.4	50.3538	396.511	396511	285.762	4518.1	4216.89	50602.7	0.062592	0.1
215978	183052	5600.75	541.777	95.6762	95676.2	216.473	7156.38	6679.28	80151.4	0.0423216	0.1
200600	66626.1	10317.4	361.564	142.666	142666	269.087	6488.63	6056.05	72672.7	0.0464811	0.1
213080	637432	1492.37	893.004	67.7101	67710.1	167.171	8217.13	7669.32	92031.9	0.0368437	0.1
213398	638959	1488.48	894.402	67.6877	67687.7	167.134	8219.06	7671.13	92053.5	0.0368349	0.1
225847	694483	1358.79	945.528	66.9518	66951.8	165.924	8285.98	7733.58	92803	0.0365304	0.1
216418	653163	1453.18	907.432	67.4857	67485.7	166.798	8236.79	7687.67	92252	0.0367538	0.1
192997	520457	1865.8	788.504	69.9137	69913.7	170.958	8049.13	7512.52	90150.3	0.0376284	0.1
193463	523956	1851.88	791.524	69.8296	69829.6	170.81	8054.84	7517.85	90214.3	0.0376012	0.1
201540	68510.4	10182.5	366.513	140.873	140873	267.825	6507.72	6073.87	72886.4	0.0463537	0.1
215373	104071	8190.36	442.044	118.211	118211	247.193	6781.15	6329.07	75948.9	0.044585	0.1
227213	700144	1346.7	950.762	66.8842	66884.2	165.815	8292.48	7739.64	92875.7	0.0365011	0.1
168379	4186.31	20841.2	47.2804	410.923	410923	283.602	4379.47	4087.5	49050	0.0639469	0.1
199264	562987	1709.92	825.744	68.9803	68980.3	169.33	8115.37	7574.34	90892.1	0.0373156	0.1
194610	532296	1819.54	798.756	69.6349	69634.9	170.468	8068.26	7530.38	90364.5	0.0375376	0.1
188340	41998.3	12510.2	281.499	178.895	178895	286.301	6150.87	5740.81	68889.7	0.048822	0.1
220102	669809	1413.76	922.751	67.2616	67261.6	166.429	8257	7706.54	92478.4	0.0366617	0.1
177393	4874.19	19712.3	52.3286	387.509	387509	286.982	4599.46	4292.83	51513.9	0.0618095	0.1
201615	68662.4	10171.8	366.907	140.732	140732	267.724	6509.23	6075.28	72903.3	0.0463437	0.1
203127	239835	4407.9	585.205	86.8015	86801.5	201.553	7363.96	6873.03	82476.4	0.0411468	0.1
210039	210819	4969.78	564.652	90.8951	90895.1	208.606	7261.64	6777.53	81330.4	0.0417192	0.1
187298	468593	2100.68	744.899	71.3508	71350.8	173.513	7958.07	7427.53	89130.4	0.038066	0.1
202048	244448	4326.61	588.272	86.2209	86220.9	200.531	7379.59	6887.62	82651.5	0.0410605	0.1
183723	5509.37	18922.1	56.911	367.997	367997	289.331	4764.91	4447.25	53367	0.0602478	0.1
195014	277238	3805.19	609.269	82.5606	82560.6	193.993	7486.05	6986.98	83843.8	0.0404804	0.1
206282	78590.1	9521.23	391.057	132.619	132619	261.365	6599.73	6159.75	73917	0.0457469	0.1
209951	87435.7	9011.76	410.326	126.795	126795	256.109	6669.41	6224.78	74697.4	0.0452953	0.1
199009	257889	4101.31	597.009	84.6259	84625.9	197.702	7424.21	6929.26	83151.1	0.0408157	0.1
212554	94667.5	8635.32	424.771	122.748	122748	252.086	6720.61	6272.57	75270.8	0.0449677	0.1
207741	81963.9	9319.91	398.632	130.266	130266	259.315	6627.35	6185.53	74226.3	0.0455671	0.1
187919	323108	3219.31	638.325	78.5745	78574.5	186.724	7621.75	7113.63	85363.6	0.0397604	0.1
198028	61586.9	10697.9	347.675	147.95	147950	272.538	6434.01	6005.08	72060.9	0.0468484	0.1
209375	213645	4910.97	566.776	90.4598	90459.8	207.869	7271.93	6787.13	81445.6	0.0416611	0.1
190290	46387.5	12052.5	298.452	170.023	170023	283.296	6226.87	5811.75	69741	0.0482807	0.1
215518	648984	1463.4	903.595	67.5441	67544.1	166.895	8231.62	7682.84	92194.1	0.0367774	0.1
171456	4400.23	20453.7	48.8664	403.446	403446	284.757	4452.8	4155.95	49871.3	0.0632269	0.1
208803	616217	1548.56	873.64	68.0342	68034.2	167.715	8189.7	7643.72	91724.6	0.0369699	0.1
186771	37729.9	12985.3	263.429	189.012	189012	289.026	6067.94	5663.41	67960.9	0.0494224	0.1
187710	40408.9	12683.7	274.968	182.478	182478	287.344	6121.08	5713.01	68556.1	0.0490364	0.1
190197	497585	1962.41	768.993	70.5006	70500.6	171.995	8010.5	7476.47	89717.6	0.037813	0.1
196627	58887.2	10914.6	339.805	151.12	151120	274.426	6402.33	5975.51	71706.1	0.0470635	0.1
208305	613662	1555.61	871.317	68.075	68075	167.783	8186.31	7640.56	91686.7	0.0369855	0.1
208306	83318.2	9241.6	401.592	129.37	129370	258.508	6638.06	6195.52	74346.3	0.0454976	0.1
203476	587719	1630.93	847.853	68.5145	68514.5	168.53	8150.96	7607.56	91290.8	0.0371493	0.1
186651	460751	2141.53	738.52	71.6042	71604.2	173.968	7943.17	7413.63	88963.5	0.0381384	0.1
195921	57529.4	11027.3	335.721	152.816	152816	275.384	6385.68	5959.97	71519.6	0.0471771	0.1
192237	292628	3591.51	618.934	81.0916	81091.6	191.328	7533.28	7031.06	84372.7	0.0402274	0.1
200180	568575	1691.4	830.713	68.8707	68870.7	169.141	8123.58	7582.01	90984.1	0.0372771	0.1
198114	262022	4035.34	599.651	84.1628	84162.8	196.875	7437.65	6941.81	83301.7	0.0407424	0.1
192813	519048	1871.47	787.29	69.948	69948	171.018	8046.82	7510.36	90124.3	0.0376394	0.1
202083	579794	1655.42	840.737	68.6584	68658.4	168.776	8139.77	7597.12	91165.4	0.0372015	0.1
211981	92983.3	8720.11	421.503	123.642	123642	253.002	6709.08	6261.81	75141.7	0.0450411	0.1
178467	4970.69	19578.6	53.0276	384.396	384396	287.383	4626.79	4318.33	51820	0.0615487	0.1
208841	215898	4864.75	568.447	90.1189	90118.9	207.289	7280.08	6794.74	81536.9	0.0416151	0.1
215048	646785	1468.83	901.576	67.5752	67575.2	166.947	8228.88	7680.29	92163.5	0.0367899	0.1
196227	543469	1778	808.516	69.3858	69385.8	170.033	8085.81	7546.76	90561.1	0.0374546	0.1
213753	98406.7	8452.82	431.832	120.857	120857	250.096	6745.41	6295.72	75548.6	0.0448103	0.1
200280	569176	1689.43	831.249	68.859	68859	169.121	8124.46	7582.83	90993.9	0.037273	0.1
198232	61982.5	10667	348.802	147.507	147507	272.263	6438.5	6009.27	72111.2	0.0468181	0.1
180271	5142.15	19353.9	54.2663	378.991	378991	288.055	4673.35	4361.79	52341.5	0.0611071	0.1
206189	226985	4645.59	576.412	88.5158	88515.8	204.539	7319.52	6831.55	81978.6	0.0413938	0.1
175058	4676.72	20003.2	50.893	394.027	394027	286.108	4540.92	4238.19	50858.3	0.0623715	0.1
195961	57606.9	11020.8	335.957	152.717	152717	275.329	6386.64	5960.87	71530.4	0.0471705	0.1
191537	508962	1913.1	778.647	70.2003	70200.3	171.463	8030	7494.67	89936	0.0377196	0.1
173927	4586.52	20144.4	50.2343	397.065	397065	285.684	4512.98	4212.11	50545.3	0.0626416	0.1
182251	5345.72	19106.7	55.7333	372.795	372795	288.788	4725.44	4410.41	52924.9	0.0606168	0.1
193878	527022	1839.85	794.177	69.7571	69757.1	170.683	8059.81	7522.49	90269.9	0.0375776	0.1
188399	42141	12494.8	282.075	178.583	178583	286.206	6153.48	5743.25	68919	0.0488032	0.1
183288	5459.82	18976.7	56.5545	369.432	369432	289.171	4753.18	4436.3	53235.6	0.0603572	0.1
214789	645567	1471.86	900.458	67.5925	67592.5	166.975	8227.36	7678.87	92146.5	0.0367968	0.1
200691	250355	4225.53	592.143	85.5027	85502.7	199.262	7399.37	6906.08	82872.9	0.0409517	0.1
193989	15419.7	15651.3	131.602	264.606	264606	295.805	5516.62	5148.85	61786.1	0.0536803	0.1
195095	55941.8	11162.1	330.835	154.893	154893	276.509	6365.56	5941.19	71294.2	0.0473149	0.1
175032	4674.61	20006.4	50.8776	394.097	394097	286.099	4540.27	4237.59	50851.1	0.0623778	0.1
216613	654061	1451	908.258	67.4733	67473.3	166.778	8237.89	7688.7	92264.4	0.0367487	0.1
201026	573619	1675.03	835.213	68.774	68774	168.974	8130.91	7588.85	91066.2	0.0372428	0.1
198912	63303.3	10564.9	352.518	146.064	146064	271.351	6453.24	6023.02	72276.3	0.0467186	0.1
184225	5568.04	18858.8	57.3331	366.318	366318	289.516	4778.56	4459.99	53519.9	0.0601208	0.1
219507	157908	6269.9	516.829	100.997	100997	224.699	7052.79	6582.61	78991.3	0.0429281	0.1
207220	80739.2	9391.94	395.916	131.1	131100	260.052	6617.48	6176.32	74115.8	0.0456312	0.1
192087	513388	1894.6	782.431	70.088	70088	171.265	8037.43	7501.6	90019.3	0.0376841	0.1
182830	5408.71	19034.2	56.1867	370.929	370929	289.002	4740.88	4424.82	53097.8	0.0604722	0.1
203018	585136	1638.83	845.531	68.5609	68560.9	168.609	8147.33	7604.18	91250.1	0.0371662	0.1
196299	58256.7	10966.6	337.919	151.898	151898	274.87	6394.66	5968.35	71620.2	0.0471157	0.1
197004	59611.3	10855.6	341.947	150.244	150244	273.917	6411.01	5983.61	71803.3	0.0470044	0.1
210558	208592	5016.77	562.956	91.2442	91244.2	209.194	7253.49	6769.92	81239.1	0.0417654	0.1
204929	232248	4546.19	580.063	87.7959	87795.9	203.29	7337.88	6848.69	82184.3	0.0412915	0.1
198444	557885	1727.19	821.22	69.0829	69082.9	169.507	8107.77	7567.25	90807	0.0373512	0.1
210080	87772.1	8993.51	411.022	126.594	126594	255.916	6671.9	6227.1	74725.2	0.0452793	0.1
216413	108242	8006.82	449.219	116.41	116410	245.135	6806.22	6352.48	76229.7	0.0444279	0.1
185711	346363	2975.43	653.642	76.9541	76954.1	183.746	7684.8	7172.48	86069.8	0.0394331	0.1
198920	560862	1717.07	823.858	69.0228	69022.8	169.403	8112.21	7571.4	90856.8	0.0373303	0.1
196540	545563	1770.43	810.353	69.3405	69340.5	169.955	8089.05	7549.78	90597.3	0.0374393	0.1
187375	469478	2096.16	745.623	71.3228	71322.8	173.463	7959.73	7429.08	89149	0.0380579	0.1
218282	168793	5967.21	528.224	98.5551	98555.1	220.996	7098.79	6625.54	79506.5	0.0426571	0.1
181855	5303.54	19156.2	55.4296	374.058	374058	288.642	4714.92	4400.59	52807.1	0.0607154	0.1
216083	651613	1456.95	906.009	67.5073	67507.3	166.834	8234.87	7685.88	92230.6	0.0367625	0.1
187187	329811	3145.69	642.683	78.083	78083	185.822	7640.32	7130.96	85571.5	0.0396636	0.1
208503	83797.1	9214.24	402.628	129.059	129059	258.225	6641.8	6199.01	74388.1	0.0454734	0.1
250167	785963	1183.19	1030.16	65.9851	65985.1	164.395	8385.29	7826.27	93915.3	0.0360868	0.1
197054	59707.1	10847.8	342.229	150.129	150129	273.85	6412.15	5984.67	71816	0.0469967	0.1
173088	4521.66	20249.3	49.7592	399.271	399271	285.369	4492.4	4192.91	50314.9	0.0628411	0.1
189188	43980.6	12299.5	289.343	174.711	174711	284.962	6186.29	5773.87	69286.5	0.0485686	0.1
198345	62202.2	10649.9	349.425	147.263	147263	272.111	6440.98	6011.58	72139	0.0468013	0.1
200896	572852	1677.5	834.528	68.7885	68788.5	168.999	8129.8	7587.81	91053.8	0.037248	0.1
192645	517757	1876.69	786.18	69.9796	69979.6	171.074	8044.69	7508.38	90100.5	0.0376495	0.1
221381	675430	1400.89	927.934	67.1888	67188.8	166.31	8263.7	7712.79	92553.5	0.0366313	0.1
209425	619385	1539.91	876.523	67.9841	67984.1	167.63	8193.86	7647.61	91771.3	0.0369507	0.1
203327	72181.6	9930.47	375.811	137.625	137625	265.414	6543.07	6106.86	73282.4	0.0461192	0.1
197385	551116	1750.67	815.24	69.2226	69222.6	169.75	8097.55	7557.72	90692.6	0.0373992	0.1
203227	586318	1635.21	846.593	68.5396	68539.6	168.572	8149	7605.73	91268.7	0.0371585	0.1
171939	4435.57	20393.1	49.1268	402.225	402225	284.938	4464.47	4166.84	50002.1	0.0631129	0.1
214661	189860	5436.54	547.771	94.4115	94411.5	214.434	7182.96	6704.09	80449.1	0.0421682	0.1
211455	629522	1512.86	885.769	67.8279	67827.9	167.368	8207.03	7659.9	91918.7	0.0368901	0.1
200954	573194	1676.4	834.834	68.782	68782	168.988	8130.29	7588.28	91059.3	0.0372457	0.1
199021	63516	10548.7	353.11	145.837	145837	271.205	6455.57	6025.2	72302.4	0.0467029	0.1
203807	589574	1625.31	849.522	68.4815	68481.5	168.473	8153.55	7609.98	91319.8	0.0371373	0.1
192243	514621	1889.51	783.487	70.0572	70057.2	171.21	8039.49	7503.52	90042.3	0.0376743	0.1
189491	44657.8	12229.1	291.95	173.35	173350	284.497	6197.97	5784.77	69417.3	0.0484855	0.1
186621	37244.6	13041.1	261.263	190.265	190265	289.319	6057.9	5654.04	67848.5	0.0494957	0.1
194546	54884.4	11253.9	327.51	156.337	156337	277.262	6351.74	5928.29	71139.5	0.0474098	0.1
207969	611922	1560.44	869.735	68.1031	68103.1	167.831	8184	7638.4	91660.8	0.0369962	0.1
219060	162457	6140.79	521.712	99.9479	99947.9	223.124	7072.26	6600.77	79209.3	0.0428131	0.1
216029	651362	1457.57	905.778	67.5108	67510.8	166.84	8234.56	7685.59	92227.1	0.0367639	0.1
177692	4900.7	19675	52.5208	386.649	386649	287.094	4607.05	4299.91	51598.9	0.0617369	0.1
215869	650619	1459.39	905.095	67.5212	67521.2	166.857	8233.64	7684.73	92216.8	0.0367681	0.1
185670	447016	2217.08	727.502	72.0751	72075.1	174.818	7916.29	7388.54	88662.5	0.0382697	0.1
178858	5006.84	19529.9	53.289	383.243	383243	287.529	4636.82	4327.69	51932.3	0.0614533	0.1
218897	664439	1426.26	917.804	67.3325	67332.5	166.546	8250.54	7700.51	92406.1	0.0366911	0.1
201747	245750	4304.05	589.13	86.0602	86060.2	200.248	7383.97	6891.71	82700.5	0.0410363	0.1
211559	630033	1511.52	886.236	67.8202	67820.2	167.355	8207.69	7660.51	91926.1	0.0368871	0.1
212250	633415	1502.71	889.328	67.7695	67769.5	167.27	8212.02	7664.55	91974.6	0.0368672	0.1
192973	51826.7	11528.5	317.556	160.807	160807	279.443	6309.8	5889.15	70669.7	0.0476998	0.1
203326	586874	1633.51	847.093	68.5296	68529.6	168.555	8149.78	7606.46	91277.5	0.0371548	0.1
217039	656015	1446.28	910.054	67.4464	67446.4	166.733	8240.29	7690.94	92291.3	0.0367378	0.1
187476	327074	3175.42	640.898	78.2812	78281.2	186.186	7632.77	7123.92	85487	0.0397029	0.1
207702	81872.3	9325.26	398.43	130.328	130328	259.37	6626.62	6184.84	74218.1	0.0455718	0.1
190580	46998.5	11991.3	300.696	168.897	168897	282.868	6236.77	5820.99	69851.9	0.0482108	0.1
215179	103346	8223.05	440.769	118.536	118536	247.557	6776.69	6324.91	75899	0.044613	0.1
209273	618613	1542.01	875.821	67.9963	67996.3	167.651	8192.85	7646.66	91759.9	0.0369553	0.1
185767	33762.5	13451.1	244.974	199.913	199913	291.278	5982.19	5583.38	67000.6	0.050054	0.1
197190	266396	3967.16	602.43	83.686	83686	196.02	7451.74	6954.96	83459.5	0.0406659	0.1
204958	595919	1606.35	855.242	68.3705	68370.5	168.284	8162.34	7618.19	91418.2	0.0370964	0.1
190157	497231	1963.99	768.694	70.5102	70510.2	172.012	8009.88	7475.89	89710.7	0.0378159	0.1
192440	291422	3607.6	618.176	81.2016	81201.6	191.528	7529.64	7027.66	84331.9	0.0402468	0.1
199394	563788	1707.24	826.455	68.9645	68964.5	169.302	8116.55	7575.45	90905.3	0.03731	0.1
181861	5304.22	19155.4	55.4344	374.038	374038	288.644	4715.09	4400.75	52809	0.0607138	0.1
173137	4525.41	20243.1	49.7867	399.143	399143	285.388	4493.6	4194.03	50328.4	0.0628294	0.1
207630	81701.5	9335.24	398.053	130.443	130443	259.472	6625.25	6183.57	74202.8	0.0455807	0.1
202507	70480.6	10045.6	371.558	139.092	139092	266.523	6526.98	6091.84	73102.1	0.0462257	0.1
180839	5198.79	19283.1	54.6748	377.242	377242	288.265	4688.18	4375.64	52507.6	0.060967	0.1
210557	89032.3	8925.8	413.609	125.853	125853	255.2	6681.11	6235.71	74828.5	0.0452201	0.1
205680	599833	1594.87	858.778	68.3035	68303.5	168.17	8167.71	7623.19	91478.3	0.0370716	0.1
184132	412083	2435.11	700.44	73.4509	73450.9	177.317	7843.14	7320.26	87843.1	0.038631	0.1
200344	569558	1688.18	831.59	68.8516	68851.6	169.108	8125.02	7583.35	91000.2	0.0372704	0.1
181471	5263.37	19204.2	55.1402	375.271	375271	288.499	4704.77	4391.12	52693.5	0.0608108	0.1
224027	686823	1375.44	938.45	67.0453	67045.3	166.076	8277.1	7725.3	92703.6	0.0365706	0.1
208292	83282.6	9243.64	401.515	129.393	129393	258.529	6637.78	6195.26	74343.2	0.0454994	0.1
201595	576960	1664.36	838.2	68.711	68711	168.866	8135.72	7593.34	91120	0.0372203	0.1
181429	5259.04	19209.5	55.109	375.403	375403	288.484	4703.67	4390.09	52681.1	0.0608211	0.1
211136	627951	1516.99	884.334	67.8517	67851.7	167.408	8205.01	7658.01	91896.1	0.0368994	0.1
220079	669705	1414	922.655	67.263	67263	166.431	8256.88	7706.42	92477	0.0366623	0.1
230071	711755	1322.5	961.503	66.7491	66749.1	165.597	8305.63	7751.92	93023.1	0.0364419	0.1
219922	669008	1415.61	922.013	67.2721	67272.1	166.446	8256.04	7705.64	92467.7	0.0366661	0.1
192840	16401	15538.7	138.919	260.87	260870	295.81	5542.48	5172.98	62075.8	0.0534701	0.1
198654	62802.1	10603.4	351.116	146.605	146605	271.696	6447.69	6017.85	72214.2	0.046756	0.1
207006	80244.5	9421.37	394.808	131.443	131443	260.353	6613.45	6172.55	74070.6	0.0456575	0.1
179109	5030.27	19498.7	53.4584	382.499	382499	287.622	4643.25	4333.7	52004.4	0.0613922	0.1
186367	457050	2161.38	735.532	71.7276	71727.6	174.191	7936.03	7406.96	88883.5	0.0381732	0.1
201714	577653	1662.17	838.82	68.6981	68698.1	168.844	8136.71	7594.26	91131.2	0.0372157	0.1
189702	45121	12181.3	293.713	172.439	172439	284.178	6205.84	5792.12	69505.4	0.0484296	0.1
230665	714130	1317.64	963.701	66.7221	66722.1	165.554	8308.3	7754.41	93052.9	0.0364299	0.1
211819	631310	1508.18	887.404	67.8009	67800.9	167.323	8209.33	7662.04	91944.5	0.0368795	0.1
216528	180001	5676.5	538.996	96.2648	96264.8	217.411	7144.28	6668	80016	0.0423917	0.1
207327	608581	1569.81	866.702	68.1575	68157.5	167.923	8179.54	7634.24	91610.8	0.0370168	0.1
212849	636317	1495.23	891.983	67.7265	67726.5	167.198	8215.72	7668	92016	0.0368502	0.1
191002	47873.4	11904.7	303.864	167.327	167327	282.252	6250.68	5833.97	70007.6	0.0481129	0.1
182570	5380.2	19066.8	55.9815	371.77	371770	288.906	4733.93	4418.33	53020	0.0605372	0.1
180499	5164.64	19325.6	54.4285	378.294	378294	288.139	4679.27	4367.32	52407.8	0.0610511	0.1
198053	262310	4030.81	599.834	84.131	84131	196.818	7438.58	6942.68	83312.1	0.0407374	0.1
191129	299457	3502.47	623.234	80.4846	80484.6	190.222	7553.68	7050.1	84601.2	0.0401189	0.1
195572	539020	1794.3	804.62	69.4834	69483.4	170.204	8078.88	7540.29	90483.5	0.0374873	0.1
201716	68867	10157.4	367.436	140.543	140543	267.588	6511.25	6077.17	72926	0.0463302	0.1
212204	93630.7	8687.32	422.766	123.295	123295	252.648	6713.54	6265.97	75191.6	0.0450127	0.1
201195	574617	1671.83	836.105	68.7551	68755.1	168.942	8132.35	7590.19	91082.3	0.0372361	0.1
189671	309324	3379.72	629.484	79.6528	79652.8	188.701	7582.57	7077.06	84924.7	0.0399661	0.1
206697	605264	1579.22	863.695	68.2123	68212.3	168.015	8175.08	7630.07	91560.9	0.0370374	0.1
184356	420122	2381.34	706.539	73.1094	73109.4	176.695	7860.61	7336.57	88038.8	0.0385442	0.1
207751	610790	1563.6	868.707	68.1215	68121.5	167.862	8182.49	7636.99	91643.9	0.0370031	0.1
176422	4790.11	19833.2	51.7183	390.261	390261	286.619	4574.97	4269.97	51239.6	0.062044	0.1
197238	266164	3970.74	602.283	83.7109	83710.9	196.065	7451	6954.26	83451.2	0.0406699	0.1
200913	67252.1	10272.2	363.222	142.06	142060	268.666	6495.05	6062.04	72744.5	0.0464382	0.1
184219	5567.29	18859.6	57.3276	366.339	366339	289.513	4778.39	4459.83	53517.9	0.0601224	0.1
183661	5502.23	18929.9	56.8596	368.203	368203	289.308	4763.23	4445.68	53348.2	0.0602635	0.1
209255	618523	1542.26	875.738	67.9977	67997.7	167.653	8192.73	7646.55	91758.6	0.0369559	0.1
195664	273912	3853.84	607.176	82.8976	82897.6	194.601	7475.62	6977.24	83726.9	0.0405367	0.1
173576	4559.19	20188.2	50.0342	397.992	397992	285.553	4504.36	4204.07	50448.8	0.0627251	0.1
201674	246065	4298.6	589.338	86.0214	86021.4	200.179	7385.04	6892.7	82712.4	0.0410305	0.1
199135	63740.4	10531.7	353.732	145.599	145599	271.05	6458.03	6027.49	72329.9	0.0466864	0.1
186630	37273.9	13037.7	261.394	190.189	190189	289.301	6058.51	5654.61	67855.3	0.0494913	0.1
187424	327558	3170.12	641.214	78.2459	78245.9	186.121	7634.11	7125.17	85502	0.0396959	0.1
208166	612942	1557.6	870.662	68.0866	68086.6	167.803	8185.36	7639.67	91676	0.0369899	0.1
176878	4829.22	19776.4	52.0024	388.976	388976	286.789	4586.44	4280.68	51368.1	0.061934	0.1
228015	703433	1339.77	953.804	66.8454	66845.4	165.752	8296.23	7743.14	92917.7	0.0364842	0.1
192644	517750	1876.72	786.174	69.9797	69979.7	171.074	8044.68	7508.36	90100.4	0.0376496	0.1
204815	75345.5	9723.79	383.486	135.057	135057	263.389	6571.78	6133.66	73604	0.04593	0.1
218330	661889	1432.26	915.457	67.3666	67366.6	166.602	8247.46	7697.63	92371.5	0.0367051	0.1
207328	608583	1569.8	866.704	68.1575	68157.5	167.923	8179.54	7634.24	91610.9	0.0370168	0.1
190772	47398.2	11951.5	302.15	168.174	168174	282.587	6243.16	5826.95	69923.4	0.0481657	0.1
201880	578615	1659.13	839.682	68.6802	68680.2	168.813	8138.09	7595.55	91146.6	0.0372093	0.1
194887	55542.6	11196.6	329.586	155.432	155432	276.793	6360.38	5936.36	71236.3	0.0473504	0.1
211949	631945	1506.52	887.984	67.7914	67791.4	167.307	8210.14	7662.8	91953.6	0.0368758	0.1
189348	44338	12262.3	290.723	173.989	173989	284.717	6192.48	5779.65	69355.8	0.0485245	0.1
