"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).n_6"
0.0369124	4987.89	19544.3	53.1239	536.993	536993	290.375	4680.42	4368.39	52420.7	0.105259	0.0369124	17432.2	178523	3
0.0391833	367361	2712.13	659.182	536.503	536503	486.84	20916.5	19522.1	234265	0.104382	0.0391833	17516.2	179383	3
0.0229524	4597.41	20117	50.291	538.741	538741	288.229	4557.3	4253.48	51041.7	0.108817	0.0229524	16986.5	173958	3
0.149439	87918.4	9095.92	416.672	62.6296	62629.6	100.703	2608.94	2435.01	29220.1	0.0338253	0.149439	21037.9	215448	3
0.151825	88980.5	9038.35	418.878	61.8994	61899.4	99.0876	2576.16	2404.42	28853	0.0330016	0.151825	21080	215880	3
0.047747	5423.91	19004.8	56.2618	533.837	533837	292.479	4802.84	4482.65	53791.8	0.100282	0.047747	17850.7	182808	3
0.0281029	4720.04	19927	51.1841	538.302	538302	288.931	4597.41	4290.91	51490.9	0.10785	0.0281029	17134.3	175472	3
0.0514495	5602.96	18809.2	57.5472	532.151	532151	293.26	4848.83	4525.58	54306.9	0.0981333	0.0514495	18001	184348	3
0.154508	90222.8	8971.48	421.405	61.3169	61316.9	97.8747	2555.13	2384.78	28617.4	0.0321152	0.154508	21126	216351	3
0.0199615	4537.56	20213.4	49.8536	538.917	538917	287.876	4537.22	4234.74	50816.9	0.109219	0.0199615	16911.6	173191	3
0.0154422	4462.89	20337.2	49.3064	539.096	539096	287.426	4511.72	4210.94	50531.2	0.109637	0.0154422	16815.6	172208	3
0.0916449	71929.3	9875.29	372.251	437.918	437918	350.495	8668.17	8090.29	97083.5	0.0669415	0.0916449	19565.9	200373	3
0.0545756	5767.79	18640.8	58.7303	530.389	530389	293.94	4889.1	4563.16	54757.9	0.0961574	0.0545756	18129.3	185662	3
0.103241	617105	1497.93	865.549	338.241	338241	521.432	25613.7	23906.2	286874	0.0581332	0.103241	19940.5	204210	3
0.0686071	53016.4	11353.4	319.434	516.413	516413	337.817	7698.31	7185.09	86221.1	0.0858339	0.0686071	18703.6	191543	3
0.079312	13411.9	15871.7	116.153	493.327	493327	306.599	5666.45	5288.68	63464.2	0.0770483	0.079312	19121.7	195825	3
0.0985124	218943	4730.93	563.917	385.164	385164	427.837	15198.3	14185	170220	0.0616126	0.0985124	19792.9	202699	3
0.0643039	49121.4	11719.1	306.451	522.07	522070	334.768	7484.6	6985.62	83827.5	0.0892055	0.0643039	18529.3	189758	3
0.0491922	478882	1989.35	744.183	533.225	533225	511.642	23757.6	22173.8	266085	0.0994688	0.0491922	17909.1	183406	3
0.123658	87243.9	9023.11	409.971	126.174	126174	254.946	6634.51	6192.21	74306.5	0.0452457	0.123658	20498	209919	3
0.171245	183453	5631.4	545.537	60.1404	60140.4	108.366	3573.73	3335.48	40025.8	0.0274404	0.171245	21382.1	218973	3
0.0388536	415468	2346.93	693.95	536.579	536579	499.009	22281.5	20796	249553	0.104515	0.0388536	17503.9	179256	3
0.0515612	5608.63	18803.2	57.5879	532.094	532094	293.284	4850.25	4526.9	54322.8	0.0980652	0.0515612	18005.6	184395	3
0.0504224	5551.6	18863.9	57.1785	532.659	532659	293.041	4835.88	4513.49	54161.9	0.0987508	0.0504224	17959.1	183919	3
0.0913126	71668.1	9892.84	371.611	440.014	440014	350.364	8656.12	8079.05	96948.6	0.0672064	0.0913126	19554.5	200257	3
0.0567108	41267.6	12531.8	277.126	528.971	528971	328.373	7047.26	6577.44	78929.3	0.0947288	0.0567108	18217.3	186562	3
0.0823289	12322.2	16026.9	107.803	483.414	483414	305.63	5613.03	5238.83	62865.9	0.0745418	0.0823289	19234.5	196980	3
0.0757397	7419.37	17422.6	70.6893	502.842	502842	298.991	5199.81	4853.16	58237.9	0.0800145	0.0757397	18985.1	194426	3
0.125299	86522.1	9077.3	409.165	115.701	115701	234.905	6092.66	5686.49	68237.8	0.0443653	0.125299	20537.4	210323	3
0.143501	85569.6	9222.95	411.558	65.8724	65872.4	108.453	2788.04	2602.17	31226	0.0360313	0.143501	20927.7	214320	3
0.00416647	4359.53	20515.3	48.546	539.244	539244	286.787	4475.55	4177.18	50126.2	0.109993	0.00416647	16677.8	170796	3
0.109395	85046.8	9078.88	402.262	268.009	268009	346.967	8998.31	8398.42	100781	0.0538725	0.109395	20122	206069	3
0.0220745	4578.98	20146.4	50.1564	538.798	538798	288.121	4551.15	4247.74	50972.9	0.108946	0.0220745	16963.6	173724	3
0.119966	200282	5151.27	552.346	154.818	154818	344.062	11797.1	11010.6	132127	0.0473099	0.119966	20406.4	208981	3
0.0968145	221206	4685.64	565.486	399.937	399937	429.566	15319.2	14297.9	171575	0.0629019	0.0968145	19738.2	202138	3
0.118038	88394.4	8920.89	410.408	172.516	172516	311.429	8155.67	7611.96	91343.5	0.0484344	0.118038	20357	208476	3
0.000374287	4351.47	20529.5	48.4865	539.247	539247	286.736	4472.69	4174.51	50094.1	0.11	0.000374287	16666.8	170684	3
0.048865	5476.23	18946.2	56.6374	533.368	533368	292.712	4816.52	4495.42	53945.1	0.0996557	0.048865	17895.8	183271	3
0.145416	86266.2	9185.6	413.122	64.5387	64538.7	105.186	2710.2	2529.52	30354.2	0.0352947	0.145416	20964.1	214693	3
0.0366588	4979.13	19556.2	53.0607	537.043	537043	290.33	4677.81	4365.95	52391.4	0.105352	0.0366588	17423	178428	3
0.0675066	52041	11442.8	316.267	518.01	518010	337.062	7645.07	7135.4	85624.8	0.0867091	0.0675066	18659.3	191089	3
0.0697072	265095	3913.91	593.9	514.701	514701	451.571	17251	16100.9	193211	0.0849516	0.0697072	18747.7	191994	3
0.0605837	45508.3	12080.2	293.535	525.861	525861	331.861	7284.11	6798.5	81582	0.0919905	0.0605837	18376.8	188196	3
0.14018	84570.5	9274.43	409.17	69.131	69131	116.733	2991.57	2792.13	33505.6	0.0373678	0.14018	20862.6	213654	3
0.116391	88177.6	8924.79	409.59	188.983	188983	322.547	8444.8	7881.81	94581.7	0.0494207	0.116391	20314	208035	3
0.0741123	57746.4	10940.2	334.076	506.505	506505	341.377	7953.27	7423.05	89076.6	0.0813589	0.0741123	18921.9	193778	3
0.137419	84024.7	9298.4	407.649	73.0862	73086.2	127.173	3254.41	3037.45	36449.3	0.0385382	0.137419	20806.5	213079	3
0.0947875	602985	1535.83	852.578	416.067	416067	525.462	25697.2	23984	287808	0.0644663	0.0947875	19671.6	201457	3
0.165507	95587.5	8691.67	431.827	60.2981	60298.1	96.2931	2558.07	2387.53	28650.3	0.0288905	0.165507	21299.9	218131	3
0.161488	190149	5467.81	551.289	60.5106	60510.6	110.238	3683.37	3437.81	41253.7	0.029997	0.161488	21238.9	217507	3
0.0171703	4489.2	20293.1	49.4994	539.038	539038	287.586	4520.76	4219.38	50632.6	0.109501	0.0171703	16849.8	172558	3
0.0375881	5011.54	19512.5	53.2946	536.855	536855	290.497	4687.46	4374.96	52499.5	0.105008	0.0375881	17456.9	178776	3
0.0800149	8015.02	17131.2	75.0795	491.185	491185	300.207	5279.06	4927.12	59125.4	0.0764638	0.0800149	19148.2	196096	3
0.0985302	77276	9530.63	384.925	385.004	385004	352.417	8893.92	8300.99	99611.9	0.0615993	0.0985302	19793.5	202705	3
0.163575	188708	5502.5	550.078	60.3858	60385.8	109.709	3655.48	3411.79	40941.4	0.0294126	0.163575	21270.9	217835	3
0.0751382	561281	1662.27	815.065	504.24	504240	523.381	25221.8	23540.4	282484	0.0805122	0.0751382	18961.8	194187	3
0.180787	668766	1419.62	922.471	60.0422	60042.2	139.613	6921.79	6460.34	77524.1	0.0253294	0.180787	21507.1	220254	3
0.260677	697823	1354.79	949.259	60	60000	140.15	7002.19	6535.38	78424.6	0.0162902	0.260677	22168.4	227026	3
0.115397	87928.6	8934.34	408.895	199.45	199450	328.065	8584.17	8011.9	96142.7	0.0500274	0.115397	20287.6	207765	3
0.183284	104721	8251.41	448.22	60.0311	60031.1	97.1058	2653.3	2476.42	29717	0.0248325	0.183284	21537.7	220566	3
0.128628	85065.4	9188.02	407.486	98.4761	98476.1	195.259	5030.26	4694.91	56338.9	0.0426481	0.128628	20615.2	211120	3
0.112837	86942.9	8980.27	406.506	227.861	227861	338.716	8837.76	8248.58	98982.9	0.0516292	0.112837	20218.3	207055	3
0.0951639	223453	4641.24	567.033	413.194	413194	431.131	15434	14405.1	172861	0.0641737	0.0951639	19684.1	201584	3
0.188279	171894	5929.4	534.882	60.0173	60017.3	106.546	3432.49	3203.66	38443.9	0.0239002	0.188279	21596.2	221166	3
0.12154	635668	1464.61	885.283	141.743	141743	409.757	20207.2	18860.1	226321	0.0464157	0.12154	20445.9	209386	3
0.0478067	5426.66	19001.7	56.2816	533.812	533812	292.491	4803.56	4483.32	53799.9	0.100249	0.0478067	17853.1	182833	3
0.00948308	4393.48	20455.9	48.7962	539.212	539212	286.999	4487.54	4188.37	50260.5	0.109916	0.00948308	16723.7	171266	3
0.0480953	5440.05	18986.6	56.3777	533.694	533694	292.551	4807.08	4486.61	53839.3	0.100089	0.0480953	17864.7	182952	3
0.0129018	4429.25	20394.3	49.0594	539.159	539159	287.221	4500.06	4200.06	50400.7	0.109788	0.0129018	16771.4	171755	3
0.114305	87564.1	8950.44	407.974	211.336	211336	333.187	8709.51	8128.88	97546.5	0.0507035	0.114305	20258.3	207465	3
0.125134	86597.3	9071.67	409.251	116.691	116691	236.933	6147.38	5737.56	68850.7	0.0444526	0.125134	20533.5	210283	3
0.050547	5557.76	18857.2	57.2228	532.599	532599	293.067	4837.45	4514.95	54179.4	0.0986768	0.050547	17964.2	183971	3
0.0824853	64635.4	10393.1	353.56	482.847	482847	346.196	8312.55	7758.38	93100.6	0.0744121	0.0824853	19240.3	197039	3
0.0437052	5246.66	19212.7	54.9881	535.278	535278	291.659	4754.9	4437.91	53254.9	0.102372	0.0437052	17689.9	181162	3
0.0755694	7399.31	17433.5	70.5422	503.243	503243	298.946	5196.89	4850.43	58205.2	0.0801554	0.0755694	18978.5	194359	3
0.220039	135610	7027.82	494.311	60.0007	60000.7	101.606	3016.96	2815.83	33790	0.0194951	0.220039	21901	224288	3
0.0442682	5270.27	19184.2	55.1579	535.099	535099	291.771	4761.43	4444	53328	0.102097	0.0442682	17712	181388	3
0.000637183	4351.6	20529.3	48.4875	539.247	539247	286.737	4472.73	4174.55	50094.6	0.11	0.000637183	16666.9	170685	3
0.0618787	46801.4	11948.5	298.262	524.641	524641	332.909	7356.06	6865.66	82387.9	0.0910367	0.0618787	18430	188741	3
0.0884693	69422.7	10046.7	366.026	456.382	456382	349.156	8550.04	7980.03	95760.4	0.0694957	0.0884693	19455.9	199247	3
0.0434528	5236.19	19225.5	54.9128	535.356	535356	291.609	4751.99	4435.19	53222.3	0.102493	0.0434528	17680	181060	3
0.0815926	63913	10447.6	351.608	486.012	486012	345.717	8275.71	7724	92687.9	0.0751528	0.0815926	19207.2	196700	3
0.0777125	13946.3	15802.1	120.228	497.857	497857	307.035	5690.66	5311.28	63735.4	0.078378	0.0777125	19061	195203	3
0.0493362	5498.72	18921.4	56.7989	533.161	533161	292.811	4822.34	4500.85	54010.3	0.099386	0.0493362	17914.9	183466	3
0.119953	88316.2	8936.41	410.797	154.93	154930	295.216	7723.66	7208.75	86505	0.0473173	0.119953	20406.1	208978	3
0.00501448	4363.18	20508.9	48.5729	539.242	539242	286.81	4476.84	4178.39	50140.7	0.109988	0.00501448	16682.7	170847	3
0.0979292	76815.4	9559.25	383.863	390.368	390368	352.328	8876.6	8284.83	99417.9	0.0620532	0.0979292	19774.2	202507	3
0.0576693	42387.8	12409.6	281.604	528.27	528270	329.301	7109.89	6635.9	79630.8	0.0940681	0.0576693	18256.8	186967	3
0.115082	201471	5110.84	552.039	202.842	202842	385.14	13249.9	12366.5	148398	0.0502216	0.115082	20279.2	207678	3
0.0358054	4950.12	19595.7	52.8512	537.206	537206	290.179	4669.09	4357.82	52293.8	0.105655	0.0358054	17392.2	178113	3
0.0842713	239507	4340.42	577.74	475.952	475952	440.095	16175.7	15097.3	181168	0.0729344	0.0842713	19305.7	197709	3
0.034528	4908.03	19654	52.5469	537.432	537432	289.957	4656.32	4345.9	52150.8	0.106086	0.034528	17346.8	177648	3
0.0861408	236593	4393	575.838	467.858	467858	438.639	16047.3	14977.5	179730	0.0713959	0.0861408	19373.2	198401	3
0.106604	83215	9179.7	398.238	300.658	300658	350.37	9030.81	8428.76	101145	0.0557663	0.106604	20041.2	205241	3
0.0938655	225255	4606.07	568.264	422.868	422868	432.3	15523.1	14488.2	173859	0.0651865	0.0938655	19640.9	201142	3
0.0952951	74781.2	9688.01	379.107	412.181	412181	351.732	8794.46	8208.17	98498	0.064072	0.0952951	19688.4	201628	3
0.143761	85659.9	9218.15	411.764	65.671	65671	107.954	2776.02	2590.95	31091.4	0.0359297	0.143761	20932.7	214371	3
0.138625	84224.7	9290.5	408.25	71.1928	71192.8	122.134	3126.93	2918.47	35021.6	0.0380201	0.138625	20831.3	213332	3
0.121482	200552	5151.33	553.097	142.198	142198	326.541	11196.3	10449.8	125398	0.046448	0.121482	20444.5	209371	3
0.0033927	4356.8	20520.1	48.5258	539.246	539246	286.77	4474.58	4176.27	50115.3	0.109996	0.0033927	16674	170758	3
0.092179	72348.6	9847.24	373.273	434.466	434466	350.699	8687.36	8108.2	97298.5	0.0665169	0.092179	19584.1	200560	3
0.17891	178258	5762.75	540.863	60.0531	60053.1	107.464	3507.39	3273.57	39282.8	0.0257176	0.17891	21483.6	220013	3
0.109784	85284.7	9066.12	402.787	263.435	263435	346.298	8988.01	8388.81	100666	0.0536143	0.109784	20133	206182	3
0.0191652	4523.02	20237.2	49.7472	538.955	538955	287.789	4532.3	4230.15	50761.7	0.109308	0.0191652	16893.1	173002	3
0.0144369	4448.86	20360.9	49.2034	539.123	539123	287.341	4506.87	4206.41	50476.9	0.109703	0.0144369	16797.2	172020	3
0.0423719	5192.11	19279.7	54.5957	535.677	535677	291.397	4739.65	4423.68	53084.1	0.103001	0.0423719	17637.9	180629	3
0.189622	108170	8096.15	454.036	60.0148	60014.8	97.6023	2694.05	2514.44	30173.3	0.0236628	0.189622	21611.4	221321	3
0.137478	84033	9298.11	407.676	72.9865	72986.5	126.906	3247.63	3031.12	36373.5	0.0385125	0.137478	20807.8	213092	3
0.112713	203055	5071.91	552.909	229.279	229279	397.573	13721.9	12807.1	153685	0.0517082	0.112713	20214.9	207020	3
0.0706558	54802.5	11193.6	325.098	513.126	513126	339.181	7795.24	7275.56	87306.7	0.0841853	0.0706558	18785.5	192382	3
0.0875871	234386	4433.4	574.386	460.923	460923	437.501	15948.7	14885.5	178626	0.0702132	0.0875871	19424.8	198928	3
0.172298	182737	5649.28	544.903	60.1225	60122.5	108.226	3564.05	3326.44	39917.3	0.0271898	0.172298	21396.5	219121	3
0.109386	206040	5003.4	554.868	268.118	268118	409.476	14213.9	13266.3	159195	0.0538787	0.109386	20121.7	206066	3
0.117491	88350.7	8920.46	410.184	177.86	177860	315.41	8260.13	7709.45	92513.4	0.0487596	0.117491	20342.8	208330	3
0.06157	523550	1797.1	781.981	524.941	524941	518.644	24610.1	22969.4	275633	0.0912657	0.06157	18417.4	188611	3
0.115094	87836.7	8938.24	408.655	202.705	202705	329.578	8621.69	8046.91	96562.9	0.0502137	0.115094	20279.5	207682	3
0.157095	91453.9	8905.91	423.861	60.9257	60925.7	97.1303	2546	2376.27	28515.2	0.0312996	0.157095	21168.9	216790	3
0.180093	177458	5783.35	540.127	60.0459	60045.9	107.342	3497.74	3264.56	39174.7	0.0254714	0.180093	21498.5	220165	3
0.104492	618995	1493.11	867.309	324.586	324586	520.073	25561.5	23857.4	286289	0.057242	0.104492	19978.4	204598	3
0.0272759	4698.67	19959.4	51.0288	538.386	538386	288.811	4590.52	4284.48	51413.8	0.108031	0.0272759	17109.1	175214	3
0.0423392	5190.79	19281.4	54.5862	535.686	535686	291.391	4739.28	4423.33	53080	0.103016	0.0423392	17636.6	180616	3
0.11462	87678.3	8945.23	408.255	207.872	207872	331.805	8676.2	8097.78	97173.4	0.0505076	0.11462	20266.8	207551	3
0.206996	119076	7639.22	471.244	60.0023	60002.3	99.2215	2823.61	2635.37	31624.4	0.0210312	0.206996	21788.5	223135	3
0.0231206	4601.03	20111.2	50.3174	538.73	538730	288.25	4558.5	4254.6	51055.2	0.108791	0.0231206	16991	174004	3
0.0225481	4588.84	20130.7	50.2284	538.768	538768	288.178	4554.44	4250.81	51009.7	0.108878	0.0225481	16975.9	173849	3
0.0880067	233753	4445.08	573.968	458.793	458793	437.168	15920.2	14858.9	178306	0.0698715	0.0880067	19439.6	199080	3
0.0801544	13122.4	15910.9	113.939	490.748	490748	306.353	5652.85	5275.99	63311.9	0.0763478	0.0801544	19153.5	196150	3
0.139458	84398.6	9282.65	408.724	70.0392	70039.2	119.099	3050.69	2847.31	34167.7	0.0376686	0.139458	20848.1	213505	3
0.0716313	55641.3	11120.1	327.7	511.403	511403	339.814	7840.5	7317.8	87813.6	0.0833926	0.0716313	18824.3	192779	3
0.0920237	72226.8	9855.37	372.977	435.481	435481	350.64	8681.8	8103.02	97236.2	0.0666402	0.0920237	19578.8	200506	3
0.107251	83655.8	9155.06	399.206	293.161	293161	349.771	9028.9	8426.97	101124	0.0553216	0.107251	20060.1	205435	3
0.0270431	4692.78	19968.4	50.9859	538.408	538408	288.777	4588.61	4282.7	51392.4	0.10808	0.0270431	17102.1	175142	3
0.146058	86514.6	9172.16	413.668	64.1617	64161.7	104.28	2689.05	2509.78	30117.3	0.0350533	0.146058	20976.1	214816	3
0.00101795	4351.89	20528.8	48.4896	539.247	539247	286.739	4472.84	4174.65	50095.8	0.11	0.00101795	16667.3	170690	3
0.0995637	78064.2	9482.13	386.732	375.447	375447	352.519	8922.2	8327.39	99928.7	0.0608246	0.0995637	19826.4	203041	3
0.129457	204249	5106.96	559.302	94.9517	94951.7	219.57	7556.23	7052.48	84629.8	0.0422342	0.129457	20634.1	211313	3
0.059829	286555	3600.68	607.093	526.528	526528	460.163	18102.5	16895.7	202748	0.0925379	0.059829	18345.8	187878	3
0.0723041	15728.1	15587.2	133.657	510.151	510151	308.364	5766.1	5381.7	64580.4	0.0828434	0.0723041	18850.9	193051	3
0.15063	88442.4	9067.48	417.767	62.2358	62235.8	99.822	2590.62	2417.91	29014.9	0.03341	0.15063	21059.1	215665	3
0.108154	84256.1	9121.88	400.524	282.607	282607	348.756	9020.96	8419.56	101035	0.0547065	0.108154	20086.3	205704	3
0.0770006	60154.9	10741.9	341.117	499.729	499729	343.119	8080.73	7542.02	90504.2	0.0789692	0.0770006	19033.7	194924	3
0.124841	201965	5135.56	555.59	118.483	118483	281.812	9675.25	9030.23	108363	0.0446083	0.124841	20526.5	210211	3
0.163686	94680.7	8737.85	430.113	60.3801	60380.1	96.3429	2551.97	2381.84	28582.1	0.0293821	0.163686	21272.6	217852	3
0.125496	86431.6	9084.08	409.061	114.533	114533	232.475	6027.13	5625.32	67503.9	0.0442609	0.125496	20542.1	210371	3
0.072127	15787.8	15580.3	134.101	510.485	510485	308.406	5768.55	5383.98	64607.8	0.0829881	0.072127	18843.9	192979	3
0.0909068	595761	1556.23	846.011	442.52	442520	525.757	25650.3	23940.3	287283	0.0675308	0.0909068	19540.6	200114	3
0.039296	5073.34	19430.9	53.7403	536.476	536476	290.811	4705.62	4391.91	52703	0.104336	0.039296	17520.4	179426	3
0.111863	86460.7	9004.55	405.407	239.085	239085	341.644	8900.83	8307.44	99689.3	0.0522539	0.111863	20191.4	206780	3
0.123053	87484.5	9004.83	410.221	130.382	130382	262.13	6829.14	6373.86	76486.4	0.045576	0.123053	20483.2	209768	3
0.210665	122000	7524.58	475.573	60.0016	60001.6	99.6513	2858.1	2667.56	32010.7	0.0205659	0.210665	21821.8	223476	3
0.0270879	4693.91	19966.6	50.9941	538.404	538404	288.784	4588.97	4283.04	51396.5	0.108071	0.0270879	17103.4	175156	3
0.1967	676897	1400.94	929.96	60.0067	60006.7	139.685	6940.72	6478.01	77736.1	0.0224976	0.1967	21687.7	222103	3
0.0169079	4485.02	20300.1	49.4688	539.048	539048	287.561	4519.33	4218.04	50616.5	0.109524	0.0169079	16844.4	172502	3
0.139405	84386.7	9283.21	408.693	70.109	70109	119.282	3055.27	2851.58	34219	0.0376908	0.139405	20847.1	213494	3
0.132521	84006.4	9276.79	406.551	84.2353	84235.3	157.564	4037.38	3768.22	45218.6	0.040754	0.132521	20702.4	212012	3
0.00738715	4376.95	20484.7	48.6744	539.231	539231	286.896	4481.72	4182.93	50195.2	0.10996	0.00738715	16701.4	171038	3
0.0877574	234129	4438.14	574.216	460.065	460065	437.366	15937.1	14874.7	178496	0.0700744	0.0877574	19430.8	198990	3
0.0834451	580525	1601.28	832.259	479.238	479238	525.145	25486.3	23787.2	285447	0.0736172	0.0834451	19275.5	197400	3
0.0308029	4794.25	19816.6	51.723	537.986	537986	289.343	4621.03	4312.96	51755.6	0.107189	0.0308029	17220.2	176351	3
0.122722	87607.6	8995.37	410.342	132.764	132764	265.985	6933.6	6471.36	77656.4	0.0457579	0.122722	20475.1	209685	3
0.0485602	5461.82	18962.2	56.534	533.499	533499	292.648	4812.77	4491.92	53903.1	0.0998283	0.0485602	17883.5	183144	3
0.126471	85984.3	9117.69	408.54	109.041	109041	220.526	5705.6	5325.23	63902.7	0.0437498	0.126471	20565.2	210607	3
0.0590101	288550	3573.45	608.318	527.216	527216	460.926	18179.6	16967.6	203611	0.0931247	0.0590101	18312	187533	3
0.0838486	581396	1598.63	833.043	477.654	477654	525.206	25497.1	23797.3	285568	0.0732835	0.0838486	19290.3	197551	3
0.0160985	4472.55	20321	49.3773	539.075	539075	287.485	4515.05	4214.05	50568.5	0.109589	0.0160985	16828.2	172337	3
0.0937637	73588.8	9765.33	376.268	423.599	423599	351.261	8742.95	8160.09	97921.1	0.0652663	0.0937637	19637.5	201107	3
0.073323	258191	4023.02	589.613	508.148	508148	448.639	16968	15836.8	190042	0.0820083	0.073323	18891	193462	3
0.0783329	61253.3	10654.1	344.243	496.155	496155	343.895	8138.25	7595.7	91148.4	0.0778624	0.0783329	19084.6	195445	3
0.0578914	291343	3535.85	610.035	528.102	528102	461.985	18286.8	17067.7	204812	0.0939133	0.0578914	18265.9	187061	3
0.0945099	224357	4623.55	567.651	418.15	418150	431.726	15479	14447.1	173365	0.0646826	0.0945099	19662.4	201362	3
0.0990564	77677.9	9505.83	385.848	380.19	380190	352.477	8908.57	8314.67	99776	0.0612039	0.0990564	19810.3	202876	3
0.137699	84065.3	9296.96	407.779	72.6221	72622.1	125.932	3222.92	3008.05	36096.7	0.0384171	0.137699	20812.3	213138	3
0.0932708	73203.7	9790.6	375.343	427.081	427081	351.093	8725.89	8144.16	97730	0.0656538	0.0932708	19621	200938	3
0.0719351	15852.7	15572.7	134.584	510.844	510844	308.452	5771.21	5386.46	64637.5	0.0831448	0.0719351	18836.3	192902	3
0.0793452	62083.2	10588.7	346.571	493.228	493228	344.472	8181.43	7636	91632	0.0770207	0.0793452	19123	195838	3
0.057856	5955.78	18461.5	60.0803	528.129	528129	294.671	4932.71	4603.86	55246.3	0.093938	0.057856	18264.5	187046	3
0.122961	87519.3	9002.17	410.255	131.036	131036	263.204	6858.24	6401.02	76812.3	0.0456263	0.122961	20481	209745	3
0.0711962	6943.48	17702.2	67.2144	512.185	512185	297.823	5125.55	4783.85	57406.2	0.0837467	0.0711962	18807	192602	3
0.147679	646057	1472.78	901.319	63.3408	63340.8	150.936	7436.24	6940.49	83285.9	0.0344554	0.147679	21006.1	215122	3
0.0693438	53662.8	11295	321.504	515.28	515280	338.313	7733.47	7217.91	86614.9	0.0852438	0.0693438	18733.1	191845	3
0.0325824	4846.95	19740.3	52.1049	537.74	537740	289.63	4637.51	4328.35	51940.1	0.10669	0.0325824	17279.6	176960	3
0.148468	198991	5259.37	558.317	63.001	63001	118.467	4025.96	3757.56	45090.8	0.0341705	0.148468	21020.4	215269	3
