"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).n_6"
0.100354	78673	9444.97	388.113	370.152	370152	352.67	8945.84	8349.45	100193	0.0604124	0.100354	19851.3	203296	1
0.0332179	4865.6	19714.6	52.2421	515.418	515418	289.503	4639.5	4330.2	51962.4	0.0853144	0.0332179	17301.3	177182	1
0.00769356	4379	20481.3	48.6898	535.631	535631	286.875	4481.9	4183.1	50197.2	0.102928	0.00769356	16704.3	171068	1
0.0959777	75242.4	9659.2	380.225	384	384000	350.989	8790.78	8204.73	98456.7	0.0615159	0.0959777	19710.9	201858	1
0.138917	110737	7837.18	449.682	242.377	242377	356.607	10013.6	9346.05	112153	0.0524371	0.138917	20837.2	213393	1
0.0367586	4981.46	19554	53.0801	511.398	511398	290.074	4674.02	4362.41	52349	0.0833903	0.0367586	17426.6	178465	1
0.145457	665895	1381.28	910.996	222.552	222552	497.939	24799.7	23146.4	277757	0.051333	0.145457	20964.9	214701	1
0.106784	208260	4952.41	556.228	349.127	349127	420.734	14667.3	13689.5	164274	0.058876	0.106784	20046.5	205295	1
0.181848	685505	1349.11	931.365	137.709	137709	405.084	20252.7	18902.5	226830	0.0461253	0.181848	21520.2	220388	1
0.0569486	293867	3502.61	611.615	481.357	481357	462.016	18346.4	17123.3	205479	0.074078	0.0569486	18227.1	186663	1
0.053119	35992.8	13135.4	254.478	488.058	488058	323.402	6741.25	6291.83	75502	0.0756556	0.053119	18069.4	185048	1
3.49453e-05	4351.41	20529.6	48.4861	539.233	539233	286.736	4472.66	4174.48	50093.8	0.109965	3.49453e-05	16666.7	170683	1
0.0739132	15230.5	15647.7	129.956	445.479	445479	306.996	5726.16	5344.42	64133	0.067925	0.0739132	18914.1	193698	1
0.053276	36287.9	13100.6	255.822	487.793	487793	323.646	6757.5	6307	75684	0.0755894	0.053276	18075.9	185114	1
0.303003	706798	1333.58	957.089	64.9959	64995.9	158.748	7951.54	7421.43	89057.2	0.0355656	0.303003	22355.6	228943	1
0.0920612	72162.7	9860.72	372.864	395.997	395997	349.345	8647.05	8070.58	96847	0.0625461	0.0920612	19580.1	200519	1
0.0580662	42772	12369.1	283.138	479.307	479307	328.939	7116.35	6641.93	79703.1	0.073632	0.0580662	18273.1	187135	1
0.244996	698254	1345.19	947.886	78.2465	78246.5	211.297	10569	9864.42	118373	0.039696	0.244996	22077.9	226099	1
0.129106	101838	8224.96	434.443	273.977	273977	358.13	9802.33	9148.84	109786	0.0542115	0.129106	20626.1	211231	1
0.125461	98746.4	8368.71	428.853	286.123	286123	358.147	9711.98	9064.52	108774	0.0549101	0.125461	20541.3	210363	1
0.169248	680556	1354.86	925.785	161.888	161888	446.726	22319.2	20831.3	249976	0.047769	0.169248	21354.1	218686	1
0.0909424	71280	9920.18	370.702	399.348	399348	348.852	8605.12	8031.45	96377.4	0.0628481	0.0909424	19541.8	200127	1
0.0826308	64657.7	10392.6	353.666	423.063	423063	344.872	8280.96	7728.89	92746.7	0.0652077	0.0826308	19245.6	197094	1
0.150652	124265	7309.07	470.656	207.686	207686	351.706	10238.5	9555.95	114671	0.050497	0.150652	21059.5	215669	1
0.0804379	62883.5	10527.7	348.835	428.948	428948	343.729	8191.44	7645.35	91744.2	0.0658665	0.0804379	19164.1	196259	1
0.0720219	55899.6	11098.8	328.531	449.989	449989	338.947	7829.42	7307.46	87689.5	0.0685508	0.0720219	18839.7	192937	1
0.101492	215039	4810.43	561.164	366.484	366484	425.01	14995.6	13995.9	167950	0.0601334	0.101492	19886.8	203660	1
0.0903662	594579	1559.9	844.989	401.06	401060	523.77	25542.4	23839.6	286075	0.063005	0.0903662	19522	199924	1
0.137849	171621	5826.61	525.806	245.718	245718	388.357	12611.8	11771	141253	0.052623	0.137849	20815.4	213170	1
0.114259	199112	5153	549.273	324.017	324017	414.353	14205.1	13258.1	159097	0.0572058	0.114259	20257	207452	1
0.0138886	4441.39	20373.9	49.1492	531.977	531977	287.227	4503.17	4202.96	50435.5	0.0979271	0.0138886	16787.7	171922	1
0.102035	79989.4	9365.46	391.059	364.727	364727	353.269	9003.82	8403.57	100843	0.0600014	0.102035	19903.6	203832	1
0.138172	659777	1394.19	905.13	244.704	244704	506.788	25201.6	23521.5	282258	0.0525666	0.138172	20822	213238	1
0.106279	83318.2	9170.67	398.315	350.801	350801	354.658	9146.35	8536.6	102439	0.0589931	0.106279	20031.6	205143	1
0.160915	676286	1361.55	921.301	180.918	180918	468.944	23410.6	21849.9	262199	0.0489433	0.160915	21230	217416	1
0.0320261	4829.32	19766.5	51.9792	516.696	516696	289.319	4628.45	4319.89	51838.6	0.0859852	0.0320261	17260.8	176767	1
0.104308	211395	4886.05	558.532	357.304	357304	422.753	14820.5	13832.4	165989	0.0594561	0.104308	19972.9	204541	1
0.100962	79148.9	9416.06	389.183	368.197	368197	352.889	8966.9	8369.11	100429	0.0602631	0.100962	19870.3	203491	1
0.0501485	5535.6	18882.7	57.0684	492.918	492918	292.511	4823.93	4502.34	54028	0.0769347	0.0501485	17947.9	183804	1
0.0982725	219315	4723.63	564.194	376.793	376793	427.551	15197.6	14184.4	170213	0.0609313	0.0982725	19785.3	202620	1
0.171711	681657	1353.35	926.982	156.734	156734	439.284	21951.4	20488	245856	0.0474358	0.171711	21388.5	219039	1
0.156326	673550	1366.37	918.525	192.444	192444	479.165	23907.1	22313.3	267760	0.0496228	0.156326	21156.3	216661	1
0.00203772	4353.33	20526.2	48.5003	538.382	538382	286.74	4473.22	4175	50100	0.108023	0.00203772	16669.3	170710	1
0.0468625	468397	2040.89	735.591	497.961	497961	509.081	23503.6	21936.7	263240	0.07841	0.0468625	17815.2	182444	1
0.0716897	55616.2	11123.4	327.659	450.768	450768	338.744	7814.43	7293.47	87521.6	0.0686622	0.0716897	18826.6	192802	1
0.0716301	55565.3	11127.8	327.502	450.907	450907	338.708	7811.73	7290.95	87491.4	0.0686822	0.0716301	18824.2	192778	1
0.129491	102171	8209.81	435.034	272.703	272703	358.113	9811.52	9157.42	109889	0.0541389	0.129491	20634.9	211321	1
0.0224941	4587.27	20133.7	50.2181	525.649	525649	288.041	4551.81	4248.36	50980.3	0.0918202	0.0224941	16974.5	173835	1
0.047033	5389.17	19045.9	56.0164	497.708	497708	291.912	4786.67	4467.56	53610.7	0.0783318	0.047033	17822	182514	1
0.0792925	61950.7	10600.3	346.245	431.958	431958	343.115	8143.97	7601.04	91212.4	0.066217	0.0792925	19121	195818	1
0.0847633	11258.7	16208.3	99.656	417.186	417186	303.352	5530.62	5161.91	61943	0.0645821	0.0847633	19323.6	197892	1
0.130245	180500	5596.38	533.865	270.218	270218	398.144	13166.8	12289	147468	0.0539977	0.130245	20651.9	211495	1
0.0408569	5130.95	19357.9	54.1586	506.31	506310	290.778	4716.89	4402.43	52829.2	0.0812841	0.0408569	17579.6	180032	1
0.12381	97370.8	8434.3	426.314	291.672	291672	358.069	9669.05	9024.44	108293	0.055234	0.12381	20501.7	209957	1
0.0963254	605636	1528.68	855.027	382.917	382917	523.92	25643.2	23933.7	287204	0.0614265	0.0963254	19722.3	201975	1
0.0117588	4415.91	20417.4	48.9617	533.313	533313	287.083	4494.5	4194.87	50338.4	0.0995837	0.0117588	16753.9	171576	1
0.0913162	71575.2	9900.21	371.427	398.232	398232	349.018	8619.18	8044.57	96534.8	0.0627468	0.0913162	19554.6	200258	1
0.128183	101048	8261.24	433.029	277.036	277036	358.16	9780.06	9128.05	109537	0.0543862	0.128183	20605	211015	1
0.16993	680868	1354.42	926.122	160.44	160440	444.704	22219.4	20738.1	248857	0.0476762	0.16993	21363.7	218785	1
0.153675	129722	7112.8	478.403	199.43	199430	350.392	10341.6	9652.18	115826	0.0500263	0.153675	21111.9	216206	1
0.0720604	260691	3983.42	591.211	449.898	449898	448.311	17017.2	15882.7	190593	0.068538	0.0720604	18841.2	192952	1
0.0543025	5749.59	18660.7	58.6051	486.041	486041	293.331	4875.53	4550.49	54605.9	0.0751597	0.0543025	18118.1	185546	1
0.0814126	63673.8	10467.1	351.002	426.353	426353	344.242	8231.45	7682.69	92192.2	0.0655717	0.0814126	19200.5	196632	1
0.0215929	4568.77	20163.3	50.0829	526.385	526385	287.939	4545.74	4242.69	50912.3	0.0924193	0.0215929	16951.4	173599	1
0.0470661	5390.67	19044.1	56.0271	497.658	497658	291.918	4787.06	4467.92	53615	0.0783167	0.0470661	17823.3	182528	1
0.143082	114951	7665.5	456.489	229.616	229616	355.223	10090.8	9418.08	113017	0.051727	0.143082	20919.7	214237	1
0.0877721	68769.5	10093.7	364.418	408.646	408646	347.4	8484.17	7918.56	95022.7	0.0637235	0.0877721	19431.3	198995	1
0.147955	120557	7447.44	465.159	215.299	215299	353.062	10179.9	9501.29	114015	0.0509266	0.147955	21011.1	215174	1
0.206447	691634	1346.99	939.264	104.574	104574	313.06	15655.8	14612	175345	0.0433058	0.206447	21783.4	223083	1
0.167779	679865	1355.86	925.043	165.066	165066	450.983	22529.2	21027.3	252327	0.0479709	0.167779	21333.1	218471	1
0.0466922	5373.84	19063.5	55.9062	498.213	498213	291.847	4782.67	4463.83	53565.9	0.0784883	0.0466922	17808.3	182374	1
0.0548257	38755.9	12814.2	266.695	485.133	485133	325.677	6893.86	6434.27	77211.3	0.0749429	0.0548257	18139.6	185767	1
0.0890501	69783.5	10022.8	366.981	404.934	404934	347.995	8533.32	7964.43	95573.1	0.0633671	0.0890501	19476.2	199455	1
0.0914798	71704.2	9891.5	371.744	397.743	397743	349.09	8625.31	8050.29	96603.5	0.0627026	0.0914798	19560.2	200316	1
0.0812611	63551.2	10476.4	350.667	426.758	426758	344.163	8225.26	7676.91	92122.9	0.0656173	0.0812611	19194.9	196574	1
0.158665	674980	1363.81	919.968	186.477	186477	474.134	23663.3	22085.8	265029	0.0492734	0.158665	21194.4	217051	1
0.157637	674361	1364.91	919.342	189.076	189076	476.39	23772.8	22187.9	266255	0.0494261	0.157637	21177.8	216881	1
0.187357	687198	1347.9	933.422	128.784	128784	384.729	19237.7	17955.2	215463	0.0454519	0.187357	21585.6	221058	1
0.012374	4422.84	20405.5	49.0127	532.936	532936	287.122	4496.86	4197.07	50364.9	0.0990987	0.012374	16763.1	171670	1
0.0995436	78037.8	9483.86	386.677	372.75	372750	352.371	8917.56	8323.05	99876.6	0.0606132	0.0995436	19825.7	203035	1
0.0981283	219510	4719.73	564.33	377.249	377249	427.664	15206.7	14192.9	170315	0.0609676	0.0981283	19780.6	202573	1
0.0345694	4908.39	19654.4	52.5519	513.924	513924	289.716	4652.38	4342.22	52106.6	0.084568	0.0345694	17348.3	177663	1
0.033849	4885.37	19686.7	52.3852	514.726	514726	289.602	4645.47	4335.77	52029.2	0.0849639	0.033849	17323.1	177405	1
0.0324804	4842.99	19746.9	52.0783	516.213	516213	289.389	4632.62	4323.78	51885.4	0.0857281	0.0324804	17276.1	176924	1
0.10845	85025.3	9074.08	401.936	343.577	343577	355.295	9217.02	8602.55	103231	0.0584934	0.10845	20094.9	205791	1
0.139603	111407	7809.4	450.781	240.242	240242	356.41	10026.8	9358.3	112300	0.0523183	0.139603	20851.1	213535	1
0.111772	87648.5	8929.8	407.373	332.424	332424	356.167	9322.12	8700.65	104408	0.0577485	0.111772	20188.9	206754	1
0.0612411	6163.1	18280.4	61.5783	473.246	473246	294.748	4966.25	4635.17	55622	0.0723988	0.0612411	18403.8	188473	1
0.117407	195376	5238.09	546.323	313.344	313344	411.492	14008.5	13074.6	156895	0.0565368	0.117407	20340.6	208308	1
0.146581	118870	7511.89	462.596	219.265	219265	353.722	10153.9	9477	113724	0.0511491	0.146581	20985.8	214915	1
0.163247	677569	1359.42	922.626	175.346	175346	463.202	23129.8	21587.8	259054	0.0486073	0.163247	21266	217784	1
0.13017	102758	8183.16	436.074	270.465	270465	358.074	9827.52	9172.35	110068	0.0540117	0.13017	20650.2	211478	1
0.0546149	24512.9	14550.9	193.635	485.5	485500	314.042	6137.22	5728.07	68736.9	0.0750301	0.0546149	18130.9	185678	1
0.0696153	53828.1	11281.3	322.064	455.542	455542	337.449	7719.35	7204.73	86456.7	0.0693674	0.0696153	18744	191957	1
0.10327	80957.1	9307.93	393.195	360.706	360706	353.691	9045.87	8442.81	101314	0.0597037	0.10327	19941.4	204219	1
0.1763	683528	1351.07	929.07	147.69	147690	424.45	21215.9	19801.5	237618	0.0468306	0.1763	21450	219669	1
0.109688	86001.4	9019.82	403.976	339.432	339432	355.635	9256.63	8639.52	103674	0.0582129	0.109688	20130.3	206154	1
0.061721	46583.5	11971.5	297.5	472.299	472299	331.961	7326.57	6838.13	82057.5	0.0722165	0.061721	18423.5	188675	1
0.0226388	4590.31	20128.8	50.2403	525.529	525529	288.058	4552.81	4249.29	50991.4	0.0917248	0.0226388	16978.3	173874	1
0.0598469	44688.3	12166.1	290.498	475.951	475951	330.469	7222.25	6740.76	80889.2	0.0729343	0.0598469	18346.5	187886	1
0.0742413	57775.1	10939	334.201	444.683	444683	340.273	7928.07	7399.53	88794.4	0.0678178	0.0742413	18926.9	193830	1
0.036344	4967.26	19573.3	52.9775	511.886	511886	290.005	4669.85	4358.52	52302.3	0.0836104	0.036344	17411.6	178311	1
0.0645109	49249.5	11707.7	306.922	466.632	466632	334.024	7472.36	6974.2	83690.4	0.0711784	0.0645109	18537.7	189844	1
0.13809	109941	7870.41	448.368	244.962	244962	356.827	9997.58	9331.08	111973	0.0525809	0.13809	20820.4	213220	1
0.0484373	5453.76	18972.7	56.4805	495.587	495587	292.18	4803.31	4483.09	53797	0.0776948	0.0484373	17878.5	183093	1
0.0214745	4566.39	20167.1	50.0655	526.481	526481	287.926	4544.96	4241.96	50903.6	0.0924986	0.0214745	16948.4	173568	1
0.0816182	63840.2	10454.4	351.455	425.801	425801	344.349	8239.84	7690.52	92286.2	0.06551	0.0816182	19208.1	196710	1
0.0504303	5549.42	18867.8	57.1676	492.47	492470	292.566	4827.37	4505.54	54066.5	0.0768112	0.0504303	17959.4	183922	1
0.0583765	21687.1	14896.2	175.662	478.73	478730	311.865	6004.07	5603.8	67245.6	0.0735093	0.0583765	18285.9	187266	1
0.0295632	4758.62	19869.9	51.4661	519.222	519222	288.956	4606.59	4299.49	51593.8	0.0874106	0.0295632	17180.1	175941	1
0.0826099	64640.8	10393.9	353.621	423.12	423120	344.862	8280.11	7728.1	92737.2	0.0652139	0.0826099	19244.9	197086	1
0.118738	639096	1441.88	885.75	308.828	308828	519.943	25710	23996	287952	0.0562597	0.118738	20375.1	208660	1
0.162653	677249	1359.94	922.293	176.748	176748	464.701	23203.2	21656.4	259876	0.0486924	0.162653	21256.9	217691	1
0.104596	81997	9246.94	395.467	356.358	356358	354.129	9090.51	8484.47	101814	0.059388	0.104596	19981.5	204630	1
0.0292616	4750.35	19882.2	51.4061	519.52	519520	288.913	4604.01	4297.08	51564.9	0.0875889	0.0292616	17170.5	175843	1
0.158774	675045	1363.7	920.034	186.204	186204	473.891	23651.5	22074.7	264897	0.0492573	0.158774	21196.1	217069	1
0.0669852	51506.7	11493.4	314.541	461.373	461373	335.732	7594.72	7088.4	85060.8	0.0702867	0.0669852	18638.2	190873	1
0.0504328	5549.55	18867.7	57.1685	492.466	492466	292.566	4827.4	4505.57	54066.8	0.0768101	0.0504328	17959.5	183923	1
0.174151	682680	1352.06	928.115	151.834	151834	431.545	21568	20130.1	241562	0.0471115	0.174151	21421.6	219378	1
0.116164	91147.7	8744.65	414.401	317.559	317559	357.108	9455.19	8824.85	105898	0.0567985	0.116164	20308	207973	1
0.0190997	4521.52	20240.1	49.7371	528.33	528330	287.677	4530.11	4228.1	50737.2	0.0941236	0.0190997	16891.7	172987	1
0.0442344	5267.08	19189.3	55.1386	501.749	501749	291.388	4754.34	4437.38	53248.6	0.0796383	0.0442344	17710.7	181375	1
0.100931	215775	4795.32	561.69	368.298	368298	425.455	15030.6	14028.6	168343	0.0602707	0.100931	19869.3	203481	1
0.0891803	69886.6	10015.7	367.239	404.553	404553	348.055	8538.29	7969.07	95628.9	0.063331	0.0891803	19480.8	199502	1
0.0419762	5174.75	19302.6	54.474	504.836	504836	290.977	4729.1	4413.83	52965.9	0.08073	0.0419762	17622.6	180472	1
0.053655	302833	3387.49	617.154	487.15	487150	465.402	18687.1	17441.3	209296	0.07543	0.053655	18091.4	185274	1
0.130578	652489	1410.39	898.243	269.123	269123	513.461	25484.4	23785.4	285425	0.0539356	0.130578	20659.4	211572	1
0.15797	674563	1364.55	919.546	188.231	188231	475.668	23737.8	22155.3	265863	0.0493766	0.15797	21183.2	216936	1
0.0930598	72949.3	9808.38	374.771	392.977	392977	349.776	8684.15	8105.2	97262.4	0.0622794	0.0930598	19613.9	200865	1
0.14328	164942	6008.69	519.388	229.02	229020	380.106	12170.7	11359.3	136311	0.0516938	0.14328	20923.5	214277	1
0.195942	689411	1347.07	936.261	116.69	116690	352.032	17604.6	16430.9	197171	0.0444525	0.195942	21679.8	222022	1
0.259488	700573	1342.81	950.547	73.09	73090	190.404	9526.64	8891.53	106698	0.0385392	0.259488	22162	226961	1
0.0642435	49000.3	11731.9	306.061	467.187	467187	333.833	7458.79	6961.53	83538.4	0.0712763	0.0642435	18526.8	189732	1
0.0220987	4579.06	20146.8	50.1581	525.974	525974	287.996	4549.12	4245.85	50950.2	0.092082	0.0220987	16964.3	173730	1
0.113507	200014	5132.75	549.975	326.563	326563	415.019	14251.8	13301.7	159621	0.0573686	0.113507	20236.6	207243	1
0.0152654	4460.11	20342.2	49.2867	531.067	531067	287.333	4509.51	4208.88	50506.5	0.0968887	0.0152654	16812.3	172174	1
0.0974721	76414.5	9584.83	382.956	379.321	379321	351.582	8844.38	8254.76	99057.1	0.0611337	0.0974721	19759.5	202356	1
0.0521934	33854.9	13391.3	244.456	489.604	489604	321.634	6624.09	6182.49	74189.8	0.0760488	0.0521934	18031.5	184660	1
0.0715484	55495.4	11133.9	327.287	451.098	451098	338.657	7808.03	7287.5	87450	0.0687097	0.0715484	18821	192745	1
0.0654514	18257.8	15298.8	152.131	464.659	464659	309.304	5853.7	5463.45	65561.4	0.0708363	0.0654514	18576	190236	1
0.0281595	4720.88	19926.4	51.1919	520.593	520593	288.759	4594.75	4288.43	51461.2	0.0882475	0.0281595	17136	175490	1
0.0976483	76552.7	9576.15	383.276	378.766	378766	351.651	8850.66	8260.61	99127.4	0.061089	0.0976483	19765.2	202415	1
0.179571	684729	1349.82	930.452	141.682	141682	413.198	20656.6	19279.5	231354	0.0464114	0.179571	21492	220098	1
0.102467	80328.1	9345.24	391.809	363.322	363322	353.418	9018.6	8417.36	101008	0.0598968	0.102467	19916.9	203968	1
0.0217091	4571.11	20159.5	50.1	526.291	526291	287.952	4546.51	4243.41	50921	0.0923415	0.0217091	16954.3	173629	1
0.0647546	49475.7	11685.9	307.699	466.124	466124	334.196	7484.67	6985.69	83828.3	0.0710894	0.0647546	18547.7	189946	1
0.15701	673976	1365.6	918.954	190.678	190678	477.731	23837.7	22248.6	266983	0.0495199	0.15701	21167.6	216776	1
0.0348205	4916.54	19643.1	52.6108	513.64	513640	289.756	4654.81	4344.49	52133.9	0.084431	0.0348205	17357.1	177754	1
0.00363255	4357.54	20518.8	48.5314	537.659	537659	286.76	4474.61	4176.3	50115.6	0.10653	0.00363255	16675.1	170769	1
0.133421	655331	1403.98	900.919	259.848	259848	511.232	25393.1	23700.2	284402	0.0534126	0.133421	20722	212213	1
0.118059	92671.6	8666.5	417.386	311.13	311130	357.432	9510.39	8876.36	106516	0.0564005	0.118059	20357.6	208481	1
0.035354	4934.04	19618.8	52.7374	513.033	513033	289.843	4660.03	4349.36	52192.3	0.0841416	0.035354	17376.1	177948	1
0.083047	12092.7	16065.6	106.061	421.928	421928	304.218	5578.35	5206.46	62477.5	0.0650845	0.083047	19260.9	197251	1
0.0901852	230678	4502.95	571.972	401.596	401596	433.841	15719	14671.1	176053	0.0630545	0.0901852	19515.7	199860	1
0.132096	654024	1406.92	899.686	264.153	264153	512.308	25437.7	23741.8	284902	0.0536548	0.132096	20693.1	211917	1
0.0494388	5501.23	18920.2	56.8215	494.037	494037	292.373	4815.33	4494.31	53931.7	0.0772479	0.0494388	17919.1	183509	1
0.226514	695200	1346.9	944.087	87.9974	87997.4	250.786	12541.7	11705.5	140467	0.0413203	0.226514	21951.4	224803	1
0.0794641	247500	4201.03	582.929	431.51	431510	442.254	16458.8	15361.6	184339	0.0661642	0.0794641	19127.5	195884	1
0.168702	680302	1355.22	925.511	163.061	163061	448.325	22398.2	20905	250860	0.0478438	0.168702	21346.3	218607	1
0.0410202	5137.26	19349.8	54.204	506.097	506097	290.807	4718.66	4404.08	52849	0.0812027	0.0410202	17585.8	180096	1
0.0830372	12096.8	16065	106.092	421.954	421954	304.222	5578.57	5206.66	62480	0.0650874	0.0830372	19260.6	197247	1
0.110978	87020.4	8963.9	406.085	335.097	335097	355.971	9297.36	8677.53	104130	0.0579243	0.110978	20166.7	206527	1
0.115409	90542.7	8776.09	413.204	320.121	320121	356.965	9432.8	8803.95	105647	0.0569591	0.115409	20287.9	207768	1
0.0621716	281171	3676.02	603.82	471.402	471402	457.001	17850.3	16660.3	199923	0.0720464	0.0621716	18442	188864	1
0.062704	47540.8	11875.4	300.939	470.334	470334	332.707	7379.06	6887.12	82645.5	0.0718467	0.062704	18463.9	189088	1
0.000643712	4351.59	20529.3	48.4875	538.981	538981	286.735	4472.69	4174.51	50094.1	0.109367	0.000643712	16666.9	170685	1
0.113575	89079.8	8853.08	410.278	326.334	326334	356.584	9377.58	8752.41	105029	0.0573538	0.113575	20238.5	207262	1
0.115697	197398	5191.8	547.928	319.145	319145	413.061	14115.6	13174.5	158094	0.0568978	0.115697	20295.6	207846	1
0.0836923	65511.7	10329	355.949	420.156	420156	345.412	8323.66	7768.75	93225	0.0648945	0.0836923	19284.6	197493	1
0.0743163	256508	4050.68	588.606	444.501	444501	446.434	16842.1	15719.3	188631	0.0677933	0.0743163	18929.8	193860	1
0.191311	688274	1347.39	934.78	122.95	122950	369.721	18488.4	17255.9	207071	0.0449843	0.191311	21630.1	221513	1
0.056272	40666	12599.2	274.697	482.577	482577	327.237	6999.69	6533.05	78396.6	0.0743511	0.056272	18199.2	186377	1
0.121185	95209.8	8539.48	422.259	300.536	300536	357.846	9598.33	8958.44	107501	0.055759	0.121185	20437.1	209295	1
0.0932399	226272	4586.86	568.999	392.429	392429	431.472	15519.2	14484.6	173815	0.0622317	0.0932399	19619.9	200927	1
0.0569356	41471.1	12510.3	277.97	481.381	481381	327.89	7044.31	6574.69	78896.3	0.0740832	0.0569356	18226.5	186657	1
0.0851521	66681.5	10243.1	359.033	416.099	416099	346.138	8381.74	7822.95	93875.5	0.0644696	0.0851521	19337.7	198036	1
0.0501612	5536.22	18882.1	57.0728	492.898	492898	292.513	4824.09	4502.48	54029.8	0.0769292	0.0501612	17948.5	183810	1
0.0969202	75981.8	9612.14	381.952	381.055	381055	351.365	8824.66	8236.35	98836.2	0.0612742	0.0969202	19741.6	202173	1
0.108017	206720	4985.44	555.082	345.023	345023	419.714	14591.2	13618.5	163422	0.0585923	0.108017	20082.4	205663	1
